source_id,type,n_epochs,mean_mag_g,std_mag_g,skewness_g,kurtosis_g,period_g,amplitude_g,frac_above_mean_g,mad_g,von_neumann_ratio_g,mean_mag_r,std_mag_r,skewness_r,kurtosis_r,period_r,amplitude_r,frac_above_mean_r,mad_r,von_neumann_ratio_r,ra,dec,recon_error,error_sigma,lc_class
7330,anomaly,217,18.33447460032182,0.49095774162598416,-7.4944410030591655,58.30383619003385,18.53060014086073,4.502557980039475,0.8709677419354839,0.029016411495522476,0.37615726030020125,16.093151884747698,0.08982214222779832,-11.937465239802412,160.1505115365734,0.26364559787269276,1.3123612905948985,0.5714285714285714,0.020446198388412995,1.6010689817170838,215.99760354135148,47.5047239627296,14.808072,18.6299,transient_candidate
77327,anomaly,231,16.385523680187685,0.708859789573574,-0.03056060796326943,-1.0511053386084346,10.877322772966622,2.6890731880387637,0.5021645021645021,0.5771436749058232,1.5403291399805208,19.273760222354003,0.1785296881765475,-12.768761476365038,177.05104159503531,0.12893581142512114,2.6486890581415707,0.7186147186147186,0.022637953454349713,1.375091857488993,312.1378897991897,9.062886405837475,14.735035,18.536154,color_variable
70640,anomaly,88,17.79172204928017,0.7279530041986186,0.2262010448373596,-1.1233446671656298,100.0,2.7280494931800447,0.4772727272727273,0.6043026227905894,1.1640231247741475,19.00504203082016,0.6598304307948677,-0.12675591897220698,-1.1106041219135525,11.636135099276087,2.4008085826018153,0.5113636363636364,0.584039528352406,2.0790346594258855,40.979415437805116,32.57169431967929,14.689747,18.478024,long_period_variable
6479,anomaly,278,16.835595293775622,0.1829142705590699,-9.332511384038709,101.09506828402519,0.12569703519441552,2.4273736527365646,0.762589928057554,0.020677960818588303,0.4685131550824189,19.96040631529686,0.3812871074201838,7.187826841587644,49.996192166942244,45.474392795415255,2.952318612854132,0.0683453237410072,0.019553661928297217,0.4127408963783248,14.785179765483276,25.943174045080724,14.481229,18.21038,short_period_variable
46511,anomaly,263,18.389100241616624,0.5318367878640406,6.364911315662762,38.63657265820201,0.7028055988257986,3.683425880217964,0.022813688212927757,0.021363575470140006,0.3503050334058648,14.92371676001345,0.5422292571508319,6.359470884511153,38.592654535559525,71.44490495926826,3.7502576758634554,0.026615969581749048,0.02263076187782076,0.3496255710803904,346.63574613294946,23.746554520961226,14.429304,18.143732,transient_candidate
81235,anomaly,230,19.143350252993734,0.2538579539583313,-5.520314410239711,33.444824031158305,100.0,2.01259817685645,0.8739130434782608,0.023835933901406037,0.18818082087337606,17.712581447233084,0.20754765226863142,-11.91500561948036,157.72958828290945,0.11364977182517805,2.9923571838727323,0.782608695652174,0.018466761744784677,1.0788564306545207,56.595122568970275,66.58439951854679,14.408482,18.117006,long_period_variable
79928,eclipsing_binary,71,17.11778458183369,0.13746752245460808,7.716268228049099,60.303159768988266,0.20424472759334422,1.194817096234896,0.29577464788732394,0.02352217855363037,2.116051733487178,16.83157212233767,0.14126102361179182,3.516583272656297,11.325771487635953,0.20048060804296597,0.7263308856724677,0.14084507042253522,0.021197903146433106,2.2081092530270494,169.2436813529261,69.09958851074988,14.399033,18.104877,short_period_variable
14053,rr_lyrae,93,15.957483368698108,0.9977562083166346,-0.10753516794525651,-1.5617353512894725,9.440803761968612,2.8430746438425754,0.4946236559139785,0.9789332306263496,2.049623510704344,21.126025047129207,0.9930246677868046,-0.07787642188438074,-1.4891852092281934,0.17423387979361005,2.9157766168652977,0.4731182795698925,1.05625989837678,2.0643128314987536,75.55760459963926,88.05609885191284,14.39257,18.09658,unclassified
56240,anomaly,278,17.49308822175959,0.439595034359326,6.536222244152697,40.949776812467476,0.1537798969468584,3.159799070616266,0.03597122302158273,0.023146717549636264,0.3571450731703105,18.319643272991417,0.1265298854587842,-6.277989560987046,42.6220227658812,41.68612408272181,1.1728301259750893,0.7517985611510791,0.019898277293730615,0.2978462998728671,309.4837163530487,36.14164211364972,14.1803255,17.824156,transient_candidate
84753,anomaly,293,20.591512718095828,0.05965112161154389,-7.640237739127792,87.50674637497042,1.158323524232341,0.8443511867617168,0.5631399317406144,0.01893948889138386,1.0848035787274102,17.712656380836396,0.4174579959862883,-9.695218095767768,92.23279565509637,33.35112415771565,4.244701242877337,0.9658703071672355,0.013494876080034857,0.6759745511804102,172.48449820738534,51.30221040541561,13.696939,17.203705,high_amplitude_variable
93764,anomaly,294,17.379632006259524,0.6820387697531215,5.796241912281008,31.66313751758171,100.0,4.308891643977532,0.027210884353741496,0.020778131111496734,0.2617102257193396,15.163772320063304,0.251715800283317,-5.724066185398351,34.57201744937873,100.0,2.185372797120298,0.8809523809523809,0.025103876790830704,0.10649837091307898,267.66645167232997,5.074045086473916,13.630817,17.118834,transient_candidate
2299,anomaly,276,15.476468361101185,0.44153396028991926,6.50958587833741,40.60729862828355,0.4142373690333743,3.1519239416624707,0.03260869565217391,0.022808394726336445,0.3491612350291244,16.756965253518093,0.24705207333606227,-5.82792156586531,41.88227092934552,83.34444814938313,2.574001092069228,0.8768115942028986,0.021911070637571584,0.27954531362440505,330.1875422065749,27.492056585038718,13.3911915,16.811262,transient_candidate
69137,anomaly,194,17.99213081184779,0.6731995020575161,0.07341673788518563,-0.8419943899090669,35.73266619013581,2.682743649495052,0.4793814432989691,0.5092632467257125,1.4299664002867218,19.835091249715997,0.20201676457704057,-13.139622178385434,176.47403304949017,0.2815977900291061,2.8483311392903374,0.7010309278350515,0.0214568866968321,1.766965312393017,140.1897839378563,77.0571610299375,13.170709,16.528261,color_variable
91134,anomaly,287,20.360661918165306,0.4636429121122559,-9.598076125788904,90.31435145403074,13.522871750480158,4.626410921700497,0.9790940766550522,0.014863164091739378,0.6825367871806367,19.597594699011623,0.6652290335283184,-0.15799972698076245,-0.7951393331432342,71.44490495926826,2.8040743635590495,0.5226480836236934,0.49244029068385586,0.7998628527421339,23.233031654428324,20.282051811878446,12.832058,16.093586,high_amplitude_variable
38034,anomaly,219,15.4154602333423,0.7688093803706814,5.776260803774333,31.425645805417687,62.51875937968983,4.83349238654354,0.0273972602739726,0.023633719827911293,0.3404591288757534,20.807867000661282,0.22888119135823362,-5.334830517103035,30.1186596460242,100.0,1.7517540378658545,0.8812785388127854,0.02099676835283759,0.13964243565583528,37.99975577970256,2.976390425787372,12.752597,15.991593,transient_candidate
31572,eclipsing_binary,67,21.078817740129274,0.7637473456809541,1.4279019172375291,0.04894397084210489,2.5145242825884657,2.0572189440432,0.208955223880597,0.028202812235154084,1.8383082735911633,17.469835240462533,0.13900532267256444,7.520504002578179,57.03468373213026,0.12181107903319187,1.1866228729860353,0.3283582089552239,0.019448393947573805,2.173649096370288,289.7789021436095,2.4978422848090034,12.616429,15.816815,color_variable
29802,eclipsing_binary,70,16.472087418156487,0.17569531062292437,2.8334383251140998,6.385178515803853,2.4409298873529655,0.7409542825959718,0.12857142857142856,0.023928750275098665,1.3060296249184702,14.547099662355066,0.2113373861242054,7.886858140853065,61.801540388218214,0.10283600259856847,1.8402288083854792,0.2,0.018698591936581188,2.0634828946763544,9.378420894653136,-14.186908868254239,12.49298,15.658361,unclassified
58196,rr_lyrae,138,15.374892932266937,0.8874914555313811,-0.16115908828949144,-1.4886264662970206,12.829462337995636,2.546506694768693,0.5072463768115942,0.8696126999007827,1.9398876606477649,15.678478802582813,0.9268314282875391,-0.049417846806392905,-1.5572507626416299,0.21221354991369668,2.7034270905263913,0.5289855072463768,0.9380343052570268,1.8462306151799033,255.30893149315935,79.51742783934274,12.415904,15.55943,unclassified
32124,anomaly,236,19.163862195472902,0.27499796594734327,-4.5208098662922085,21.411793157242883,100.0,1.9831451441471266,0.885593220338983,0.024718397920629798,0.0994155663561589,16.295988401638244,0.662881786891285,6.631577270730563,42.06359053628467,0.12970447928023485,4.696097788136985,0.0211864406779661,0.02077646721593318,0.41225175619879745,109.93378564047141,43.539781368046505,12.094959,15.147482,transient_candidate
99121,anomaly,261,15.11831614870269,0.25446998720951536,-6.140330984270188,41.038170454078376,1.0191371074772737,2.2012771927740467,0.8544061302681992,0.02369481293449205,0.18639251393553763,20.770965787939428,0.5993413443326064,6.988930918572766,46.97681693556308,62.51875937968983,4.4933178994431415,0.019157088122605363,0.022181836204278937,0.4164180237020349,50.178307181810254,55.94083753370872,11.857445,14.84262,transient_candidate
49593,anomaly,266,14.357219689691558,0.37011959159485275,7.007725295893023,47.51234366262432,0.3811111000990325,2.8624797060393785,0.07894736842105263,0.023700272539709744,0.41939687955524346,18.300281152834874,0.6791027354358496,-0.1039079968008544,-0.9576715152227204,62.51875937968983,2.7812393860347164,0.5075187969924813,0.5101544896287233,0.7132259573842192,83.9403867450142,45.91270574121401,11.8459215,14.827829,short_period_variable
98773,rr_lyrae,264,17.920695120023687,0.8395675037554926,-0.07669962701715663,-1.4569625144748992,9.26598702502317,2.512736240872396,0.5151515151515151,0.8246637648869903,2.2476544337205056,15.596492701868435,0.976289484199122,-0.11213992946409651,-1.3912273692606614,0.2697570459795731,2.9509410911606118,0.5075757575757576,0.9125260771208588,1.8381557998252673,272.9676033481525,-2.5668238509002173,11.839461,14.819537,unclassified
64063,anomaly,288,14.199308803113686,0.5190366797254856,7.352128768987669,52.25235764013507,0.13509715428478772,4.0999521378805674,0.03125,0.021824191630627432,0.4145649168288902,15.460503108383177,0.2237739469217852,-5.127732888420342,29.74051971683499,8.778337752647198,1.900152521745401,0.8576388888888888,0.025601353478047706,0.11878608789085879,121.3952519367063,80.16076921982611,11.696651,14.636233,transient_candidate
36247,anomaly,286,16.143782288115855,0.22960029223458303,-3.940549077158478,15.75965226247796,100.0,1.4469715478395848,0.8706293706293706,0.025022247168285716,0.05992325412975988,19.573988113353032,0.1263141268444407,-10.317586437981927,126.49718879839872,1.8533073324089655,1.8086382704074175,0.6538461538461539,0.023788789943216315,0.8235218212272414,26.20497762342614,-22.71954625657694,11.556533,14.456384,long_period_variable
75290,anomaly,259,18.428212430914563,0.6594390865580068,-0.053189033405489056,-0.8700477953394028,100.0,2.7936583169624676,0.5173745173745173,0.4989459571088588,0.6919073350203295,17.83426901364473,0.3880006668162331,6.278767883250159,37.69332013263126,100.0,2.677491434279922,0.04247104247104247,0.02294517045319111,0.3514583827790077,34.367742620194186,59.73937844389886,11.513912,14.401678,long_period_variable
44705,anomaly,192,16.380689995443742,0.7312401092318201,-0.09914671095191446,-1.0814783598203592,100.0,2.8473463046769236,0.515625,0.5956828129679641,0.6217725596623871,20.750528999710358,0.5957308608464152,5.930784083952809,33.26584659090677,0.1880494729235467,3.8444997010547084,0.026041666666666668,0.01829897542772052,0.41428920837525585,195.69805799917123,46.38816141483501,11.476096,14.353139,transient_candidate
91202,anomaly,295,20.391591757030874,0.4190454486849293,-9.73124059367722,92.9185186743749,0.14338103905505614,4.2445284878254945,0.976271186440678,0.013846710739052526,0.67948353904116,20.490911806433157,0.5158801210971278,6.758469114495929,43.85777109594216,71.44490495926826,3.7839038566281147,0.02711864406779661,0.02113273859947995,0.3512011798234437,226.33767210269275,-9.278795443294637,11.358484,14.202178,transient_candidate
8440,eclipsing_binary,64,14.325831946387606,0.10745919910514928,6.959526465750474,50.387583024566034,1.8954273147797072,0.8838953916529686,0.390625,0.023298427724876447,2.110245204765322,14.63589954894676,0.08185002400396137,1.6073656492679116,1.3797661304195854,0.12485027457569887,0.3283809899184309,0.265625,0.024293605208422164,1.5353920257504987,226.6053218753541,65.7061709177,11.341283,14.1800995,unclassified
51337,anomaly,297,20.54702661162661,0.3218307274219361,-3.1291589613000705,9.59261195250154,100.0,1.9308025854721862,0.8316498316498316,0.031088504210423196,0.039408183279735824,21.353485758104995,0.6482088846343441,6.2569484163490205,37.258966014812636,0.293833954132749,4.39668845820146,0.02356902356902357,0.023489561048688046,0.29448863526872443,305.8923185417326,50.85703377867449,11.334934,14.17195,transient_candidate
32248,anomaly,209,17.778250620613782,0.6274869521288728,-0.15808540219021566,-0.6457955846282091,3.5488382328929524,2.621118572165237,0.5358851674641149,0.43794991138113204,0.9262694791129626,18.712006920196398,0.16945168419772558,-10.15698795771688,117.5669533590736,50.020012007204315,2.243372092262856,0.7416267942583732,0.022125388281519776,0.8563626730765139,173.6292597140109,3.0107346702842364,11.318804,14.151246,color_variable
49718,anomaly,224,20.8957266920473,0.22161405091401254,-10.843729334867133,133.85862626171223,100.0,3.039309986895283,0.7767857142857143,0.020199488904196983,0.8775064846484318,16.754233266865153,0.8552803164432505,-8.460616999370073,69.61624176512885,0.15956625047719852,7.5036589571935846,0.9866071428571429,0.013531036483035663,0.6833392223830799,319.35824971177624,55.097681858574134,11.314209,14.145349,high_amplitude_variable
3147,eclipsing_binary,62,14.83931957819507,0.2846470179317958,2.6943357133228663,5.394075474392732,5.498663557467028,1.0857311598002806,0.0967741935483871,0.02242086857996828,2.0371579024644135,16.025153981962937,0.15162658746543745,7.282776278573645,53.02923841948158,0.19968060689483275,1.2374835964687705,0.2903225806451613,0.023442869044007608,2.1487885523732464,13.075064911733314,87.43329799640632,11.265346,14.08263,unclassified
67660,anomaly,254,16.732040291659818,0.6535625654207678,-9.025093279689877,79.53099513249428,0.10064360366512637,6.122827751257976,0.9881889763779528,0.012149827535530733,0.6799823965465246,20.89672889933507,0.5961677210607808,6.890993910234462,45.60927320475505,100.0,4.426275539893162,0.01968503937007874,0.019425990730239207,0.4170752846214217,35.892977448269285,39.82659594319637,11.064201,13.824451,transient_candidate
76409,anomaly,251,19.114941727168222,0.6236573851608986,-0.18063527961431614,-0.70597080155353,31.267200400300222,2.7468160952306846,0.545816733067729,0.44237851772355086,1.1303947369525933,16.492157778746588,0.5618116233980134,6.842707765636821,44.96372089125672,100.0,4.134125507701189,0.027888446215139442,0.018177145032879594,0.41651604007967674,296.00035965091274,-2.102255360500955,11.05288,13.80992,transient_candidate
68592,agn,193,21.019531237483637,0.3946654080781157,-0.38734658278927997,-1.0827643089364927,100.0,1.3822950469617155,0.5492227979274611,0.3252680452847301,0.02973049133022715,20.541061605279197,0.09522538162306478,0.7661063193924498,-0.3370618040305322,8.935082576678344,0.3953619092110401,0.39378238341968913,0.05440191495303992,0.12682524291383251,26.212903019785085,83.13807206578798,11.04215,13.796146,correlated_variability
94609,eclipsing_binary,68,14.370737828855253,0.3459264922015626,2.1499408995215403,2.695819788496636,0.29504670933502053,1.1612687506144894,0.1323529411764706,0.029399908208689318,2.280572398606302,20.437946653582642,0.19966837973202436,7.77787476243385,60.02428283778602,0.33902374183467526,1.7253153401852686,0.17647058823529413,0.014964493357654263,2.045982316037262,195.49448907059008,46.0395787131513,10.954047,13.683063,short_period_variable
68226,anomaly,294,16.68296694097821,0.4668057249812191,6.213193334503244,36.757387890896915,100.0,3.1781087813308204,0.023809523809523808,0.02104815948210792,0.2941831577207626,16.254011225732445,0.7074549907444817,0.060806577757662975,-0.8917192478559266,38.480486490647365,2.991684647451713,0.48639455782312924,0.5501594567720591,0.9758654675698943,17.770965387006804,60.62435084811028,10.942607,13.668379,transient_candidate
58808,anomaly,188,20.229023644812056,0.13056783516143128,-11.01235038727521,135.57721351241048,0.24457449712763177,1.7398834236131009,0.6329787234042553,0.023899849003550244,1.4202068277716966,19.402452836910843,0.24707519976572048,-5.67643388362773,33.35047168498861,83.34444814938313,2.022900386154685,0.8829787234042553,0.019759996474904895,0.1961631338924238,50.93477602934605,45.058648364137895,10.938382,13.662956,short_period_variable
65758,anomaly,255,20.604062623213952,0.6505154612674204,-0.09903862672932302,-0.8154635916985136,0.13853816325942414,2.7056963157426956,0.5372549019607843,0.4671449537510419,0.8669119935726447,20.425300368579272,0.673963739204469,6.909785995971241,45.8433330298255,100.0,4.9640390572562865,0.0196078431372549,0.0175075165869103,0.41689581027967315,186.6722345197063,-10.815542198907558,10.892913,13.604594,transient_candidate
56233,eclipsing_binary,68,19.690081205195142,0.30143275648652607,2.5785507937996544,4.740107318155429,0.20449512938336065,1.0820493550975314,0.10294117647058823,0.022350854978496315,1.92658904632921,16.943102456205096,0.18257913595858352,7.810039355442384,60.34158709588081,0.2914381091910566,1.5576193551759765,0.16176470588235295,0.016275281331990854,2.0874387025800445,217.3894196508062,0.7125258369682221,10.891522,13.602809,short_period_variable
41237,anomaly,125,16.240524224794537,0.7070638064402863,-0.21342759619642673,-0.8243637360223146,100.0,2.75651200266463,0.536,0.506008365365588,0.8644226104469116,14.952707480094881,0.21390172590380335,-2.785884574824427,7.792431733083939,8.935082576678344,1.2417808505911108,0.8,0.0294971959764343,0.12854482320483848,246.221871750918,26.38346074879363,10.885027,13.594472,long_period_variable
45163,anomaly,298,17.46778533681166,0.5734987972296701,-9.798237827383234,94.12174433570617,0.16257301801734417,5.806729147644225,0.9899328859060402,0.015676371535846556,0.6789168230005945,15.522001086556887,0.556364877880823,6.80415986079103,44.432657269643514,83.34444814938313,4.063557521635746,0.020134228187919462,0.021141122438086413,0.35101949796433435,277.5223176451188,-13.675411141911084,10.841702,13.538862,transient_candidate
68248,anomaly,286,14.652241599717467,0.6314860485060444,6.6626638060704275,42.49734636210124,3.5238471190311706,4.523798142762239,0.02097902097902098,0.020717433464355395,0.3467370552575984,20.8748266319762,0.6707674622975337,-0.0765639728189416,-0.924906762371688,83.34444814938313,2.6288494075012956,0.513986013986014,0.49982118124231256,0.5862981558349246,345.1288287061649,12.464582882439636,10.80443,13.491021,transient_candidate
81361,anomaly,279,20.55214134249673,0.8819532199815074,4.4966729551130635,18.24951529787579,0.10505983198413027,4.456313295156775,0.043010752688172046,0.021778872253268133,0.1776603772377573,14.642088036468941,0.16050990062795534,-13.163110189006003,194.00455885312888,0.2419726458128422,2.5461069610643534,0.6702508960573477,0.021773916498151635,1.1122765927222353,327.3380319705655,84.44585759595618,10.689963,13.344098,transient_candidate
13700,agn,194,16.91602163703338,0.1910543653318089,-0.08062897080066875,-0.28761812520819774,100.0,0.9117422084982856,0.5103092783505154,0.12105360928041264,0.1386370080333042,16.725302786782926,0.28739060747170636,-0.04999327925717467,-0.8236651233211068,13.167044197439816,1.2578177661176575,0.4536082474226804,0.23052706466759076,0.06020507459931967,266.8857590850399,4.841440589022071,10.531676,13.140928,correlated_variability
95842,anomaly,193,15.929497739299816,0.20406783359903413,-5.028005405276511,27.98519550791862,12.20369601835803,1.7175477621358155,0.8290155440414507,0.02312686806011932,0.1839653183849302,15.82474725951551,0.6755494673385887,0.08930369170757273,-0.6502035972217608,83.34444814938313,2.9010980414204646,0.48186528497409326,0.4495866068349361,0.7687381918430732,318.3964595317879,-25.740060189553237,10.525662,13.133209,color_variable
29883,anomaly,205,14.574058900693112,0.15082397535006092,-8.716878349961386,86.7080997182202,55.57531962201222,1.8109626428267873,0.7463414634146341,0.019393109508692774,0.6470388556149778,15.441432082013263,0.4116407776875861,6.118268381635104,35.64565569467308,0.1308234971457762,2.768525034629006,0.04390243902439024,0.019400666509190145,0.4229534082770928,265.46179329926446,42.584895425208956,10.518781,13.124376,unclassified
79691,anomaly,116,14.677188596471462,0.466713779901317,-4.8170648867862464,22.13431672612179,17.868887617958247,2.7936561091288095,0.9310344827586207,0.027753675765011643,0.3633033483447937,19.793099980504532,0.7199552175838517,0.10675395807005233,-0.8846196607310275,83.34444814938313,2.7587913288135404,0.49137931034482757,0.5679784097329375,0.9189989580371625,269.11258497412894,13.261985309750145,10.471082,13.063152,unclassified
7339,anomaly,295,19.735692259942805,0.4999685904629025,4.418615280833,17.610129031912983,100.0,2.5814645516734487,0.04406779661016949,0.02204606283096311,0.17019297529924646,21.08594395602306,0.36712330215230937,-3.3953472750140694,11.185279699015627,100.0,1.942743906810204,0.8542372881355932,0.03472518361617816,0.02896738064004224,221.21862194363283,6.0759341568313445,10.432861,13.014094,correlated_variability
77979,anomaly,187,16.585018043075102,0.7332615339018936,5.852636039815509,32.31646537757915,0.9283797461302032,4.649867475574855,0.026737967914438502,0.02014007813444607,0.42552780125452394,20.836292949057135,0.27764876189875715,-4.827341599201328,23.66138692209621,100.0,1.860527144500871,0.8877005347593583,0.025282989167305203,0.19176640203800294,171.29005301924525,35.060417024785025,10.418626,12.995822,transient_candidate
85280,eclipsing_binary,71,17.870831188773284,0.07945895915563483,2.414687599806607,5.272142542086998,0.19833515904305565,0.37631475388761615,0.30985915492957744,0.0208746744811954,2.4037581735936597,16.96588164677152,0.06716983187208479,6.408176627230064,46.829795275437874,0.1568159738353536,0.5757584320123037,0.43661971830985913,0.020367117626481246,2.0372787894698186,47.41971627768882,23.053091082233045,10.400752,12.97288,short_period_variable
