index,label,err_transformer,err_conv_ae,anom_transformer,anom_conv_ae,transformer_only,conv_only
2430,0,1.1125327e-05,0.0017873815,0,1,0,1
12990,0,7.891757e-05,0.0017870448,0,1,0,1
33872,0,0.0001026025,0.0017834116,0,1,0,1
13342,0,0.00011623451,0.0017548888,0,1,0,1
49541,0,0.000109792076,0.0016800908,0,1,0,1
20036,0,1.9498002e-05,0.0016691135,0,1,0,1
41296,0,6.0427265e-05,0.0016648675,0,1,0,1
24426,0,0.00014213804,0.001663174,0,1,0,1
39221,0,0.00011690832,0.0016581118,0,1,0,1
34386,0,6.4935455e-05,0.0016518919,0,1,0,1
16395,0,0.0001034236,0.0016506601,0,1,0,1
17855,0,7.264364e-05,0.0016232792,0,1,0,1
29699,0,0.00014078355,0.0016229798,0,1,0,1
38840,0,5.430209e-05,0.0016149814,0,1,0,1
36707,0,0.00012016592,0.0016124035,0,1,0,1
25564,0,0.00011009721,0.0016098111,0,1,0,1
49632,0,7.128704e-05,0.0016080802,0,1,0,1
4006,0,0.00011289271,0.0016042594,0,1,0,1
18848,0,9.648733e-05,0.0015990929,0,1,0,1
5867,0,2.1705751e-05,0.0015900055,0,1,0,1
45032,0,9.914895e-06,0.0015798312,0,1,0,1
20607,0,0.00014477447,0.0015699471,0,1,0,1
47436,0,0.000119313634,0.0015582528,0,1,0,1
10425,0,0.0001499763,0.0015535492,0,1,0,1
5174,0,0.00013465018,0.0015531628,0,1,0,1
18539,0,0.0001234681,0.0015418528,0,1,0,1
23691,0,8.71965e-05,0.0015404494,0,1,0,1
29031,0,0.00010758146,0.0015386173,0,1,0,1
6686,0,5.7938913e-05,0.0015381129,0,1,0,1
23843,0,0.00010548543,0.0015362032,0,1,0,1
48482,0,1.1404944e-05,0.0015327106,0,1,0,1
31070,0,0.000112033704,0.0015177174,0,1,0,1
34475,0,0.0001439503,0.0015138538,0,1,0,1
44124,0,1.527189e-05,0.0015043197,0,1,0,1
21178,0,5.934795e-05,0.0015036031,0,1,0,1
38174,0,0.00010539639,0.0015028119,0,1,0,1
36581,0,0.00011358132,0.0015022052,0,1,0,1
16870,0,0.000114834824,0.0014992369,0,1,0,1
27991,0,6.399404e-05,0.0014973732,0,1,0,1
41701,0,0.000105479376,0.001495977,0,1,0,1
3632,0,0.00015000626,0.0014958315,0,1,0,1
19201,0,0.00012404172,0.0014902318,0,1,0,1
47119,0,0.00015254173,0.0014888912,0,1,0,1
10366,0,8.1210186e-05,0.0014799937,0,1,0,1
39293,0,1.6227381e-05,0.0014779721,0,1,0,1
47306,0,9.382828e-05,0.0014758763,0,1,0,1
44345,0,0.00011149687,0.0014695436,0,1,0,1
25604,0,0.00011701984,0.0014645845,0,1,0,1
8582,0,0.00014872503,0.0014620158,0,1,0,1
31503,0,3.724917e-05,0.0014592204,0,1,0,1
2829,0,8.708341e-05,0.0014588903,0,1,0,1
943,1,0.00015057853,0.0014569664,0,1,0,1
45874,0,0.00011189563,0.0014553757,0,1,0,1
36557,0,9.754201e-05,0.0014509765,0,1,0,1
30112,0,0.00012265921,0.001450557,0,1,0,1
49423,0,9.141323e-05,0.0014491933,0,1,0,1
12121,0,7.4254844e-05,0.0014455823,0,1,0,1
25196,0,7.403283e-05,0.0014398901,0,1,0,1
26719,0,4.7893034e-05,0.0014369541,0,1,0,1
10013,0,0.000118772485,0.0014320153,0,1,0,1
25585,0,0.00012352271,0.0014308423,0,1,0,1
19131,0,3.7214533e-05,0.0014215448,0,1,0,1
36643,0,0.00010543495,0.0014108575,0,1,0,1
45946,0,9.567957e-05,0.001400368,0,1,0,1
15794,0,4.6545993e-05,0.0013990012,0,1,0,1
47816,0,7.21794e-05,0.0013989146,0,1,0,1
42913,0,0.00011245352,0.0013924771,0,1,0,1
40178,0,0.00012284427,0.0013915879,0,1,0,1
23302,0,0.0001285877,0.001388737,0,1,0,1
23915,0,0.00013397915,0.0013880803,0,1,0,1
41988,0,3.6625366e-05,0.0013831807,0,1,0,1
28866,0,5.8098885e-05,0.0013820269,0,1,0,1
21096,0,0.000104407314,0.0013785479,0,1,0,1
8618,0,0.000105825144,0.0013779993,0,1,0,1
35085,0,6.2861815e-05,0.00137693,0,1,0,1
48186,0,1.0389745e-05,0.0013760652,0,1,0,1
7785,0,7.8812714e-05,0.0013757006,0,1,0,1
41575,0,0.00013882291,0.0013708235,0,1,0,1
17745,0,0.000114051276,0.001369464,0,1,0,1
7547,0,7.9154794e-05,0.0013636735,0,1,0,1
819,1,8.3787985e-05,0.0013634338,0,1,0,1
46739,0,6.8521236e-05,0.0013620692,0,1,0,1
2957,0,0.00013470576,0.0013567322,0,1,0,1
38554,0,6.747946e-05,0.0013560717,0,1,0,1
114,1,0.000145384,0.0013526496,0,1,0,1
41815,0,2.3625375e-05,0.001351837,0,1,0,1
47708,0,0.00014590939,0.0013509555,0,1,0,1
35368,0,0.00013890995,0.0013497063,0,1,0,1
8652,0,7.500243e-05,0.0013492517,0,1,0,1
10000,0,6.222993e-05,0.0013479354,0,1,0,1
33498,0,8.2701896e-05,0.001346074,0,1,0,1
1055,0,8.144373e-05,0.0013446152,0,1,0,1
41434,0,6.293225e-05,0.0013425258,0,1,0,1
6815,0,6.921362e-06,0.0013405482,0,1,0,1
42338,0,0.000109030945,0.0013387735,0,1,0,1
21060,0,3.1696345e-05,0.0013386927,0,1,0,1
21755,0,7.16397e-05,0.0013360807,0,1,0,1
35411,0,5.93297e-05,0.0013355373,0,1,0,1
49056,0,9.8220466e-05,0.0013350359,0,1,0,1
27756,0,3.7200494e-05,0.0013336363,0,1,0,1
16132,0,2.8301127e-05,0.0013316683,0,1,0,1
14557,0,0.00012397347,0.0013302498,0,1,0,1
3160,0,7.701373e-05,0.0013290606,0,1,0,1
26032,0,6.548668e-05,0.0013282307,0,1,0,1
34893,0,7.7919925e-05,0.0013264506,0,1,0,1
21228,0,5.6629597e-05,0.0013219791,0,1,0,1
1403,0,7.0988375e-05,0.0013219063,0,1,0,1
12744,0,8.864752e-05,0.0013200492,0,1,0,1
15290,0,0.00015287708,0.001319804,0,1,0,1
18889,0,0.00012710318,0.0013180497,0,1,0,1
23165,0,0.00012838555,0.0013173413,0,1,0,1
8357,0,0.0001462082,0.0013163333,0,1,0,1
49486,0,0.00014768938,0.0013141984,0,1,0,1
41443,0,4.6145942e-05,0.0013130277,0,1,0,1
30937,0,5.340832e-05,0.0013102668,0,1,0,1
38130,0,9.291673e-05,0.0013092807,0,1,0,1
43987,0,0.000115079536,0.0013082736,0,1,0,1
19044,0,9.242304e-06,0.0013072233,0,1,0,1
33417,0,9.6195596e-05,0.0013058212,0,1,0,1
48271,0,0.00011476868,0.0013051331,0,1,0,1
9874,0,0.00010305068,0.0013040715,0,1,0,1
11101,0,0.00010591862,0.0013012514,0,1,0,1
40835,0,7.132598e-05,0.0013007572,0,1,0,1
44854,0,9.116518e-05,0.0013001324,0,1,0,1
9574,0,6.455725e-05,0.0012993718,0,1,0,1
34597,0,8.58943e-05,0.0012891176,0,1,0,1
14317,0,8.6797285e-05,0.0012871599,0,1,0,1
391,1,4.435969e-06,0.0012860885,0,1,0,1
25024,0,0.00014381888,0.0012814207,0,1,0,1
49279,0,5.9073143e-05,0.0012732159,0,1,0,1
26876,0,8.612712e-05,0.0012720755,0,1,0,1
5608,0,5.1808383e-05,0.0012703291,0,1,0,1
46859,0,0.00014730573,0.0012687374,0,1,0,1
34704,0,0.00011313801,0.001268737,0,1,0,1
31316,0,6.6989516e-05,0.001266001,0,1,0,1
42885,0,2.8777697e-05,0.0012650308,0,1,0,1
34042,0,0.00015003193,0.0012648461,0,1,0,1
34656,0,5.485169e-05,0.0012645927,0,1,0,1
41019,0,0.00015003674,0.0012617941,0,1,0,1
30893,0,7.134913e-05,0.0012611065,0,1,0,1
92,1,8.072492e-05,0.001260871,0,1,0,1
7181,0,2.6599642e-05,0.0012594106,0,1,0,1
11479,0,5.90035e-05,0.001256404,0,1,0,1
26348,0,2.2663036e-05,0.001256208,0,1,0,1
13243,0,0.00012107629,0.001254421,0,1,0,1
12610,0,0.00010566725,0.0012516156,0,1,0,1
28811,0,5.0977214e-05,0.0012501862,0,1,0,1
4905,0,0.00012430378,0.0012499018,0,1,0,1
29641,0,0.0001302851,0.0012492603,0,1,0,1
36532,0,7.260322e-05,0.0012481222,0,1,0,1
38329,0,8.141077e-05,0.0012475789,0,1,0,1
4179,0,0.00010653662,0.0012475085,0,1,0,1
32104,0,0.00014503184,0.0012466313,0,1,0,1
48866,0,9.06266e-05,0.0012465637,0,1,0,1
41429,0,0.00011623522,0.0012464805,0,1,0,1
5112,0,0.00013441865,0.0012457147,0,1,0,1
41970,0,0.00015098683,0.0012455177,0,1,0,1
58,1,9.536415e-05,0.0012447865,0,1,0,1
1533,0,0.00012003823,0.0012447631,0,1,0,1
14857,0,4.283397e-05,0.0012428935,0,1,0,1
41418,0,9.2245136e-05,0.0012421103,0,1,0,1
33827,0,0.00013855592,0.0012413362,0,1,0,1
22713,0,7.546656e-05,0.0012395194,0,1,0,1
9119,0,0.00015277989,0.0012377859,0,1,0,1
20794,0,0.00010392322,0.001235718,0,1,0,1
16913,0,0.000109643704,0.0012354692,0,1,0,1
17809,0,0.00010263802,0.0012353268,0,1,0,1
43176,0,0.00013977975,0.0012320548,0,1,0,1
7791,0,0.00012596961,0.0012312587,0,1,0,1
27952,0,0.0001398596,0.0012309767,0,1,0,1
14805,0,5.333581e-05,0.0012302197,0,1,0,1
3917,0,9.214361e-05,0.0012294374,0,1,0,1
36131,0,8.226796e-05,0.0012286247,0,1,0,1
18324,0,8.883609e-05,0.0012277212,0,1,0,1
30258,0,0.000102231155,0.0012276841,0,1,0,1
34063,0,8.595823e-05,0.0012240843,0,1,0,1
42896,0,9.288614e-05,0.0012239978,0,1,0,1
34294,0,0.00014002177,0.001222817,0,1,0,1
25275,0,0.00013549911,0.001222344,0,1,0,1
5802,0,0.00010661287,0.001222148,0,1,0,1
25049,0,3.9827763e-05,0.0012221077,0,1,0,1
5574,0,2.5805146e-05,0.0012200795,0,1,0,1
38427,0,9.654094e-05,0.0012190257,0,1,0,1
28457,0,2.201636e-05,0.0012182181,0,1,0,1
12784,0,7.045916e-05,0.0012173445,0,1,0,1
44067,0,9.448049e-05,0.001216792,0,1,0,1
11809,0,2.2110955e-05,0.0012165669,0,1,0,1
36684,0,5.3080108e-05,0.001216094,0,1,0,1
2187,0,0.00011276576,0.001214926,0,1,0,1
23118,0,6.708537e-05,0.0012121841,0,1,0,1
6156,0,0.000100429104,0.00120976,0,1,0,1
31519,0,0.00013080346,0.001208902,0,1,0,1
37482,0,5.0478433e-05,0.0012086633,0,1,0,1
49144,0,0.00013875245,0.001208013,0,1,0,1
11668,0,0.00012276541,0.001207832,0,1,0,1
29803,0,0.000108296685,0.0012076137,0,1,0,1
13944,0,0.00013335446,0.0012063934,0,1,0,1
13061,0,2.4052215e-05,0.0012049085,0,1,0,1
48504,0,7.487391e-05,0.0012031024,0,1,0,1
48649,0,0.00014721636,0.0012030947,0,1,0,1
29581,0,0.0001340827,0.0012016508,0,1,0,1
39944,0,0.0001436533,0.0012010727,0,1,0,1
45569,0,8.507629e-05,0.0011992973,0,1,0,1
40888,0,0.000116578616,0.0011984566,0,1,0,1
24970,0,1.988183e-05,0.001197933,0,1,0,1
28823,0,9.13289e-05,0.0011962634,0,1,0,1
11027,0,8.292311e-05,0.0011942073,0,1,0,1
4809,0,8.792727e-06,0.0011929125,0,1,0,1
13475,0,8.679461e-06,0.0011926807,0,1,0,1
35541,0,0.00012915058,0.0011921814,0,1,0,1
18022,0,0.00012058473,0.0011916055,0,1,0,1
26676,0,0.0001158204,0.0011909244,0,1,0,1
5646,0,2.2272543e-05,0.0011904051,0,1,0,1
8711,0,0.00014465695,0.0011900028,0,1,0,1
20800,0,0.000109106026,0.001189773,0,1,0,1
16406,0,7.895896e-05,0.0011870222,0,1,0,1
43257,0,0.00014752129,0.0011868671,0,1,0,1
28528,0,0.00010190631,0.0011856862,0,1,0,1
4979,0,3.429173e-05,0.0011853328,0,1,0,1
10273,0,6.3280764e-05,0.0011853195,0,1,0,1
13548,0,3.258297e-05,0.0011850023,0,1,0,1
7839,0,0.00015241397,0.0011847571,0,1,0,1
29421,0,1.6462658e-05,0.0011839925,0,1,0,1
35744,0,0.00014065487,0.001183948,0,1,0,1
48180,0,0.0001271995,0.0011828231,0,1,0,1
25611,0,0.00013452093,0.0011815412,0,1,0,1
3560,0,0.00010954655,0.0011808727,0,1,0,1
37508,0,7.713323e-05,0.0011804178,0,1,0,1
16969,0,0.00015043774,0.001179493,0,1,0,1
31309,0,0.00014630429,0.0011769612,0,1,0,1
28537,0,0.00010204927,0.0011766155,0,1,0,1
37461,0,6.430779e-05,0.0011755863,0,1,0,1
42556,0,9.1439404e-05,0.0011733602,0,1,0,1
24113,0,0.00011915148,0.001173208,0,1,0,1
31140,0,0.00013907286,0.0011715055,0,1,0,1
11296,0,8.0810176e-05,0.0011709972,0,1,0,1
14392,0,3.408354e-05,0.0011706498,0,1,0,1
48149,0,8.120375e-05,0.0011704142,0,1,0,1
29439,0,7.197056e-05,0.0011691828,0,1,0,1
7787,0,8.9422676e-05,0.0011674932,0,1,0,1
48810,0,0.00011401761,0.0011666194,0,1,0,1
34006,0,7.1877825e-05,0.0011662719,0,1,0,1
7383,0,0.0001134225,0.0011656013,0,1,0,1
6644,0,7.4442745e-05,0.0011644863,0,1,0,1
34117,0,0.00013214716,0.0011641172,0,1,0,1
532,1,0.00010846782,0.0011636829,0,1,0,1
14278,0,0.00013699633,0.0011618562,0,1,0,1
47095,0,0.0001531632,0.0011614402,0,1,0,1
44992,0,0.00012308537,0.0011608554,0,1,0,1
13060,0,0.00014851165,0.0011600011,0,1,0,1
40180,0,6.432285e-05,0.0011599918,0,1,0,1
829,1,0.000117881034,0.0011591505,0,1,0,1
44318,0,8.625156e-05,0.001157522,0,1,0,1
11844,0,8.252681e-05,0.0011567522,0,1,0,1
17012,0,5.3557025e-05,0.0011566804,0,1,0,1
23639,0,6.7871246e-05,0.0011543251,0,1,0,1
30863,0,0.00012137698,0.001153322,0,1,0,1
27746,0,4.4581087e-05,0.0011530881,0,1,0,1
10657,0,5.7176734e-05,0.0011523154,0,1,0,1
29854,0,0.00014985693,0.0011522367,0,1,0,1
37162,0,0.00014957288,0.0011518486,0,1,0,1
41552,0,5.6715842e-05,0.0011512557,0,1,0,1
18004,0,0.00011970846,0.0011508676,0,1,0,1
26230,0,0.00013351647,0.0011496334,0,1,0,1
8883,0,0.00012375903,0.0011494227,0,1,0,1
166,1,0.0001308552,0.0011486667,0,1,0,1
44247,0,9.9325494e-05,0.0011485473,0,1,0,1
22193,0,4.6423982e-05,0.001148262,0,1,0,1
46339,0,4.323737e-05,0.0011480511,0,1,0,1
22913,0,0.00011349395,0.0011479798,0,1,0,1
20024,0,7.418365e-05,0.001147788,0,1,0,1
49738,0,8.071472e-06,0.0011474212,0,1,0,1
24334,0,0.00013383114,0.0011469757,0,1,0,1
45055,0,3.4636658e-05,0.0011460347,0,1,0,1
34797,0,0.00010160847,0.0011457985,0,1,0,1
37421,0,1.4767045e-05,0.0011452333,0,1,0,1
47019,0,0.00011997995,0.0011451585,0,1,0,1
30200,0,2.6558408e-05,0.001144964,0,1,0,1
6380,0,0.00014597795,0.001143994,0,1,0,1
40157,0,2.4822351e-05,0.0011427943,0,1,0,1
20428,0,5.6517372e-05,0.0011427092,0,1,0,1
27190,0,8.689879e-05,0.0011425995,0,1,0,1
48763,0,4.874082e-05,0.0011424961,0,1,0,1
41291,0,7.6045166e-05,0.0011422457,0,1,0,1
6856,0,2.796092e-05,0.0011411039,0,1,0,1
33861,0,7.0232396e-05,0.0011407003,0,1,0,1
1263,0,9.682245e-05,0.0011406103,0,1,0,1
20199,0,0.00010680539,0.0011405867,0,1,0,1
433,1,0.00012219742,0.0011396429,0,1,0,1
25953,0,0.000112641756,0.0011389183,0,1,0,1
16478,0,7.6675096e-05,0.0011379109,0,1,0,1
45181,0,2.0422465e-05,0.0011375156,0,1,0,1
1964,0,7.203145e-05,0.001136806,0,1,0,1
36972,0,5.997257e-05,0.0011367016,0,1,0,1
16094,0,0.00013487118,0.0011360811,0,1,0,1
17002,0,8.8262845e-05,0.0011356166,0,1,0,1
30495,0,0.00013851652,0.0011352709,0,1,0,1
229,1,3.3604912e-05,0.0011351686,0,1,0,1
10795,0,0.00011806395,0.0011350599,0,1,0,1
48103,0,0.00012901724,0.001132812,0,1,0,1
17264,0,8.996046e-05,0.0011327432,0,1,0,1
27887,0,0.00013131637,0.0011323567,0,1,0,1
45478,0,3.6820325e-05,0.0011306265,0,1,0,1
44942,0,7.986747e-05,0.0011304305,0,1,0,1
45553,0,3.664226e-05,0.0011302623,0,1,0,1
39684,0,1.1886096e-05,0.0011300052,0,1,0,1
26033,0,7.260195e-05,0.001128835,0,1,0,1
28512,0,0.000106827116,0.0011282125,0,1,0,1
38520,0,9.932958e-05,0.0011274833,0,1,0,1
46802,0,1.5049585e-05,0.0011273563,0,1,0,1
911,1,3.4873756e-05,0.0011252881,0,1,0,1
40748,0,4.903998e-05,0.0011228858,0,1,0,1
6725,0,0.00013258646,0.001122834,0,1,0,1
48898,0,0.00012896936,0.0011224935,0,1,0,1
10217,0,6.9538175e-05,0.00112236,0,1,0,1
37924,0,9.9805155e-05,0.0011197207,0,1,0,1
38162,0,6.93254e-05,0.0011190658,0,1,0,1
452,1,2.4627285e-05,0.0011182335,0,1,0,1
15228,0,2.05758e-05,0.0011182186,0,1,0,1
35236,0,5.387878e-05,0.0011160088,0,1,0,1
10528,0,8.88951e-05,0.001115992,0,1,0,1
33781,0,8.552468e-05,0.0011156995,0,1,0,1
15886,0,4.7490943e-05,0.0011147857,0,1,0,1
42261,0,0.00012722902,0.0011147354,0,1,0,1
36176,0,0.00012331741,0.0011144434,0,1,0,1
35672,0,0.00012704788,0.0011134488,0,1,0,1
15012,0,0.00014433444,0.0011112192,0,1,0,1
6675,0,8.484381e-05,0.0011107977,0,1,0,1
11344,0,6.903013e-05,0.0011104916,0,1,0,1
12465,0,0.00011830125,0.0011103661,0,1,0,1
38050,0,0.000102004116,0.0011095102,0,1,0,1
47918,0,9.188083e-05,0.0011088016,0,1,0,1
883,1,5.780617e-05,0.0011075999,0,1,0,1
31425,0,6.410037e-05,0.0011070457,0,1,0,1
48254,0,0.000104544975,0.0011065303,0,1,0,1
47399,0,5.9154678e-05,0.0011064287,0,1,0,1
29559,0,0.00014959287,0.001106416,0,1,0,1
47055,0,0.00014976265,0.0011058276,0,1,0,1
49533,0,0.00012333925,0.0011058197,0,1,0,1
46578,0,0.00012996486,0.0011035145,0,1,0,1
34488,0,0.00010923486,0.0011029051,0,1,0,1
28015,0,7.405703e-05,0.0011029012,0,1,0,1
49168,0,7.923943e-05,0.0011024256,0,1,0,1
44234,0,8.828681e-05,0.0011018194,0,1,0,1
17085,0,0.00012982637,0.0011013425,0,1,0,1
38257,0,0.00015153535,0.0011007937,0,1,0,1
18217,0,3.7898644e-05,0.0010993612,0,1,0,1
42583,0,0.00010638549,0.0010987468,0,1,0,1
49652,0,0.00013771186,0.001098357,0,1,0,1
39959,0,6.081854e-05,0.0010979933,0,1,0,1
17417,0,3.9889026e-05,0.0010976411,0,1,0,1
11861,0,7.7519166e-05,0.0010976075,0,1,0,1
21593,0,7.463685e-05,0.0010962029,0,1,0,1
11888,0,0.00010502659,0.0010954711,0,1,0,1
772,1,5.045904e-05,0.0010953431,0,1,0,1
22421,0,0.00011564905,0.001095105,0,1,0,1
9879,0,0.00013140975,0.0010940795,0,1,0,1
40805,0,1.2085696e-05,0.0010938459,0,1,0,1
47073,0,0.0001527256,0.0010928528,0,1,0,1
17091,0,1.2841048e-05,0.0010918108,0,1,0,1
48306,0,0.00014586451,0.0010915293,0,1,0,1
30555,0,8.372277e-05,0.0010907974,0,1,0,1
22988,0,9.348081e-05,0.0010905066,0,1,0,1
5031,0,4.2305226e-05,0.0010904432,0,1,0,1
33345,0,6.353869e-05,0.0010903218,0,1,0,1
36699,0,2.6835789e-05,0.0010902879,0,1,0,1
5263,0,4.2961787e-05,0.0010900801,0,1,0,1
4276,0,9.41279e-05,0.0010898487,0,1,0,1
20666,0,3.468403e-05,0.0010892184,0,1,0,1
20056,0,0.00014941745,0.0010886765,0,1,0,1
49924,0,8.0108475e-05,0.0010875139,0,1,0,1
6373,0,0.00013048567,0.001087365,0,1,0,1
11899,0,0.00011628998,0.0010849495,0,1,0,1
247,1,0.00014231965,0.0010835533,0,1,0,1
4475,0,6.8202666e-05,0.0010832094,0,1,0,1
16289,0,0.00010686833,0.0010830265,0,1,0,1
36096,0,7.632123e-05,0.001082594,0,1,0,1
19376,0,3.990742e-05,0.0010825272,0,1,0,1
44056,0,0.00011398614,0.0010822399,0,1,0,1
18068,0,6.2258434e-05,0.0010815959,0,1,0,1
20626,0,0.00011597324,0.0010810622,0,1,0,1
25386,0,8.211114e-05,0.0010809836,0,1,0,1
26426,0,8.48948e-05,0.0010800471,0,1,0,1
48422,0,8.946735e-05,0.0010799867,0,1,0,1
16837,0,0.000114983515,0.0010796022,0,1,0,1
13497,0,7.7582365e-05,0.0010769293,0,1,0,1
27902,0,2.4312643e-05,0.0010767906,0,1,0,1
1077,0,0.00012720791,0.0010758889,0,1,0,1
10700,0,0.00013085807,0.0010745821,0,1,0,1
9577,0,1.8747402e-05,0.0010745489,0,1,0,1
3151,0,0.00011989046,0.0010744531,0,1,0,1
702,1,0.00015037072,0.0010741472,0,1,0,1
47105,0,7.485962e-05,0.0010735794,0,1,0,1
42029,0,0.00013813819,0.0010729496,0,1,0,1
26411,0,0.00013682005,0.0010726722,0,1,0,1
29042,0,1.4269155e-05,0.0010721543,0,1,0,1
39045,0,0.00010258879,0.001071494,0,1,0,1
45935,0,0.00013442597,0.0010714721,0,1,0,1
39122,0,9.521984e-06,0.0010714678,0,1,0,1
41060,0,4.1223535e-05,0.0010713427,0,1,0,1
40492,0,4.265547e-05,0.0010712101,0,1,0,1
34719,0,5.3226806e-05,0.0010711177,0,1,0,1
46360,0,4.5445347e-05,0.001070804,0,1,0,1
5095,0,7.4524556e-05,0.0010705414,0,1,0,1
3538,0,0.00013893787,0.0010694757,0,1,0,1
13631,0,8.887525e-05,0.0010686715,0,1,0,1
48253,0,7.232634e-05,0.0010684765,0,1,0,1
97,1,8.477265e-05,0.0010680022,0,1,0,1
41297,0,8.5906715e-05,0.0010678535,0,1,0,1
3656,0,1.963342e-05,0.0010670486,0,1,0,1
26818,0,0.00014551595,0.0010654947,0,1,0,1
23425,0,0.00013262527,0.0010651895,0,1,0,1
24563,0,8.769322e-05,0.0010650232,0,1,0,1
43173,0,0.000113424874,0.0010644107,0,1,0,1
48457,0,0.000100988014,0.001063196,0,1,0,1
34711,0,0.00010676407,0.0010622224,0,1,0,1
38032,0,0.00012216388,0.0010588622,0,1,0,1
40966,0,0.00014730704,0.0010583539,0,1,0,1
47537,0,0.00014246753,0.001056758,0,1,0,1
48569,0,8.30251e-05,0.0010567331,0,1,0,1
28660,0,6.893916e-05,0.0010565083,0,1,0,1
39891,0,0.00011726737,0.0010561146,0,1,0,1
40254,0,0.0001092896,0.001056048,0,1,0,1
28551,0,0.00014393809,0.0010559157,0,1,0,1
41677,0,0.000120705416,0.0010557998,0,1,0,1
10890,0,4.102544e-05,0.0010548984,0,1,0,1
8708,0,0.00015164846,0.0010542482,0,1,0,1
34724,0,0.00014195741,0.0010541743,0,1,0,1
11786,0,9.037693e-05,0.0010539503,0,1,0,1
31240,0,1.0922762e-05,0.0010539114,0,1,0,1
27052,0,1.9658743e-05,0.0010527971,0,1,0,1
30236,0,0.00013803644,0.001052325,0,1,0,1
23781,0,0.00012543694,0.0010522645,0,1,0,1
17987,0,4.249868e-05,0.0010512648,0,1,0,1
41747,0,0.00010383392,0.0010511515,0,1,0,1
47750,0,3.0513504e-05,0.0010507138,0,1,0,1
18310,0,0.00013728622,0.0010506962,0,1,0,1
12523,0,0.00014147995,0.0010494019,0,1,0,1
11348,0,0.00011282419,0.0010489966,0,1,0,1
29999,0,0.0001273784,0.0010488406,0,1,0,1
33784,0,4.824236e-05,0.001048534,0,1,0,1
7101,0,7.392735e-05,0.0010475861,0,1,0,1
30771,0,0.00015241669,0.0010473541,0,1,0,1
42680,0,0.0001229393,0.0010470675,0,1,0,1
34068,0,0.00013821566,0.0010467907,0,1,0,1
45400,0,8.6543e-05,0.0010462158,0,1,0,1
12607,0,9.441881e-05,0.001044349,0,1,0,1
25743,0,4.6667912e-05,0.0010440411,0,1,0,1
3307,0,8.194505e-05,0.0010433716,0,1,0,1
29725,0,0.00012484631,0.0010430267,0,1,0,1
4162,0,9.3479524e-05,0.0010421575,0,1,0,1
22410,0,1.4484344e-05,0.0010419625,0,1,0,1
7022,0,0.00010292173,0.0010402413,0,1,0,1
8477,0,8.879556e-05,0.0010402089,0,1,0,1
49919,0,0.00010335993,0.001040201,0,1,0,1
15408,0,3.689065e-05,0.0010401659,0,1,0,1
29013,0,0.00014690554,0.001039934,0,1,0,1
15758,0,0.00010273915,0.0010398522,0,1,0,1
3418,0,2.3702254e-05,0.0010398,0,1,0,1
