index,label,err_transformer,err_conv_ae,anom_transformer,anom_conv_ae,transformer_only,conv_only
74,1,4.5216613e-05,0.0003152469,0,0,0,0
75,1,0.0003957625,0.0026144132,1,1,0,0
76,1,6.5636545e-05,0.00022438708,0,0,0,0
77,1,0.0002588518,0.001960124,1,1,0,0
78,1,0.0006418761,0.003298062,1,1,0,0
79,1,3.3872473e-06,0.0001203284,0,0,0,0
80,1,1.4805048e-05,0.00012352747,0,0,0,0
81,1,1.8581257e-05,0.0003217494,0,0,0,0
82,1,9.722359e-06,0.000121849946,0,0,0,0
83,1,1.6678101e-05,7.692878e-05,0,0,0,0
84,1,1.1083962e-05,7.762161e-05,0,0,0,0
85,1,0.00045361702,0.0037734553,1,1,0,0
86,1,6.3512394e-05,0.00038296546,0,0,0,0
87,1,9.10472e-05,0.00028286263,0,0,0,0
88,1,1.2550696e-05,0.000107123946,0,0,0,0
89,1,0.0002847924,0.0061627477,1,1,0,0
90,1,6.9889196e-05,0.00019098095,0,0,0,0
91,1,1.4313345e-05,0.00036818016,0,0,0,0
92,1,8.072492e-05,0.001260871,0,1,0,1
93,1,3.5722784e-05,0.00014844634,0,0,0,0
94,1,0.00036715658,0.0031635396,1,1,0,0
95,1,4.8459864e-05,0.0004419309,0,0,0,0
96,1,0.00073765486,0.0037196164,1,1,0,0
97,1,8.477265e-05,0.0010680022,0,1,0,1
98,1,6.768612e-05,0.00049509085,0,0,0,0
99,1,4.11666e-05,0.000279122,0,0,0,0
100,1,9.076978e-05,0.0009312022,0,0,0,0
101,1,3.937058e-06,0.00039035693,0,0,0,0
102,1,1.1262219e-05,0.00015113135,0,0,0,0
103,1,1.1766279e-05,9.039317e-05,0,0,0,0
104,1,0.00011378599,0.0008702261,0,0,0,0
105,1,5.4178698e-05,0.0005586471,0,0,0,0
106,1,0.00014925688,0.0035000115,0,1,0,1
107,1,5.290591e-05,0.00019352887,0,0,0,0
108,1,0.013935105,0.024788009,1,1,0,0
109,1,0.0011741238,0.0058874693,1,1,0,0
110,1,0.00083755667,0.0068171886,1,1,0,0
111,1,9.055935e-05,0.0009872854,0,0,0,0
112,1,5.439083e-05,0.00045229483,0,0,0,0
113,1,1.1480099e-05,0.00024660392,0,0,0,0
114,1,0.000145384,0.0013526496,0,1,0,1
115,1,4.270237e-05,0.00057395163,0,0,0,0
116,1,3.097674e-05,0.0003465518,0,0,0,0
117,1,0.0005308763,0.004290785,1,1,0,0
118,1,0.00041145677,0.0038993347,1,1,0,0
119,1,3.6521513e-05,0.00037251023,0,0,0,0
120,1,0.00047095094,0.0031326436,1,1,0,0
121,1,0.000586954,0.0046094167,1,1,0,0
122,1,3.721469e-05,0.00020090304,0,0,0,0
123,1,8.118583e-05,0.0002929972,0,0,0,0
124,1,1.6210235e-05,0.00017456007,0,0,0,0
125,1,1.2695663e-05,0.00011897316,0,0,0,0
126,1,4.5865017e-06,0.00032705418,0,0,0,0
127,1,0.00063941814,0.0040275566,1,1,0,0
128,1,0.00011260437,0.0007616778,0,0,0,0
129,1,9.965808e-05,0.0029515864,0,1,0,1
130,1,0.0001579372,0.003628235,1,1,0,0
131,1,0.00018114639,0.0029577245,1,1,0,0
132,1,2.4354411e-05,0.00048323377,0,0,0,0
133,1,5.7090852e-05,0.0007627176,0,0,0,0
134,1,4.2042593e-05,0.00041808418,0,0,0,0
135,1,0.00052956113,0.0035724891,1,1,0,0
136,1,7.502367e-05,0.0003295924,0,0,0,0
137,1,0.0006356058,0.004090191,1,1,0,0
138,1,6.8539935e-05,0.0004702604,0,0,0,0
139,1,4.5023087e-05,0.00041329733,0,0,0,0
140,1,7.796681e-05,0.0005728626,0,0,0,0
141,1,1.229016e-05,0.00031609245,0,0,0,0
142,1,0.00018959893,0.0033853406,1,1,0,0
143,1,0.0004916167,0.0035329051,1,1,0,0
144,1,0.0005682837,0.0040112734,1,1,0,0
145,1,6.375643e-05,0.00044301472,0,0,0,0
146,1,2.4524283e-05,0.00038365438,0,0,0,0
147,1,0.00040329245,0.003691756,1,1,0,0
148,1,3.7641308e-05,0.00019203017,0,0,0,0
149,1,9.056136e-06,0.00021426687,0,0,0,0
150,1,0.00030947282,0.00283701,1,1,0,0
151,1,0.00010088028,0.0028678915,0,1,0,1
152,1,0.00051915157,0.00423442,1,1,0,0
153,1,3.356176e-05,0.00023150224,0,0,0,0
154,1,4.78126e-06,0.00024069137,0,0,0,0
155,1,1.868774e-05,0.00037520047,0,0,0,0
156,1,8.936909e-05,0.00080036506,0,0,0,0
157,1,4.778003e-05,0.00040862188,0,0,0,0
158,1,6.038211e-05,0.00030065197,0,0,0,0
159,1,3.241907e-05,0.00055764115,0,0,0,0
160,1,0.00041804096,0.0029982172,1,1,0,0
161,1,1.4919688e-05,0.00012739653,0,0,0,0
162,1,3.662907e-05,0.00022931625,0,0,0,0
163,1,1.8378367e-05,0.0002961299,0,0,0,0
164,1,4.9483606e-05,0.0006605315,0,0,0,0
165,1,0.00030917174,0.0023100837,1,1,0,0
166,1,0.0001308552,0.0011486667,0,1,0,1
167,1,4.3330292e-05,0.00043594427,0,0,0,0
168,1,2.4063127e-05,0.00048339702,0,0,0,0
169,1,3.3101012e-05,0.00029710442,0,0,0,0
170,1,1.3540626e-05,0.00017744128,0,0,0,0
171,1,3.3584788e-06,0.00010383024,0,0,0,0
172,1,1.2618546e-05,0.00026342602,0,0,0,0
173,1,5.1342224e-05,0.00023559744,0,0,0,0
174,1,0.00055030955,0.0041427664,1,1,0,0
175,1,9.54189e-05,0.0008208824,0,0,0,0
176,1,2.8613997e-05,0.0002972703,0,0,0,0
177,1,2.2257116e-05,0.0006074734,0,0,0,0
178,1,0.000312219,0.006238541,1,1,0,0
179,1,1.0379217e-05,8.978079e-05,0,0,0,0
180,1,4.5752968e-05,0.0009786179,0,0,0,0
181,1,3.5541205e-05,0.00026524527,0,0,0,0
182,1,9.083192e-06,0.00032319746,0,0,0,0
183,1,5.551763e-05,0.0005040949,0,0,0,0
184,1,1.3590445e-05,0.00015165914,0,0,0,0
185,1,1.8227865e-05,0.00086379703,0,0,0,0
186,1,1.2818499e-05,0.000112278954,0,0,0,0
187,1,5.73076e-06,9.54969e-05,0,0,0,0
188,1,4.4458597e-05,0.0003233418,0,0,0,0
189,1,1.2807171e-05,0.00014625785,0,0,0,0
190,1,3.3489057e-05,0.00041006604,0,0,0,0
191,1,3.0271587e-05,0.00042944803,0,0,0,0
192,1,0.00014156685,0.0008822546,0,0,0,0
193,1,0.00013484512,0.00322287,0,1,0,1
194,1,0.000120566925,0.00075280684,0,0,0,0
195,1,6.165979e-05,0.00025087164,0,0,0,0
196,1,3.08972e-05,0.00033058823,0,0,0,0
197,1,0.00032297842,0.0052158674,1,1,0,0
198,1,5.0745525e-06,0.00014301037,0,0,0,0
199,1,3.969385e-05,0.00018343526,0,0,0,0
200,1,2.192655e-05,0.00012977865,0,0,0,0
201,1,1.23329355e-05,6.4700995e-05,0,0,0,0
202,1,7.4466802e-06,0.00074624614,0,0,0,0
203,1,0.00016188074,0.002925597,1,1,0,0
204,1,8.39158e-05,0.0007196544,0,0,0,0
205,1,5.6935423e-05,0.000344941,0,0,0,0
206,1,1.4180177e-05,0.00014525458,0,0,0,0
207,1,2.8829438e-05,0.0001511067,0,0,0,0
208,1,0.00023266063,0.0013954509,1,1,0,0
209,1,0.00011147255,0.0006509842,0,0,0,0
210,1,9.110838e-06,0.00018241297,0,0,0,0
211,1,0.0011805432,0.012386817,1,1,0,0
212,1,5.967298e-05,0.0003961398,0,0,0,0
213,1,2.3616722e-05,0.0003378029,0,0,0,0
214,1,9.089322e-05,0.00025407947,0,0,0,0
215,1,4.2090654e-05,0.00027382709,0,0,0,0
216,1,0.000111106776,0.0010397995,0,1,0,1
217,1,9.059634e-05,0.0007747769,0,0,0,0
218,1,0.00031265628,0.003675039,1,1,0,0
219,1,2.2210681e-05,0.00016229368,0,0,0,0
220,1,0.0004067768,0.0034447042,1,1,0,0
221,1,0.00039338839,0.0032015175,1,1,0,0
222,1,0.00065430335,0.004951921,1,1,0,0
223,1,9.775109e-06,0.00014412285,0,0,0,0
224,1,7.5547476e-05,0.00055392506,0,0,0,0
225,1,1.09790635e-05,0.0002328403,0,0,0,0
226,1,5.635249e-05,0.0005414677,0,0,0,0
227,1,5.5528173e-05,0.00029405166,0,0,0,0
228,1,5.6352328e-05,0.00031368286,0,0,0,0
229,1,3.3604912e-05,0.0011351686,0,1,0,1
230,1,0.00034677394,0.002989079,1,1,0,0
231,1,3.0590683e-05,0.00023836161,0,0,0,0
232,1,1.5218182e-05,0.00041710763,0,0,0,0
233,1,5.0422925e-05,0.00018102913,0,0,0,0
234,1,5.0525414e-05,0.00017448334,0,0,0,0
235,1,2.041528e-05,0.0005500378,0,0,0,0
236,1,4.2581345e-05,0.00034514323,0,0,0,0
237,1,0.00043266115,0.003931323,1,1,0,0
238,1,0.00012362268,0.0009560959,0,0,0,0
239,1,0.00048183862,0.010429528,1,1,0,0
240,1,1.132442e-05,0.00035529354,0,0,0,0
241,1,4.2563188e-05,0.000661643,0,0,0,0
242,1,1.0589131e-05,0.00013710913,0,0,0,0
243,1,0.0010001429,0.0048758546,1,1,0,0
244,1,2.5431475e-05,0.00012414371,0,0,0,0
245,1,0.00030173635,0.005502647,1,1,0,0
246,1,6.349166e-05,0.00031998978,0,0,0,0
247,1,0.00014231965,0.0010835533,0,1,0,1
248,1,0.0006653698,0.0025108878,1,1,0,0
249,1,8.7853565e-05,0.0019080465,0,1,0,1
250,1,8.535512e-06,0.000105348074,0,0,0,0
251,1,7.1844456e-06,0.00012257686,0,0,0,0
252,1,0.0023712136,0.01212747,1,1,0,0
253,1,0.001671122,0.009118586,1,1,0,0
254,1,2.1209884e-05,0.00020303886,0,0,0,0
255,1,0.00029031094,0.001638902,1,1,0,0
256,1,9.7376405e-06,0.00045382843,0,0,0,0
257,1,7.632656e-06,9.082017e-05,0,0,0,0
258,1,3.4073353e-05,0.00021556212,0,0,0,0
259,1,1.0530829e-05,0.0003166474,0,0,0,0
260,1,1.2398923e-05,6.7663655e-05,0,0,0,0
261,1,6.6868074e-06,0.00027346273,0,0,0,0
262,1,9.676697e-06,6.3691026e-05,0,0,0,0
263,1,1.579019e-05,0.00023610069,0,0,0,0
264,1,5.736807e-06,0.00020444597,0,0,0,0
265,1,1.5805916e-05,0.00027785508,0,0,0,0
266,1,6.668376e-05,0.00038916446,0,0,0,0
267,1,4.408163e-05,0.00035250618,0,0,0,0
268,1,0.00010306893,0.0004012796,0,0,0,0
269,1,2.6058668e-05,0.0001568951,0,0,0,0
270,1,0.000852502,0.0057079243,1,1,0,0
271,1,0.0009234017,0.0057882294,1,1,0,0
272,1,3.5599947e-05,0.0006308636,0,0,0,0
273,1,6.3616562e-06,7.17673e-05,0,0,0,0
274,1,5.0495466e-05,0.0004820697,0,0,0,0
275,1,1.6314532e-05,0.0005859352,0,0,0,0
276,1,2.7777282e-05,0.00024211318,0,0,0,0
277,1,0.0012318821,0.0079677,1,1,0,0
278,1,1.5064439e-05,0.0004661488,0,0,0,0
279,1,0.00067697326,0.004500021,1,1,0,0
280,1,1.0471882e-05,0.00019488137,0,0,0,0
281,1,0.0012831992,0.0033900868,1,1,0,0
282,1,2.1598122e-05,0.00021805515,0,0,0,0
283,1,0.0003570958,0.002614047,1,1,0,0
284,1,9.064672e-06,0.0001703974,0,0,0,0
285,1,0.00059206097,0.0043320437,1,1,0,0
286,1,5.5217908e-05,0.0024559319,0,1,0,1
287,1,1.8109555e-05,0.00021117351,0,0,0,0
288,1,0.0005752685,0.006576468,1,1,0,0
289,1,2.1335582e-05,0.00015583569,0,0,0,0
290,1,3.919298e-05,0.00016141242,0,0,0,0
291,1,3.7345428e-05,0.0005565858,0,0,0,0
292,1,0.000707383,0.004608915,1,1,0,0
293,1,0.0005434837,0.0033576647,1,1,0,0
294,1,4.547036e-05,0.00042021938,0,0,0,0
295,1,4.217868e-05,0.00057685585,0,0,0,0
296,1,3.629942e-05,0.00036235116,0,0,0,0
297,1,0.00042986663,0.0029379497,1,1,0,0
298,1,1.0876913e-05,0.00075564056,0,0,0,0
299,1,0.00033155698,0.0029705043,1,1,0,0
300,1,0.00010069153,0.00086802855,0,0,0,0
301,1,8.072958e-05,0.0007845705,0,0,0,0
302,1,5.068008e-06,0.00017752785,0,0,0,0
303,1,7.495395e-05,0.00048578944,0,0,0,0
304,1,0.00010633161,0.0003585311,0,0,0,0
305,1,0.00019267462,0.0012653073,1,1,0,0
306,1,1.2172093e-05,7.896991e-05,0,0,0,0
307,1,7.857168e-05,0.00052748685,0,0,0,0
308,1,0.0003162892,0.0032003527,1,1,0,0
309,1,8.862177e-05,0.0006789241,0,0,0,0
310,1,3.2368313e-05,0.00026689516,0,0,0,0
311,1,0.0001654402,0.0010754564,1,1,0,0
312,1,4.7484118e-05,0.00058711984,0,0,0,0
313,1,7.9695084e-05,0.00046416195,0,0,0,0
314,1,1.1862537e-05,9.887293e-05,0,0,0,0
315,1,0.00041226545,0.0027386786,1,1,0,0
316,1,5.9385643e-06,0.00035918367,0,0,0,0
317,1,5.9675083e-05,0.00046999007,0,0,0,0
318,1,3.96183e-05,0.0002908562,0,0,0,0
319,1,1.706122e-05,0.00039111025,0,0,0,0
320,1,4.7012345e-05,0.0004487677,0,0,0,0
321,1,0.00017508176,0.0011564033,1,1,0,0
322,1,1.208964e-05,0.00026192953,0,0,0,0
323,1,4.477489e-05,0.0006436329,0,0,0,0
324,1,0.0010207344,0.0054689385,1,1,0,0
325,1,7.505191e-05,0.00048107727,0,0,0,0
326,1,0.00073614577,0.005519996,1,1,0,0
327,1,3.1972446e-05,0.00020771839,0,0,0,0
328,1,1.1315851e-05,0.00014504694,0,0,0,0
329,1,0.00012884701,0.003627013,0,1,0,1
330,1,1.1227599e-05,7.670098e-05,0,0,0,0
331,1,0.00061812246,0.0033415824,1,1,0,0
332,1,0.00024499022,0.0012922597,1,1,0,0
333,1,5.1709907e-05,0.0008578639,0,0,0,0
334,1,5.0345498e-06,0.0005774517,0,0,0,0
335,1,0.00014431485,0.00082504674,0,0,0,0
336,1,0.00010132803,0.0007343339,0,0,0,0
337,1,2.0638103e-05,0.00018953631,0,0,0,0
338,1,3.1722233e-05,0.00031305457,0,0,0,0
339,1,0.00010176489,0.00071325107,0,0,0,0
340,1,1.5650947e-05,0.00068660424,0,0,0,0
341,1,3.5361532e-05,0.00047928878,0,0,0,0
342,1,1.3105089e-05,0.00013667313,0,0,0,0
343,1,0.00031351484,0.0016677895,1,1,0,0
344,1,2.5083753e-05,0.00039156913,0,0,0,0
345,1,0.00030136216,0.0023939118,1,1,0,0
346,1,7.1574534e-05,0.00056937686,0,0,0,0
347,1,1.0956769e-05,0.000321654,0,0,0,0
348,1,0.00010909441,0.00064238836,0,0,0,0
349,1,0.00048696675,0.004156195,1,1,0,0
350,1,9.651399e-05,0.00077009515,0,0,0,0
351,1,7.5785705e-05,0.00041145328,0,0,0,0
352,1,2.0292677e-05,0.0005106929,0,0,0,0
353,1,0.00023680745,0.005811358,1,1,0,0
354,1,0.00010280866,0.00065696577,0,0,0,0
355,1,0.00033959572,0.0023092488,1,1,0,0
356,1,4.152864e-06,0.00020982011,0,0,0,0
357,1,8.720331e-05,0.0005450642,0,0,0,0
358,1,2.4147923e-05,9.011719e-05,0,0,0,0
359,1,8.857318e-06,0.00019418265,0,0,0,0
360,1,0.0002423218,0.0017211353,1,1,0,0
361,1,5.4573225e-05,0.00035420008,0,0,0,0
362,1,1.0800294e-05,0.00029185653,0,0,0,0
363,1,0.0007029137,0.0042207963,1,1,0,0
364,1,1.6061076e-05,0.00022457224,0,0,0,0
365,1,0.00011123672,0.0008068344,0,0,0,0
366,1,7.284892e-05,0.00029425562,0,0,0,0
367,1,1.679628e-05,0.00032080218,0,0,0,0
368,1,5.238731e-05,0.0006267509,0,0,0,0
369,1,1.5205325e-05,9.808399e-05,0,0,0,0
370,1,1.6398464e-05,0.0005349946,0,0,0,0
371,1,0.00010520283,0.0026622314,0,1,0,1
372,1,0.0005564765,0.0042118407,1,1,0,0
373,1,3.785489e-05,0.00018459497,0,0,0,0
374,1,5.8965405e-05,0.00041906026,0,0,0,0
375,1,5.490602e-05,0.0005392241,0,0,0,0
376,1,2.9102284e-05,0.0005540664,0,0,0,0
377,1,3.3159824e-05,0.0003474691,0,0,0,0
378,1,2.5065698e-05,0.00021613453,0,0,0,0
379,1,2.8559252e-05,0.0002342217,0,0,0,0
380,1,8.106651e-06,0.00079739396,0,0,0,0
381,1,4.739889e-05,0.00033444804,0,0,0,0
382,1,1.0044735e-05,0.0001322439,0,0,0,0
383,1,7.3413316e-06,0.000104348575,0,0,0,0
384,1,0.00049523404,0.0038046234,1,1,0,0
385,1,7.354353e-05,0.0006400779,0,0,0,0
386,1,5.4897304e-05,0.0004568411,0,0,0,0
387,1,1.9811616e-05,0.00010128604,0,0,0,0
388,1,1.8099594e-05,0.00015277202,0,0,0,0
389,1,2.5147223e-05,0.000140159,0,0,0,0
390,1,9.994381e-06,0.0003213127,0,0,0,0
391,1,4.435969e-06,0.0012860885,0,1,0,1
392,1,0.00065915805,0.00421585,1,1,0,0
393,1,0.00036027125,0.0045751706,1,1,0,0
394,1,3.25658e-05,0.0008640154,0,0,0,0
395,1,6.809297e-05,0.0008162325,0,0,0,0
396,1,0.0006919208,0.008504794,1,1,0,0
397,1,9.984085e-06,0.00012459203,0,0,0,0
398,1,4.604726e-06,0.0002389063,0,0,0,0
399,1,9.786456e-06,0.0007602391,0,0,0,0
400,1,0.0004743855,0.0030196602,1,1,0,0
401,1,0.0003977245,0.0031239793,1,1,0,0
402,1,6.284292e-05,0.00035670397,0,0,0,0
403,1,0.000504923,0.003917165,1,1,0,0
404,1,5.701979e-05,0.0006291904,0,0,0,0
405,1,7.2859395e-05,0.0002488491,0,0,0,0
406,1,6.028091e-05,0.00052874064,0,0,0,0
407,1,1.39489e-05,0.00013610329,0,0,0,0
408,1,6.179896e-05,0.0003310803,0,0,0,0
409,1,2.974513e-05,0.00021037285,0,0,0,0
410,1,0.00019776823,0.0033801156,1,1,0,0
411,1,0.00048785034,0.0034522277,1,1,0,0
412,1,0.00045181092,0.0032004584,1,1,0,0
413,1,4.8582504e-05,0.00024823582,0,0,0,0
414,1,7.960833e-05,0.00063086086,0,0,0,0
415,1,3.7777478e-05,0.0003198758,0,0,0,0
416,1,4.40471e-05,0.0004942073,0,0,0,0
417,1,2.0815032e-05,0.00048932835,0,0,0,0
418,1,6.5996387e-06,0.00019754232,0,0,0,0
419,1,0.00011470169,0.00061072566,0,0,0,0
420,1,3.905219e-05,0.00034465254,0,0,0,0
421,1,1.3824978e-05,0.0003650588,0,0,0,0
422,1,4.555754e-05,0.0005606929,0,0,0,0
423,1,8.628751e-05,0.0005984886,0,0,0,0
424,1,0.00074147934,0.0050985795,1,1,0,0
425,1,8.706186e-06,0.0005967371,0,0,0,0
426,1,2.6253043e-05,0.00049022393,0,0,0,0
427,1,0.00056539977,0.0035567652,1,1,0,0
428,1,2.019147e-05,0.00023498047,0,0,0,0
429,1,9.9165645e-06,0.0002635282,0,0,0,0
430,1,0.00040094747,0.0032651892,1,1,0,0
431,1,0.0005501612,0.0040226765,1,1,0,0
432,1,6.3462714e-05,0.00066196563,0,0,0,0
433,1,0.00012219742,0.0011396429,0,1,0,1
434,1,6.1159362e-06,0.00024654588,0,0,0,0
435,1,0.0007579773,0.006569494,1,1,0,0
436,1,6.041991e-05,0.00045627955,0,0,0,0
437,1,9.442062e-05,0.00070627336,0,0,0,0
438,1,2.7531267e-05,0.00024158841,0,0,0,0
439,1,0.00018470011,0.0040992857,1,1,0,0
440,1,2.775478e-05,0.00034933022,0,0,0,0
441,1,1.24675735e-05,0.00019680563,0,0,0,0
442,1,4.1695017e-05,0.0005673261,0,0,0,0
443,1,2.3143948e-05,0.00036621265,0,0,0,0
444,1,0.00053766277,0.0037111794,1,1,0,0
445,1,8.874906e-05,0.0003361158,0,0,0,0
446,1,2.7364616e-05,0.0003119004,0,0,0,0
447,1,3.1592434e-05,0.00025976598,0,0,0,0
448,1,0.00027135087,0.004303112,1,1,0,0
449,1,0.00022994081,0.004325231,1,1,0,0
450,1,0.00012316355,0.0046838173,0,1,0,1
451,1,1.0422355e-05,0.0002696969,0,0,0,0
452,1,2.4627285e-05,0.0011182335,0,1,0,1
453,1,3.4978544e-05,0.00043086597,0,0,0,0
454,1,0.00055468763,0.0031867258,1,1,0,0
455,1,4.827652e-05,0.00043114286,0,0,0,0
456,1,0.0005333628,0.0036368605,1,1,0,0
457,1,9.175216e-05,0.00063545967,0,0,0,0
458,1,2.9631561e-05,0.00035393465,0,0,0,0
459,1,0.0006341381,0.0038510868,1,1,0,0
460,1,2.1363092e-05,0.00019293807,0,0,0,0
461,1,9.66855e-05,0.0005838283,0,0,0,0
462,1,5.329274e-05,0.00040234992,0,0,0,0
463,1,0.0009041213,0.0062351776,1,1,0,0
464,1,0.00017624524,0.0021775996,1,1,0,0
465,1,1.13713495e-05,0.00022160707,0,0,0,0
466,1,4.897339e-05,0.00046080156,0,0,0,0
467,1,5.8950525e-05,0.0007415487,0,0,0,0
468,1,4.0858984e-05,0.00038112173,0,0,0,0
469,1,4.6584773e-05,0.00027642323,0,0,0,0
470,1,1.2455963e-05,6.6436914e-05,0,0,0,0
471,1,7.1831906e-05,0.00039849657,0,0,0,0
472,1,2.1733369e-05,0.0001689195,0,0,0,0
473,1,0.0005567235,0.0040812576,1,1,0,0
474,1,0.0006813029,0.0063619753,1,1,0,0
475,1,1.8591874e-05,0.00028433086,0,0,0,0
476,1,4.006407e-05,0.00046571204,0,0,0,0
477,1,3.6475027e-05,0.00057231914,0,0,0,0
478,1,1.4495723e-05,0.00027588828,0,0,0,0
479,1,2.1437903e-05,0.00020736457,0,0,0,0
480,1,0.0015463021,0.009903299,1,1,0,0
481,1,1.2435001e-05,0.000291527,0,0,0,0
482,1,0.0005147242,0.0043366933,1,1,0,0
483,1,1.893159e-05,0.0009271874,0,0,0,0
484,1,0.0002498708,0.001395051,1,1,0,0
485,1,3.489377e-05,0.0002860808,0,0,0,0
486,1,1.8522118e-05,0.00020167315,0,0,0,0
487,1,6.1222825e-05,0.0004049418,0,0,0,0
488,1,9.973378e-05,0.0006530308,0,0,0,0
489,1,2.6602085e-05,0.00027572864,0,0,0,0
490,1,2.3339821e-06,0.00014744168,0,0,0,0
491,1,0.00052329747,0.0032913056,1,1,0,0
492,1,3.7573027e-05,0.0007545363,0,0,0,0
493,1,2.9623898e-06,0.00020632359,0,0,0,0
494,1,2.4000501e-05,0.00023978729,0,0,0,0
495,1,2.3512583e-05,0.0001439327,0,0,0,0
496,1,4.3120326e-05,0.00082955614,0,0,0,0
497,1,4.476066e-05,0.0003732695,0,0,0,0
498,1,6.234069e-05,0.00044449515,0,0,0,0
499,1,0.00068606704,0.004887517,1,1,0,0
500,1,5.9094968e-05,0.00052307645,0,0,0,0
501,1,4.078569e-05,0.00028190366,0,0,0,0
502,1,0.000558861,0.002980529,1,1,0,0
503,1,4.012176e-05,0.00049215957,0,0,0,0
504,1,0.00028825743,0.002733539,1,1,0,0
505,1,3.4420504e-05,0.00020575747,0,0,0,0
506,1,0.00030756745,0.00645259,1,1,0,0
507,1,1.879827e-05,0.00022790326,0,0,0,0
508,1,2.7985625e-05,0.00010927042,0,0,0,0
509,1,4.106339e-05,0.00036367096,0,0,0,0
510,1,0.00047743702,0.004085005,1,1,0,0
511,1,5.6064935e-05,0.0022713153,0,1,0,1
512,1,2.8676419e-05,0.00030275277,0,0,0,0
513,1,1.3627365e-05,0.0003680367,0,0,0,0
