index,label,err_transformer,err_conv_ae,anom_transformer,anom_conv_ae,transformer_only,conv_only
31146,0,0.0001673172,0.00096198206,1,0,1,0
22004,0,0.0001673086,0.0009561958,1,0,1,0
9264,0,0.00016720552,0.00092401745,1,0,1,0
17148,0,0.00016718177,0.000909829,1,0,1,0
42800,0,0.00016716629,0.000956858,1,0,1,0
6053,0,0.00016702521,0.00096840755,1,0,1,0
3180,0,0.00016701457,0.000948944,1,0,1,0
10962,0,0.00016686936,0.0009203115,1,0,1,0
13480,0,0.00016672738,0.00095045747,1,0,1,0
22253,0,0.00016670341,0.0009561259,1,0,1,0
17685,0,0.00016670018,0.0008914489,1,0,1,0
28789,0,0.00016666032,0.0009071308,1,0,1,0
23851,0,0.00016657535,0.0009426779,1,0,1,0
43575,0,0.00016657452,0.0009850224,1,0,1,0
19280,0,0.00016650253,0.0009909883,1,0,1,0
22950,0,0.00016649028,0.00097219617,1,0,1,0
6293,0,0.00016648544,0.0008952501,1,0,1,0
30190,0,0.00016644863,0.0008982467,1,0,1,0
40610,0,0.00016632346,0.0009043928,1,0,1,0
19984,0,0.000166068,0.00089444563,1,0,1,0
13782,0,0.00016606094,0.0008746544,1,0,1,0
14744,0,0.00016589151,0.0009491805,1,0,1,0
29011,0,0.00016582622,0.0009728901,1,0,1,0
30317,0,0.00016578283,0.0009021492,1,0,1,0
34209,0,0.00016576123,0.0009790193,1,0,1,0
35968,0,0.00016568114,0.0009768646,1,0,1,0
29331,0,0.0001656645,0.00096078025,1,0,1,0
9808,0,0.00016550026,0.00090900523,1,0,1,0
5389,0,0.00016533387,0.0009404879,1,0,1,0
7299,0,0.000165209,0.0009106153,1,0,1,0
32457,0,0.00016518155,0.000978602,1,0,1,0
13396,0,0.0001651205,0.0009373259,1,0,1,0
21081,0,0.00016510586,0.0008547334,1,0,1,0
48006,0,0.00016508743,0.0008970403,1,0,1,0
24059,0,0.00016504261,0.00088929455,1,0,1,0
27319,0,0.00016497381,0.0009678791,1,0,1,0
32661,0,0.00016494449,0.0009592869,1,0,1,0
25800,0,0.00016485772,0.00087428937,1,0,1,0
4840,0,0.00016483561,0.00093115884,1,0,1,0
36322,0,0.00016479933,0.00089818134,1,0,1,0
23366,0,0.00016475383,0.0009917929,1,0,1,0
28021,0,0.00016473918,0.00086445664,1,0,1,0
39178,0,0.00016470418,0.0009112619,1,0,1,0
26199,0,0.00016465067,0.00092791364,1,0,1,0
13869,0,0.00016462816,0.00089844374,1,0,1,0
10252,0,0.00016458775,0.0009611574,1,0,1,0
22266,0,0.00016452253,0.00091049547,1,0,1,0
21581,0,0.00016445458,0.00094449637,1,0,1,0
45530,0,0.00016443855,0.0009281819,1,0,1,0
37467,0,0.00016439939,0.0009192807,1,0,1,0
29887,0,0.00016438247,0.00088255934,1,0,1,0
1177,0,0.00016436038,0.0009285063,1,0,1,0
28289,0,0.00016432001,0.00083009095,1,0,1,0
2760,0,0.0001643127,0.0008959102,1,0,1,0
19015,0,0.00016431035,0.0009772547,1,0,1,0
6048,0,0.00016427241,0.0008808785,1,0,1,0
10921,0,0.00016421269,0.00083939044,1,0,1,0
43436,0,0.00016421067,0.0008858102,1,0,1,0
49854,0,0.00016418989,0.0009288526,1,0,1,0
19420,0,0.0001641029,0.0009897242,1,0,1,0
47397,0,0.00016405266,0.00094879046,1,0,1,0
46206,0,0.00016389081,0.00095386297,1,0,1,0
5939,0,0.00016383371,0.0009428725,1,0,1,0
23280,0,0.00016382853,0.00086840754,1,0,1,0
31170,0,0.00016382526,0.00089931773,1,0,1,0
49794,0,0.00016376618,0.0009591346,1,0,1,0
7925,0,0.00016374976,0.00083656446,1,0,1,0
13085,0,0.00016370598,0.00088681746,1,0,1,0
21998,0,0.00016368677,0.00089369045,1,0,1,0
5295,0,0.00016357223,0.0008844658,1,0,1,0
11221,0,0.00016356303,0.0010008502,1,0,1,0
46106,0,0.00016350564,0.0009835924,1,0,1,0
13400,0,0.00016346092,0.00082778826,1,0,1,0
11063,0,0.00016340494,0.0008809769,1,0,1,0
9386,0,0.00016337525,0.00090772146,1,0,1,0
39343,0,0.00016336,0.00087578484,1,0,1,0
1594,0,0.00016329235,0.00088144006,1,0,1,0
25648,0,0.00016323692,0.00090233807,1,0,1,0
45804,0,0.00016314913,0.0008423334,1,0,1,0
6398,0,0.00016307688,0.0010016831,1,0,1,0
33718,0,0.00016306133,0.0008840372,1,0,1,0
19333,0,0.00016295457,0.00095818023,1,0,1,0
32980,0,0.00016292249,0.00092179957,1,0,1,0
4492,0,0.00016284488,0.0009851968,1,0,1,0
6801,0,0.00016283366,0.0008734217,1,0,1,0
8813,0,0.00016281255,0.000923023,1,0,1,0
47153,0,0.00016266425,0.00097013597,1,0,1,0
11887,0,0.00016265914,0.00095589727,1,0,1,0
31172,0,0.00016265253,0.0008839745,1,0,1,0
21457,0,0.0001626249,0.0009436105,1,0,1,0
12309,0,0.00016257096,0.00085999625,1,0,1,0
43093,0,0.00016250704,0.0009968429,1,0,1,0
6190,0,0.00016243913,0.000869003,1,0,1,0
32202,0,0.00016243322,0.0009303667,1,0,1,0
27793,0,0.00016242538,0.0009461737,1,0,1,0
16794,0,0.00016240815,0.0008671378,1,0,1,0
14322,0,0.00016240345,0.0009257793,1,0,1,0
28790,0,0.0001623939,0.00094089465,1,0,1,0
29636,0,0.00016234699,0.0009363808,1,0,1,0
40957,0,0.00016232874,0.0009301568,1,0,1,0
10780,0,0.00016230199,0.00088418083,1,0,1,0
27642,0,0.00016223527,0.0009435924,1,0,1,0
11040,0,0.00016215816,0.00095599634,1,0,1,0
15473,0,0.00016210515,0.00082091644,1,0,1,0
33214,0,0.00016204381,0.00081795116,1,0,1,0
16059,0,0.00016198609,0.00091106305,1,0,1,0
46937,0,0.00016186658,0.000812897,1,0,1,0
22927,0,0.00016185752,0.00097658,1,0,1,0
28979,0,0.00016183694,0.00091574225,1,0,1,0
45735,0,0.00016182379,0.00091740134,1,0,1,0
30291,0,0.00016177005,0.0009679976,1,0,1,0
17629,0,0.00016170034,0.00096545735,1,0,1,0
23636,0,0.00016169687,0.00093961984,1,0,1,0
9418,0,0.00016168009,0.00088562927,1,0,1,0
31077,0,0.00016166744,0.0008771297,1,0,1,0
5355,0,0.00016161929,0.00094182196,1,0,1,0
5971,0,0.00016158546,0.0009856079,1,0,1,0
44224,0,0.00016147147,0.00096782966,1,0,1,0
1862,0,0.00016139842,0.0009754739,1,0,1,0
4690,0,0.00016125686,0.0008940652,1,0,1,0
28614,0,0.00016111195,0.0009612162,1,0,1,0
15055,0,0.00016110945,0.0009858825,1,0,1,0
40643,0,0.00016108123,0.0009325909,1,0,1,0
21335,0,0.00016100715,0.00089002564,1,0,1,0
38172,0,0.00016100358,0.000968417,1,0,1,0
4986,0,0.00016096301,0.0008793659,1,0,1,0
18585,0,0.00016091167,0.0009313112,1,0,1,0
18248,0,0.0001608177,0.0009834977,1,0,1,0
48564,0,0.00016079567,0.00091261737,1,0,1,0
8970,0,0.00016078446,0.00088546827,1,0,1,0
43352,0,0.0001607706,0.00087794854,1,0,1,0
23119,0,0.0001607488,0.0009138778,1,0,1,0
19279,0,0.00016074674,0.0009317343,1,0,1,0
26593,0,0.00016070408,0.0009534132,1,0,1,0
30302,0,0.00016066445,0.00087519386,1,0,1,0
16504,0,0.00016064887,0.00094225374,1,0,1,0
7051,0,0.00016058431,0.0008815009,1,0,1,0
30933,0,0.00016045192,0.0009496127,1,0,1,0
6525,0,0.00016042976,0.0008400696,1,0,1,0
48608,0,0.00016041944,0.0008936638,1,0,1,0
27826,0,0.00016040928,0.000841916,1,0,1,0
10710,0,0.00016040326,0.0008738498,1,0,1,0
13560,0,0.00016039907,0.0009425933,1,0,1,0
11177,0,0.00016033927,0.00095561554,1,0,1,0
37954,0,0.00016029437,0.0009377818,1,0,1,0
5291,0,0.00016027513,0.000911974,1,0,1,0
12613,0,0.000160271,0.0009901616,1,0,1,0
45007,0,0.00016017762,0.00093265146,1,0,1,0
5070,0,0.00016008152,0.00087971287,1,0,1,0
8494,0,0.0001600722,0.00088377314,1,0,1,0
13940,0,0.00016005943,0.0008845801,1,0,1,0
29787,0,0.00016001347,0.0009275599,1,0,1,0
24918,0,0.00016000912,0.00093274855,1,0,1,0
45637,0,0.00015992386,0.0008722865,1,0,1,0
34145,0,0.00015988747,0.0008406009,1,0,1,0
34852,0,0.00015988403,0.0009921906,1,0,1,0
20949,0,0.00015985666,0.00083598617,1,0,1,0
32213,0,0.00015982692,0.00087145116,1,0,1,0
47767,0,0.0001597336,0.0008875888,1,0,1,0
16009,0,0.00015972428,0.0009632987,1,0,1,0
14824,0,0.00015970234,0.0010026866,1,0,1,0
7759,0,0.00015969471,0.0008826989,1,0,1,0
33340,0,0.00015967827,0.0008455805,1,0,1,0
4962,0,0.00015967825,0.00096051843,1,0,1,0
31668,0,0.00015962264,0.0009493247,1,0,1,0
45985,0,0.00015961671,0.0008736465,1,0,1,0
28717,0,0.00015953179,0.00086174026,1,0,1,0
20825,0,0.00015948896,0.0009864233,1,0,1,0
19079,0,0.00015943934,0.00079990464,1,0,1,0
6478,0,0.00015942981,0.00090863794,1,0,1,0
28145,0,0.00015938557,0.0008953641,1,0,1,0
5328,0,0.00015936384,0.00095241546,1,0,1,0
19186,0,0.00015928963,0.00083720754,1,0,1,0
41613,0,0.00015915955,0.00094758224,1,0,1,0
16168,0,0.00015912451,0.00084867934,1,0,1,0
19817,0,0.00015912447,0.00089511945,1,0,1,0
9507,0,0.00015910603,0.0009963624,1,0,1,0
40230,0,0.00015909229,0.0009192543,1,0,1,0
48525,0,0.00015907,0.0009487699,1,0,1,0
37606,0,0.00015895472,0.00094037823,1,0,1,0
21124,0,0.00015888904,0.0008715829,1,0,1,0
11594,0,0.00015885314,0.000898988,1,0,1,0
40040,0,0.00015882602,0.0009690562,1,0,1,0
33320,0,0.00015881499,0.0009574954,1,0,1,0
26289,0,0.0001587294,0.0008340578,1,0,1,0
34593,0,0.00015871644,0.0009365848,1,0,1,0
22084,0,0.00015868504,0.00084652606,1,0,1,0
32332,0,0.00015868322,0.0009141398,1,0,1,0
30610,0,0.0001586486,0.0009208838,1,0,1,0
9275,0,0.00015858725,0.0008502001,1,0,1,0
26950,0,0.0001585772,0.0008811576,1,0,1,0
31833,0,0.00015856116,0.0008543562,1,0,1,0
39869,0,0.00015854635,0.00095660466,1,0,1,0
42981,0,0.00015854454,0.0009781165,1,0,1,0
28571,0,0.0001585178,0.00080098637,1,0,1,0
7763,0,0.00015849722,0.0009240498,1,0,1,0
11763,0,0.00015846564,0.00093558815,1,0,1,0
27925,0,0.00015841785,0.00092279393,1,0,1,0
31490,0,0.00015829026,0.0008364168,1,0,1,0
18206,0,0.00015822444,0.0008126282,1,0,1,0
21079,0,0.0001582176,0.0008595098,1,0,1,0
35879,0,0.00015821616,0.0009023186,1,0,1,0
7612,0,0.00015818246,0.000861195,1,0,1,0
46560,0,0.00015816453,0.00093118544,1,0,1,0
43066,0,0.00015815621,0.00093996635,1,0,1,0
29285,0,0.000158143,0.00085373817,1,0,1,0
3312,0,0.00015812702,0.0008981274,1,0,1,0
16306,0,0.0001579366,0.0009995999,1,0,1,0
36710,0,0.00015790465,0.00093808206,1,0,1,0
27333,0,0.00015786568,0.00096455985,1,0,1,0
19138,0,0.00015781978,0.00085247227,1,0,1,0
27343,0,0.00015776923,0.00091825455,1,0,1,0
10904,0,0.00015776689,0.00092051807,1,0,1,0
40434,0,0.00015775347,0.0009793125,1,0,1,0
23592,0,0.00015773518,0.00091623754,1,0,1,0
21210,0,0.00015772814,0.00094027416,1,0,1,0
14291,0,0.00015771834,0.0009842131,1,0,1,0
17319,0,0.00015762229,0.00088121655,1,0,1,0
20876,0,0.00015761245,0.0009949697,1,0,1,0
4855,0,0.00015759958,0.00095832226,1,0,1,0
47626,0,0.00015756578,0.0009123982,1,0,1,0
16824,0,0.00015755856,0.0009703753,1,0,1,0
45138,0,0.00015754,0.0009857971,1,0,1,0
43839,0,0.00015752717,0.0008658048,1,0,1,0
25398,0,0.00015751268,0.0009560788,1,0,1,0
25139,0,0.00015750769,0.00090233877,1,0,1,0
13466,0,0.00015746108,0.0008862448,1,0,1,0
3248,0,0.0001573532,0.0008936755,1,0,1,0
5787,0,0.00015730043,0.0009526258,1,0,1,0
18211,0,0.00015722994,0.00089571456,1,0,1,0
20090,0,0.00015717847,0.0009535578,1,0,1,0
42769,0,0.0001571525,0.00091074803,1,0,1,0
19247,0,0.000157147,0.00085619796,1,0,1,0
1393,0,0.00015714277,0.00080366543,1,0,1,0
40929,0,0.00015714121,0.000801467,1,0,1,0
15194,0,0.00015711696,0.0008995539,1,0,1,0
27477,0,0.00015710588,0.0009906655,1,0,1,0
35663,0,0.00015709765,0.000881618,1,0,1,0
48050,0,0.00015705347,0.0009199175,1,0,1,0
42358,0,0.00015703173,0.0008778809,1,0,1,0
27382,0,0.00015700469,0.00091056875,1,0,1,0
8457,0,0.00015694927,0.0009310821,1,0,1,0
29915,0,0.00015692199,0.0008874416,1,0,1,0
47277,0,0.00015682072,0.00092714804,1,0,1,0
3346,0,0.00015674543,0.0009449835,1,0,1,0
45285,0,0.00015672756,0.00092166767,1,0,1,0
5418,0,0.00015672485,0.00091074663,1,0,1,0
7347,0,0.00015672244,0.0008958339,1,0,1,0
29537,0,0.00015670306,0.0008345988,1,0,1,0
30861,0,0.0001566946,0.0009448318,1,0,1,0
43605,0,0.00015667987,0.0009045244,1,0,1,0
7861,0,0.00015667173,0.0009012632,1,0,1,0
47476,0,0.00015664371,0.00086192077,1,0,1,0
12528,0,0.0001566196,0.0009278746,1,0,1,0
41874,0,0.00015661184,0.00081307447,1,0,1,0
31193,0,0.00015658191,0.0009013821,1,0,1,0
29356,0,0.00015657164,0.0008926976,1,0,1,0
49443,0,0.00015651576,0.00077951385,1,0,1,0
4800,0,0.0001564552,0.0008790701,1,0,1,0
4312,0,0.00015644841,0.0008829014,1,0,1,0
17288,0,0.00015642963,0.000996549,1,0,1,0
32024,0,0.00015627303,0.00092059997,1,0,1,0
21067,0,0.00015623603,0.00091059407,1,0,1,0
35571,0,0.0001561605,0.0008154097,1,0,1,0
26263,0,0.00015614739,0.0008561222,1,0,1,0
23473,0,0.00015614003,0.00089808303,1,0,1,0
8922,0,0.00015613384,0.0008305898,1,0,1,0
14147,0,0.0001560914,0.0009226596,1,0,1,0
22103,0,0.00015607999,0.0008948319,1,0,1,0
26142,0,0.00015605493,0.0008839646,1,0,1,0
49952,0,0.00015601082,0.0009796072,1,0,1,0
48507,0,0.00015594381,0.0009200625,1,0,1,0
48129,0,0.00015590958,0.00088444585,1,0,1,0
28698,0,0.000155892,0.000908863,1,0,1,0
36017,0,0.00015583682,0.00096337154,1,0,1,0
21263,0,0.00015578986,0.0008607239,1,0,1,0
42911,0,0.00015571849,0.0009975947,1,0,1,0
39470,0,0.00015570507,0.00081456365,1,0,1,0
32679,0,0.00015569676,0.0008790498,1,0,1,0
23301,0,0.00015565804,0.0008158212,1,0,1,0
46120,0,0.00015565564,0.00091429014,1,0,1,0
22502,0,0.00015563355,0.0008421772,1,0,1,0
46450,0,0.00015561725,0.0008175093,1,0,1,0
6995,0,0.00015560923,0.000867168,1,0,1,0
43025,0,0.00015560309,0.0008130918,1,0,1,0
4871,0,0.00015559664,0.00086415245,1,0,1,0
34834,0,0.00015559253,0.0009160067,1,0,1,0
45039,0,0.00015557131,0.0009403213,1,0,1,0
23409,0,0.00015547649,0.0009000552,1,0,1,0
16760,0,0.00015540369,0.00093870645,1,0,1,0
48714,0,0.00015537807,0.0009175941,1,0,1,0
47287,0,0.00015535054,0.0008418855,1,0,1,0
24494,0,0.00015529738,0.0009394079,1,0,1,0
39728,0,0.00015527822,0.00086315157,1,0,1,0
37090,0,0.00015527778,0.00087754754,1,0,1,0
30723,0,0.00015526966,0.0009113196,1,0,1,0
21139,0,0.00015519194,0.00081633264,1,0,1,0
26385,0,0.00015517902,0.0008669078,1,0,1,0
12645,0,0.00015517497,0.000962054,1,0,1,0
42663,0,0.00015515779,0.00085125613,1,0,1,0
