log_M_seed_mean,log_M_seed_sigma,f_edd_mean,sigma_int
2.9290802928162356,1.167141386219275,0.6178348001378526,2.3381235353024326
2.849324207881187,0.28874835343062205,0.6153609779559353,2.4670203272256153
2.7276928444925876,1.420198463954419,0.6275296041195277,2.2957141353446193
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.8636574140755044,1.4660422716096078,0.634151570781594,2.371556877290732
2.729431864385749,1.1431189375929827,0.6360480096442149,2.503538680186946
2.8745671906716366,1.144866496974069,0.6061187143675854,2.3701321277757743
2.941633451226157,1.2493722260020377,0.6043812892430839,2.3326558612159403
2.7128331568792454,1.1488489505089987,0.6395644073050433,2.3782808861617006
2.7905749258548607,1.5207978536253786,0.6360351070321106,2.2990396807221223
2.7338718858468196,1.2002624389505108,0.6363653172357885,2.3597393616835998
2.565386676593936,1.51424095859291,0.6358886767394893,2.3301831701896387
2.8264186870007926,1.2720993572336805,0.6343077006186307,2.380316306858765
2.6911826720992233,1.1912834961474141,0.6235978115354174,2.275030680982676
2.9895896972759983,1.2936593275431643,0.6073204827987352,2.273656261516704
2.8579434859030197,1.1208391259272963,0.6085604927409503,2.262289363060608
2.5698934435254532,1.1365416445749776,0.640647154320011,2.4586210439839853
2.857745305925624,0.6423470604435337,0.6372472908538122,2.5126093804115976
2.923969732022615,1.1027160911450318,0.613571607760008,2.422484353406047
2.9527267537987507,1.0079832853737267,0.6036469463489859,2.414109439203531
2.7759053073818056,1.5049227966469747,0.6230492216162397,2.2744070866716464
2.9785031245050715,1.5909911363998597,0.6037290702319446,2.233899788346121
2.851657208055668,1.327099580000787,0.608215254516559,2.281042071292954
2.7920124189247986,1.0237244977788071,0.6172054784537575,2.379758153474702
2.9374907955964025,1.064552989179813,0.6023465682000785,2.355951614849419
2.871142136559144,0.816428359381751,0.615473199812234,2.462664899613255
2.9617522822569833,0.6007970911584672,0.5960503573299283,2.4782726125529577
2.976349807709646,0.8816809956612476,0.6032685923689179,2.4446336750498108
2.913097288835741,1.4438758080024374,0.6144127965391917,2.2697563078167278
2.971443103131307,0.38622893709129835,0.5936785609531424,2.5229293515475693
2.757891820172966,1.3177855497065067,0.6386685417422439,2.4354748105781776
2.9683513331373055,1.1286447844657908,0.6086750428794901,2.4202953923566555
2.9184261149079083,1.0973500263090636,0.6292531296039415,2.3427640863542063
2.8196079735719923,0.6231934139161364,0.6229361167443995,2.456767789939907
2.7276928444925876,1.420198463954419,0.6275296041195277,2.2957141353446193
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.8989562050661375,1.274095404575524,0.6189460077225095,2.364096201835769
2.729431864385749,1.1431189375929827,0.6360480096442149,2.503538680186946
2.8745671906716366,1.144866496974069,0.6061187143675854,2.3701321277757743
2.9433569110463123,1.2520578002903093,0.6043366411239276,2.331692801115507
2.81167642980912,1.1922756846560194,0.6243650626055586,2.3585705671430177
2.7781133511461515,1.5008617003862246,0.6343495400520729,2.2983806450911257
2.7136854313283254,1.1589238353547975,0.6367096367660394,2.3579013005023515
2.7270758495966185,1.3188395314907893,0.6213137351746323,2.3413802472813265
2.825109296123026,1.2740635807279432,0.6342178034093584,2.379194236802886
2.7382280927919225,1.1793756902409935,0.6191137281133781,2.2994279834796094
2.9895896972759983,1.2936593275431643,0.6073204827987352,2.273656261516704
2.8579434859030197,1.1208391259272963,0.6085604927409503,2.262289363060608
2.624343209951453,1.1023999653509744,0.6356398419811777,2.4567472660375906
2.857745305925624,0.6423470604435337,0.6372472908538122,2.5126093804115976
2.9429504562946973,1.2055780225164137,0.6128883740427693,2.4080476586829636
2.9527267537987507,1.0079832853737267,0.6036469463489859,2.414109439203531
2.7759053073818056,1.5049227966469747,0.6230492216162397,2.2744070866716464
2.945144484771977,1.3289337695392498,0.6129882822595586,2.3108916798960095
2.9123944896524785,1.3785039955438063,0.6023931800561787,2.283317295233547
2.7668734885070734,1.1695787466564114,0.6095406739645868,2.3289504390678464
2.9374907955964025,1.064552989179813,0.6023465682000785,2.355951614849419
2.854678005540885,0.727204561036999,0.6160658457658584,2.475187479362283
2.9617522822569833,0.6007970911584672,0.5960503573299283,2.4782726125529577
2.976066443572787,0.8830145180999589,0.6032618688685365,2.443986995834951
2.913097288835741,1.4438758080024374,0.6144127965391917,2.2697563078167278
2.963082835216177,0.5532564889861582,0.5958129331986863,2.481813482965635
2.842442566433873,1.2470671598535503,0.6217076376717244,2.3840361273508437
2.9683513331373055,1.1286447844657908,0.6086750428794901,2.4202953923566555
2.873340444160732,1.0799248232997363,0.6414132692041599,2.3319973363043793
2.841937369150523,0.7286258327974662,0.6211171163764533,2.4479477057364782
2.729978937852518,1.416769084413214,0.6276865575676411,2.297673181300779
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.8989562050661375,1.274095404575524,0.6189460077225095,2.364096201835769
2.729431864385749,1.1431189375929827,0.6360480096442149,2.503538680186946
2.8745671906716366,1.144866496974069,0.6061187143675854,2.3701321277757743
2.9433569110463123,1.2520578002903093,0.6043366411239276,2.331692801115507
2.842020195750259,1.2675510799431118,0.6213874775702898,2.3319985273959953
2.7781133511461515,1.5008617003862246,0.6343495400520729,2.2983806450911257
2.7136854313283254,1.1589238353547975,0.6367096367660394,2.3579013005023515
2.7270758495966185,1.3188395314907893,0.6213137351746323,2.3413802472813265
2.87072030706331,1.2305865531557507,0.6212176665493455,2.3580046282902654
2.7382280927919225,1.1793756902409935,0.6191137281133781,2.2994279834796094
2.989003421099421,1.2790671456697735,0.6070831257716949,2.2779656304674067
2.852857066381872,1.1445754770672911,0.61253512548561,2.280399364735822
2.683034282448776,1.0209114488352216,0.6305528987210316,2.4598124109387163
2.882774492882267,0.8206395517752376,0.6259629370879279,2.4509739394987045
2.9547418781324915,1.2844465718879094,0.612715392881008,2.3972566804399422
2.956393280611055,1.0220977788066659,0.6023498871149113,2.410307089549605
2.7759053073818056,1.5049227966469747,0.6230492216162397,2.2744070866716464
2.9333989345158322,1.4303048951181665,0.6151713175906752,2.2555198007555752
2.9123944896524785,1.3785039955438063,0.6023931800561787,2.283317295233547
2.7668734885070734,1.1695787466564114,0.6095406739645868,2.3289504390678464
2.932109231978394,1.1720698062970867,0.6037204787183191,2.329485039288733
2.875408343879573,0.7538132988939173,0.6138792225794519,2.4698591582277585
2.9643988882760044,0.39273278936923217,0.5929392604228008,2.5118381857979775
2.976066443572787,0.8830145180999589,0.6032618688685365,2.443986995834951
2.913097288835741,1.4438758080024374,0.6144127965391917,2.2697563078167278
2.963082835216177,0.5532564889861582,0.5958129331986863,2.481813482965635
2.842442566433873,1.2470671598535503,0.6217076376717244,2.3840361273508437
2.9683692212782478,1.1280752697632825,0.608662491974294,2.4203503233580608
2.873340444160732,1.0799248232997363,0.6414132692041599,2.3319973363043793
2.819482213061084,0.7307602132162767,0.6207464971127281,2.448200480585967
2.730242672238538,1.4256656070940865,0.6282655039353988,2.293702562706019
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.910385286213119,1.3834314844682658,0.6185108221108362,2.347288674516271
2.7096365554350235,1.1448219029493374,0.6379090082225194,2.515021653547673
2.8745671906716366,1.144866496974069,0.6061187143675854,2.3701321277757743
2.9433569110463123,1.2520578002903093,0.6043366411239276,2.331692801115507
2.93237192667152,1.407716438757774,0.6161787666323495,2.2593618681219465
2.8161803019937834,1.2786050656281422,0.6264226158178606,2.3414089883415112
2.707950478836874,1.1523781228407375,0.6372402387713609,2.35821072068914
2.719213734811176,1.3160691921242063,0.6214339517038406,2.3411268357059054
2.840612128765547,1.272397300791563,0.6227282098105388,2.344222946544699
2.7382280927919225,1.1793756902409935,0.6191137281133781,2.2994279834796094
2.989003421099421,1.2790671456697735,0.6070831257716949,2.2779656304674067
2.8357798298081867,1.1386510059672532,0.6144345033388898,2.2698223960131427
2.683034282448776,1.0209114488352216,0.6305528987210316,2.4598124109387163
2.988431332439056,0.7147014652503596,0.6235349790979561,2.4462986417364867
2.9547418781324915,1.2844465718879094,0.612715392881008,2.3972566804399422
2.9633769137653037,0.9099883920789213,0.5983294717075541,2.454190796333618
2.7858203288729344,1.47623482787465,0.622857691711568,2.283149072903133
2.9124880279408596,1.3636746614990916,0.6171885065964525,2.289710891738756
2.9123944896524785,1.3785039955438063,0.6023931800561787,2.283317295233547
2.7680479979099433,1.1707830867437903,0.6097297752963808,2.3298065916189548
2.932427566100529,0.9519198966410078,0.6031036108372895,2.384563607510203
2.9392466975053213,0.5106410619629004,0.6106796064307417,2.525153058529898
2.9643988882760044,0.39273278936923217,0.5929392604228008,2.5118381857979775
2.976066443572787,0.8830145180999589,0.6032618688685365,2.443986995834951
2.913314552097143,1.4640848428401767,0.6181285394428352,2.265564065673922
2.932940935501842,0.596889695789494,0.6021088035805301,2.473387423830776
2.8473696797286694,1.2552695238507303,0.621389754538073,2.3774011346986392
2.984072754756778,1.0589182720178498,0.6059953121453794,2.440137287580047
2.8905143293154665,1.2449696584996386,0.6314095619190306,2.3034559273985
2.8089908842642917,1.0262360346408403,0.6216207456389147,2.3819114712458163
2.730242672238538,1.4256656070940865,0.6282655039353988,2.293702562706019
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.910385286213119,1.3834314844682658,0.6185108221108362,2.347288674516271
2.7722290361519764,1.2123517902119665,0.6315154258518622,2.4454990647311643
2.9525821577224196,0.8149240877328326,0.590081922307203,2.458247024493521
2.9163875604597806,1.2236269527548285,0.606868154185218,2.316182019200511
2.9108867036854944,1.3881958702549742,0.6177971870205354,2.2775869727781677
2.845090778876112,1.3107751443522002,0.623994573066618,2.343213399569212
2.725101520472413,1.1015737182780128,0.6342774287238624,2.368485188977739
2.719213734811176,1.3160691921242063,0.6214339517038406,2.3411268357059054
2.8706750032496413,1.3516612132266201,0.6208262193871689,2.3116970422582344
2.7382280927919225,1.1793756902409935,0.6191137281133781,2.2994279834796094
2.9905282381789275,1.2770429749549441,0.6068614829334039,2.2766210938446294
2.8399743451553845,1.1044310618863133,0.6136054438718707,2.2690907640233715
2.684359859166689,1.0317257151402086,0.630218790185148,2.455463897486804
2.988431332439056,0.7147014652503596,0.6235349790979561,2.4462986417364867
2.9547418781324915,1.2844465718879094,0.612715392881008,2.3972566804399422
2.9633769137653037,0.9099883920789213,0.5983294717075541,2.454190796333618
2.7924471712352634,1.4921700732498495,0.6229993428608132,2.277380732695582
2.8746719295656438,1.4345817437467168,0.6211918271823782,2.193460204359511
2.917244087452891,1.3800713550128259,0.6019151816946104,2.2818660480813766
2.7655961997937943,1.1384878938877039,0.6083963571382,2.335074705437074
2.9047605679241606,0.7970993189604407,0.6013141471923606,2.4359648258077855
2.888306935382017,0.724660209918488,0.6170344534352782,2.5008588883002334
2.9632184719390313,0.5017306573580106,0.5953565789809145,2.49783241394628
2.976066443572787,0.8830145180999589,0.6032618688685365,2.443986995834951
2.9241864852985446,1.3437529328168143,0.6138288193598151,2.306527718753742
2.9260488811965053,0.857833895942463,0.6040903754800551,2.4079344160271607
2.821309708017816,1.2252516766175687,0.6239547890431041,2.4014448215048483
2.984072754756778,1.0589182720178498,0.6059953121453794,2.440137287580047
2.896620762959264,1.275833744163294,0.6246715482497939,2.298523702993408
2.7877552018390572,0.9657500705790314,0.6208814330168784,2.402119146882583
2.730242672238538,1.4256656070940865,0.6282655039353988,2.293702562706019
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.95441052508405,1.4379481958169462,0.6143667404216828,2.3159926898112397
2.7722290361519764,1.2123517902119665,0.6315154258518622,2.4454990647311643
2.9329530272167497,1.0848054667527054,0.6031295448987547,2.3731969917215734
2.91107694428044,1.141828116829971,0.6021283442935448,2.3227560387240733
2.9108867036854944,1.3881958702549742,0.6177971870205354,2.2775869727781677
2.8187849504727227,1.347445425135002,0.6262390214864267,2.340411184320064
2.7640328330113446,1.1025420947182445,0.627271528892514,2.3347996290273754
2.7360620109936438,1.2515633760005695,0.6166980888280906,2.338928419509186
2.8706750032496413,1.3516612132266201,0.6208262193871689,2.3116970422582344
2.7382280927919225,1.1793756902409935,0.6191137281133781,2.2994279834796094
2.9905282381789275,1.2770429749549441,0.6068614829334039,2.2766210938446294
2.8399743451553845,1.1044310618863133,0.6136054438718707,2.2690907640233715
2.7241863531888773,1.0863418488836458,0.6280616837347043,2.436391634571477
2.955564638232657,0.8372870577011428,0.6240588507731012,2.425784377636888
2.98288265668591,1.3290702684514142,0.6170055447927517,2.4567416152965875
2.9633769137653037,0.9099883920789213,0.5983294717075541,2.454190796333618
2.756574772242092,1.5698952282662502,0.627668236028131,2.266150372361375
2.893646199843343,1.3997756068022045,0.6183702790857789,2.236788343852809
2.9144687627307437,1.3791517090302372,0.6026008118553274,2.2835162937462092
2.7655961997937943,1.1384878938877039,0.6083963571382,2.335074705437074
2.9047605679241606,0.7970993189604407,0.6013141471923606,2.4359648258077855
2.888306935382017,0.724660209918488,0.6170344534352782,2.5008588883002334
2.9632184719390313,0.5017306573580106,0.5953565789809145,2.49783241394628
2.976066443572787,0.8830145180999589,0.6032618688685365,2.443986995834951
2.9241864852985446,1.3437529328168143,0.6138288193598151,2.306527718753742
2.9338427377733596,0.8490112668519029,0.6031648498743852,2.4068356906614397
2.8140988088638377,1.231952995514525,0.6257080823217174,2.4077658011941576
2.984072754756778,1.0589182720178498,0.6059953121453794,2.440137287580047
2.9092810508144464,1.2835436131068307,0.6251157834704011,2.2984514240726406
2.8340728867428453,0.5953573396276076,0.6149346754583626,2.4894323848694193
2.730242672238538,1.4256656070940865,0.6282655039353988,2.293702562706019
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.95441052508405,1.4379481958169462,0.6143667404216828,2.3159926898112397
2.772184039099982,1.2124258543297097,0.6315048566483775,2.4454037153362846
2.9843358285098285,0.8646347721554073,0.5885288133587379,2.4239378386771238
2.9721435460534518,1.09095059841641,0.5969962585589865,2.3211791497669325
2.9127389869690252,1.3798621047091084,0.6174984905445596,2.281700997601654
2.8187849504727227,1.347445425135002,0.6262390214864267,2.340411184320064
2.7857692511455974,1.036447884446922,0.6254809921003297,2.363844566192586
2.716673462513997,1.3037949929302193,0.61846616736794,2.327776011912801
2.8706750032496413,1.3516612132266201,0.6208262193871689,2.3116970422582344
2.7382280927919225,1.1793756902409935,0.6191137281133781,2.2994279834796094
2.9905282381789275,1.2770429749549441,0.6068614829334039,2.2766210938446294
2.829600116313524,1.0730403628979595,0.6115787967570971,2.263700413561656
2.7241863531888773,1.0863418488836458,0.6280616837347043,2.436391634571477
2.9064657044067794,0.892764989180453,0.6217565832964446,2.4101580926273365
2.92832053532752,1.2956858360786374,0.6174757054648232,2.4216580046174654
2.9633769137653037,0.9099883920789213,0.5983294717075541,2.454190796333618
2.756574772242092,1.5698952282662502,0.627668236028131,2.266150372361375
2.8796665070315983,1.511796497242811,0.6237907313684325,2.188273845952606
2.915722433223219,1.4105148347429428,0.6019091541088503,2.2731012721225907
2.690522159530387,1.1367642016386617,0.6116309092456398,2.341431643491431
2.876794161287664,0.7432388867150608,0.6027381637714954,2.427269044865527
2.888306935382017,0.724660209918488,0.6170344534352782,2.5008588883002334
2.966232143385273,0.44406738689942515,0.594940811495955,2.512091831015727
2.9112695231184715,0.963755455101593,0.6075805654083026,2.4046031925341373
2.8963732412724874,1.3554999288284675,0.6158991665634338,2.3046884788769986
2.9338427377733596,0.8490112668519029,0.6031648498743852,2.4068356906614397
2.8140988088638377,1.231952995514525,0.6257080823217174,2.4077658011941576
2.986860849657011,1.0043052758155997,0.6003971776882534,2.5121112700156316
2.9022204291760216,1.2841085378493067,0.6267021363466876,2.3003485445389824
2.8792976668177666,0.7924045013573662,0.6126010489438811,2.427917430310718
2.8382742612388547,1.3639797465916328,0.6193817596851655,2.2866128947988176
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.95441052508405,1.4379481958169462,0.6143667404216828,2.3159926898112397
2.772184039099982,1.2124258543297097,0.6315048566483775,2.4454037153362846
2.9856707473874926,0.9535390153562038,0.5924808494805271,2.3921802654251096
2.9721435460534518,1.09095059841641,0.5969962585589865,2.3211791497669325
2.922798702629369,1.4714386948680782,0.6086963275836347,2.263866896801522
2.8022415577805777,1.3027861805471082,0.626904297263453,2.3817515815439205
2.7062516010067728,0.8075583381765636,0.6399044724381635,2.4193698976615177
2.6312519956398517,1.453061509561131,0.6232445995947378,2.2940513288740294
2.864117648331098,1.3472649759205282,0.6213449790757242,2.3163731260138256
2.7879921945634014,1.0953314266391003,0.6150563550066688,2.326752359278492
2.9905282381789275,1.2770429749549441,0.6068614829334039,2.2766210938446294
2.8796736638570506,0.9654266878493349,0.6075371085938489,2.3324562737140546
2.7843472450015696,0.9723364127196092,0.6220651799643112,2.433104861519255
2.8756692285631327,0.7981059705675029,0.6256251807322032,2.431877455470282
2.92832053532752,1.2956858360786374,0.6174757054648232,2.4216580046174654
2.9553837415564113,0.8133943915578409,0.5918991953902721,2.4982692537222038
2.7442889910965804,1.7554733748991973,0.6326001113576301,2.2424519689521984
2.8796665070315983,1.511796497242811,0.6237907313684325,2.188273845952606
2.915722433223219,1.4105148347429428,0.6019091541088503,2.2731012721225907
2.690522159530387,1.1367642016386617,0.6116309092456398,2.341431643491431
2.9249549540353974,0.6414925643787692,0.6004389364711054,2.449462381806034
2.897183933838877,0.7364033628562608,0.6137080331776085,2.5005161739781885
2.966232143385273,0.44406738689942515,0.594940811495955,2.512091831015727
2.9193311961265613,0.936277653831156,0.6047148662781668,2.4217202396901745
2.922576482175321,1.282937699390435,0.6148169368670251,2.3211194142421516
2.9641565353692783,0.8545325525551816,0.5982713487566724,2.4051662081876324
2.8184256127259335,1.2143668787404167,0.6245091130016645,2.402796677672844
2.987070435568041,1.0132455939886518,0.6017913022957964,2.533232016947753
2.89374436988085,1.3176845257410223,0.6301779967490364,2.2910211851221374
2.893792672243009,1.0383775993339532,0.608346277014398,2.366309319283374
2.8387191133848,1.3663565140862317,0.6194200271168868,2.2862577756064
2.980878489506951,1.121487302915313,0.6124089842046618,2.357678117712344
2.978400160894992,1.4873372955007589,0.6142673306830322,2.3144416554320464
2.750400064110741,1.1804752752447383,0.6339122734874145,2.4759779433488203
2.9856707473874926,0.9535390153562038,0.5924808494805271,2.3921802654251096
2.9713118537338525,1.0382588825435577,0.5947004135372599,2.3220747654366813
2.9359141684263412,1.475188912206291,0.6100104352146957,2.275796647165981
2.8093627994441825,1.2717600520231178,0.6251231442269507,2.3772180124893536
2.5872591616307146,0.6807341264077039,0.659106833148476,2.4633123969880204
2.61271150156806,1.5520035063015296,0.626877516106775,2.2792301374917017
2.864117648331098,1.3472649759205282,0.6213449790757242,2.3163731260138256
2.7879921945634014,1.0953314266391003,0.6150563550066688,2.326752359278492
2.9905282381789275,1.2770429749549441,0.6068614829334039,2.2766210938446294
2.8632984548980165,0.9581355508090991,0.6084131943203542,2.301843205025131
2.7843472450015696,0.9723364127196092,0.6220651799643112,2.433104861519255
2.8756692285631327,0.7981059705675029,0.6256251807322032,2.431877455470282
2.9498809990882444,1.1999189234193839,0.6146772755729613,2.525079465726836
2.9656005736619937,0.871112501611307,0.5890318744105004,2.514656749136597
2.790044977405348,1.673113495558814,0.6296226459536413,2.2241404093325494
2.8796665070315983,1.511796497242811,0.6237907313684325,2.188273845952606
2.915722433223219,1.4105148347429428,0.6019091541088503,2.2731012721225907
2.690522159530387,1.1367642016386617,0.6116309092456398,2.341431643491431
2.9249549540353974,0.6414925643787692,0.6004389364711054,2.449462381806034
2.897183933838877,0.7364033628562608,0.6137080331776085,2.5005161739781885
2.95861890571571,0.5379715713559934,0.5974780919456667,2.4836128249596476
2.9193311961265613,0.936277653831156,0.6047148662781668,2.4217202396901745
2.922576482175321,1.282937699390435,0.6148169368670251,2.3211194142421516
2.9641565353692783,0.8545325525551816,0.5982713487566724,2.4051662081876324
2.8184256127259335,1.2143668787404167,0.6245091130016645,2.402796677672844
2.9335054631163926,1.1587627424288758,0.6103099555250788,2.4387563992752113
2.89374436988085,1.3176845257410223,0.6301779967490364,2.2910211851221374
2.893792672243009,1.0383775993339532,0.608346277014398,2.366309319283374
2.8387191133848,1.3663565140862317,0.6194200271168868,2.2862577756064
2.9807087330096818,1.118750797860778,0.6125065747654546,2.359104057072903
2.978400160894992,1.4873372955007589,0.6142673306830322,2.3144416554320464
2.7681303715168992,1.1893088467586592,0.6314614159876111,2.4569038401152445
2.9856707473874926,0.9535390153562038,0.5924808494805271,2.3921802654251096
2.9713118537338525,1.0382588825435577,0.5947004135372599,2.3220747654366813
2.9776665016961283,1.44801530084634,0.5997813962946711,2.3407643466996673
2.8093627994441825,1.2717600520231178,0.6251231442269507,2.3772180124893536
2.591084557381796,0.6842952879648303,0.6584653064804192,2.461905585249062
2.702867052361227,1.4040320523531966,0.6258395480002623,2.33338397957348
2.864117648331098,1.3472649759205282,0.6213449790757242,2.3163731260138256
2.696660023908364,1.2059362443134374,0.6222477498104771,2.260712397368656
