umap_x,umap_y,cluster_id,membership_prob,ra,dec,anomaly_score,true_label
28.994629,-23.04006,9,0.5404972961848737,200.10121839645996,49.13100769774333,12.790620372989759,ELG
31.558983,-26.134363,8,0.81313123118809,276.07666551724844,8.362122776786912,2151.1730589607328,Unknown
23.065266,0.6210381,0,1.0,119.28412937428762,27.67038168319265,129.4928649925682,Artifact
29.319801,-18.835848,7,0.8177466842586053,270.34517803690323,0.1610366610043279,257.0067569299345,Star
32.225872,-25.755856,8,0.4083554329323412,109.68970000490958,72.25391502097952,2847.973191176579,Unknown
31.522293,-26.03904,8,0.7713915395872285,110.36106993009489,-9.549616008334155,209.0296272277157,Unknown
-8.889788,1.1773211,1,0.9200886596405151,136.84057458673507,22.987031373118747,34.89604175351743,QSO
3.730766,-4.4829946,2,0.9083778693169082,120.21255805635045,11.735013879866749,138.58421109912695,LRG
-9.161789,1.2707413,1,0.8625971095765512,108.23953756322518,23.84280126745694,8.50866651670564,QSO
-9.162796,1.2447381,1,0.9603255803859615,122.18469839398759,10.055483944305173,1.9401797330866408,QSO
3.6777515,-5.2110457,2,0.5032857508544882,244.47665886173155,1.5872306288206843,124.34153320223031,LRG
10.867503,8.4437275,6,0.792029280724891,260.832613743451,13.40508156339321,4.39350984702309,Post-starburst
10.846532,8.270129,6,0.9327449575106797,110.97548522635797,9.597376093262206,54.85250126450829,Post-starburst
23.049425,1.2379905,0,0.10225890199795319,200.6103362201173,74.41022637941616,929.2957172126074,Artifact
23.133808,0.70713645,0,0.6861197761651116,179.06035716084062,59.891952378566984,228.23357563945785,Artifact
31.557343,-26.262316,8,0.9771998641132071,226.97940277119693,-18.655218684931135,586.4339451998001,Unknown
10.867334,8.179426,6,0.8091278012090946,235.78503851722726,34.09422105498906,5.407082170594742,Post-starburst
0.4322278,20.219328,3,0.9301872344098037,214.68361611295077,40.61935325179737,9.077177200079902,BAL-QSO
-2.2138937,10.830443,4,1.0,226.30588756995834,17.86629972280806,6.8250205803313815,AGN
-9.125409,1.2283459,1,0.8768724649078403,227.641612682858,41.9501701844684,20.373957362175943,QSO
28.2364,-22.327211,9,1.0,202.5394475306446,2.6756231087384847,100.75350139025988,ELG
0.43897322,20.200401,3,0.9294661861151118,189.21953660229866,36.63681413588845,41.482051783166774,BAL-QSO
10.75398,8.38466,6,0.8749146004375341,142.6579809700008,60.33859562105991,15.849997530796346,Post-starburst
-9.19531,1.3170593,1,0.769201712903267,237.22074504322683,75.54832751528541,45.73416259418607,QSO
22.942524,1.0568806,0,0.24810637232676117,117.37145977589968,10.624929141960898,145.70894365117672,Artifact
0.26832768,20.185236,3,0.8890320484215366,203.7326860598244,0.049319759868222235,17.28550659876264,BAL-QSO
31.362345,-25.71821,8,0.4028611931003934,136.23645447037754,11.473476707866908,24.643257400816463,Unknown
28.26139,-22.41951,9,0.89381857314205,277.7764202173372,9.71906082422533,23.534686321758333,ELG
29.120583,-18.667555,7,0.9924380912875663,210.26248249690514,19.090820856704788,16.358459642798678,Star
31.721485,-26.130331,8,0.7210892728385097,142.23691694872133,51.97094160224208,92.52049200252037,Unknown
28.325891,-22.305416,9,0.9491141734852756,186.11727465405488,0.5570533838963954,1.1694351583096787,ELG
3.5026546,-4.773771,2,0.8979771376109766,170.31140156790713,-14.653088991458445,10.733198350271616,LRG
4.80116,5.814956,5,0.8695242095535559,164.29248048000707,62.20306750101007,9.65784915257186,Blue-compact
-9.049202,1.127114,1,0.9560963891194935,274.9225283887216,-5.640314638280746,3.5846684830304785,QSO
3.6425068,-4.649918,2,0.7815420957606259,171.15818701247065,2.118508611631981,3.056054050959822,LRG
31.79873,-26.272923,8,0.8445754321256561,154.32123820237177,35.11707735968007,230.77062919505553,Unknown
28.449623,-22.255877,9,0.9639504072658714,139.74668441166344,32.83378226761955,55.02572109005261,ELG
28.340668,-22.725794,9,0.9696317882765362,224.0698971680937,-13.99100071306682,2.727104273733968,ELG
4.836515,5.91666,5,0.9768971432479546,278.52619628143077,78.20911593191927,14.362374116051527,Blue-compact
29.323847,-18.689135,7,0.8641425103739976,182.4701419454041,-18.677298858355645,6.618927220810263,Star
28.20547,-22.345263,9,0.8977609231151068,259.01548027423536,15.430519716333507,64.62787418983528,ELG
31.677616,-26.29108,8,0.9649235896913134,140.62853058705,10.091601628530018,1362.1826978244337,Unknown
10.935957,8.257985,6,0.8277917268979361,111.34448617461548,60.575293117722424,16.142517007122994,Post-starburst
-2.0993645,10.62538,4,0.9027062436601122,265.5438914048443,-13.818816722982435,4.9917438858307674,AGN
29.283058,-18.921114,7,0.7919395133719128,127.58951343148875,61.816425139992376,53.53950683096735,Star
4.8075304,5.734398,5,0.48958367391932334,216.2202854410629,74.08289754003,550.4660503367653,Blue-compact
0.4787666,20.1714,3,0.8381764302374842,253.7950756561634,20.92115851310235,12.874399257559137,BAL-QSO
28.068985,-22.236712,9,0.8196063026793386,143.21200608103533,71.1878909009684,3.3065100427185965,ELG
-2.1367798,10.614458,4,0.9679173348060759,252.3770568466863,-2.734434586261429,148.42792652827183,AGN
32.044083,-25.700588,8,0.4499649739319654,241.47913555007992,-0.1815126465257535,378.32863908787084,Unknown
28.349312,-22.561895,9,0.999916879668738,110.28830456640193,32.462712139595155,18.767865855827903,ELG
29.211836,-18.668905,7,0.7941444832069133,220.99025966394663,24.841435112411865,492.9291556266153,Star
-9.160741,1.0893099,1,0.9930990483869805,112.04801314231926,68.33684824777839,45.797225117065345,QSO
28.30132,-22.215487,9,0.906116183043663,203.6325624354265,41.46758461018826,16.682310256822916,ELG
-2.2626703,10.5842285,4,0.9644958975961316,186.08176902379603,67.77629879655136,68.97849324453529,AGN
31.022434,-25.23886,8,0.35822717412966715,255.62932747736252,76.76786470156368,464.20714381684104,Unknown
3.8903356,-4.6466904,2,0.7737495832084327,242.57658257480458,36.7680323842996,3.694240539337944,LRG
-9.171752,1.0247557,1,0.8661092448783435,191.83852673003872,22.47330503693958,58.14873300956373,QSO
31.653418,-26.318169,8,1.0,255.11501161385104,49.26094147302156,29.893169426190163,Unknown
-2.1594872,10.965255,4,0.8843169542756092,106.16331063016516,73.71792588376843,0.4777346286993748,AGN
3.3052464,-4.3469114,2,0.7775232493233515,199.73889436059724,16.942467116072294,65.18776234248016,LRG
23.168972,0.7515424,0,0.5125600229547667,250.84000331145785,37.93413320013793,129.61786341357478,Artifact
23.04909,0.8072436,0,0.5068587042924798,205.96387969437603,54.87595327776171,189.11339098110778,Artifact
0.2403225,20.294497,3,0.8201956182264054,104.19564280318998,41.24932742806065,42.2238768818343,BAL-QSO
3.7356515,-4.3766685,2,0.9343111772159514,258.33171899878977,50.625727965400415,202.1860733354584,LRG
-1.9649246,10.353492,4,0.7181212012203082,246.1629464830494,29.273190501188004,9.14725370779972,AGN
4.8219557,5.9453278,5,0.7390475644188771,134.76503065873183,8.997538911374555,25.534099206485855,Blue-compact
31.666529,-25.999313,8,0.6434063705952396,245.5043786955218,42.99583720186129,46.559091937416945,Unknown
-2.456358,10.525038,4,0.8113174749667834,124.20150175027175,26.04920950927329,63.16158612665313,AGN
28.932394,-18.965965,7,0.641437517716635,161.85908205893872,37.380194020516115,22.534610300280146,Star
-9.209218,1.1950922,1,0.9172018518462248,182.36984254008829,79.04667941525251,0.9196630020195266,QSO
-9.213007,1.1018071,1,1.0,137.38721799379937,59.23523460140066,8.57048288814628,QSO
22.959816,0.816275,0,0.412303383702526,277.028686495936,-10.475341148637956,293.0675710636875,Artifact
3.8377655,-4.788985,2,0.8148258830346465,254.53556912990496,54.96228595387875,6.7657579736697295,LRG
23.059727,0.5990196,0,1.0,150.44918783923762,9.871480071129941,235.33091335695252,Artifact
3.4288485,-4.5923376,2,0.9656151709760126,109.98590166659932,76.0467208052231,32.62882844092435,LRG
28.756256,-22.72389,9,0.8868404309423056,174.24209560660267,40.88502473700185,0.601044669847798,ELG
10.915404,8.368563,6,0.8404160503548698,242.44009958647393,63.740392532969935,24.336900109864573,Post-starburst
3.557618,-4.241545,2,0.7760809804214077,191.00575091178482,30.842693294734353,12.950511643352732,LRG
0.36746067,20.474344,3,0.7169531494899282,268.58420916030923,-15.641686543869376,23.57802716357411,BAL-QSO
23.052938,1.1021501,0,0.2999172852912115,275.4252827973231,78.73515579025344,290.19436582325596,Artifact
23.147081,0.5930767,0,0.843230741965048,226.93925041832387,64.81476216047353,86.56762002367529,Artifact
3.8102977,-4.615561,2,0.915130947913636,219.22153607575382,-16.888165713305984,26.248552737052776,LRG
0.34984928,20.234375,3,1.0,216.61563444881818,67.91141999105677,66.33216738194277,BAL-QSO
10.804463,8.230607,6,0.9054673368198999,239.01392359952894,15.008465882568117,7.956038215444513,Post-starburst
0.43883783,20.228754,3,0.9487603515630434,120.73773601278126,72.562690480557,3.4981980550677783,BAL-QSO
31.618507,-26.287529,8,0.982444767169091,159.11738275891318,62.154518440946234,798.165339853482,Unknown
-9.14403,1.0952837,1,0.9121717704832514,174.84241222828365,-7.448386417049907,4.4541046451004584,QSO
3.6743565,-4.6985617,2,0.8737952270376551,203.28705111275343,11.773898673655598,20.088755192929362,LRG
3.4336972,-4.4156446,2,0.8706954839097337,192.96435610398532,38.944322846114595,4.889136448050337,LRG
0.33537853,20.142942,3,0.782483067786024,126.95703476132242,8.402835250127069,19.466523066677297,BAL-QSO
-8.976942,1.2060454,1,0.9347604696699382,161.17275537568048,-14.43322486866993,56.15697264454833,QSO
28.774475,-18.708944,7,0.46820580518223975,256.0257742258399,16.013124737116577,26.34848754579193,Star
3.2135904,-4.3406963,2,0.6832715264202253,256.46057760600286,-1.8606265403332714,8.706721133786182,LRG
3.220952,-4.2314506,2,0.7125344558888141,172.80479754977742,-0.04664329195928474,15.637892937374632,LRG
31.965034,-26.088713,8,0.5302462143662084,239.8903419268197,71.70775438906374,294.8149833992594,Unknown
-8.9962635,0.91362643,1,0.7186707768852318,101.30305295216513,9.241196779232205,9.980421120373054,QSO
31.959152,-25.240444,8,0.3069183809717043,208.3156866934379,22.368863367225906,449.5406439758638,Unknown
28.297876,-22.459455,9,1.0,243.69982211653078,50.13672408656615,22.422265718133207,ELG
29.236578,-18.41106,7,0.6007297708625743,277.0527330872334,73.46754904958568,146.078324662455,Star
28.139885,-22.23488,9,0.8633758403193565,123.54397595382713,48.23536595462508,24.097616798071535,ELG
3.5971255,-4.3856406,2,0.884233525437054,179.2085653732479,49.50222038230578,12.90028088188267,LRG
3.5461187,-4.9280314,2,0.8237977899603075,252.66699048979592,14.531708191983022,184.1143320192226,LRG
27.925434,-22.069914,9,0.6104520315845774,251.91092689705087,-9.74834784303759,86.59813555191134,ELG
31.560028,-26.309216,8,0.948111685265328,131.84185048905988,79.41501713580075,53.0182514187461,Unknown
3.5118313,-4.3329535,2,0.9391069116686596,132.40322659678864,54.30291996270519,21.747838746694896,LRG
3.316776,-4.915328,2,0.7654637318482554,262.40616832745707,75.0044618454534,8.78547862510866,LRG
0.2869854,20.280598,3,0.9858998254713487,279.7490268138829,58.2186348301469,8.993530186858704,BAL-QSO
-2.4371243,10.7363405,4,0.8429446650726268,124.01409510617871,71.26082385969303,10.0555244930715,AGN
28.182652,-22.317297,9,0.8334207264047524,206.2075568504134,-15.210075143787154,8.688975500087377,ELG
-9.183948,1.0117493,1,0.8466706167739781,198.5617447967719,10.160229431243057,18.796256946511985,QSO
-2.1872106,10.6743145,4,0.9554215922517357,221.4169733958493,-10.922653413223653,86.44123690416265,AGN
31.716045,-25.949467,8,0.5184909717050658,163.29706807704304,38.22496393089364,391.60487762912703,Unknown
28.222006,-22.669031,9,0.9467863354409906,154.20736471100074,62.6357721754668,12.326923620398013,ELG
31.856226,-25.869583,8,0.5382545545665767,111.63895255126036,33.6802458583396,363.75126164907897,Unknown
28.06675,-22.384142,9,0.9409576623185917,190.4306157319949,59.5995356759867,162.07256866665318,ELG
3.6310844,-4.397659,2,0.9135189331020047,211.33508654390818,15.961501957377493,106.07448805820798,LRG
28.99291,-18.737463,7,0.9750088549274644,242.66843830706577,52.61127956202739,8.59637147001005,Star
0.28505358,20.299484,3,0.9858998254713487,131.69017373393496,5.027717808338025,2.2705769828027926,BAL-QSO
-9.109981,1.0899888,1,0.9893951289668279,278.118566128262,24.406675949353158,1.5018463248960754,QSO
10.668248,8.376757,6,0.7020135584142988,184.92724457764746,76.17400390560303,42.41423888556418,Post-starburst
23.089512,1.0551963,0,0.36876828125903466,278.35030880015694,64.0979684751151,439.2533004407694,Artifact
-1.770545,10.3927765,4,0.4982857734062154,260.60432477117985,49.48484883227604,82.68878851994656,AGN
3.4944565,-4.973351,2,0.8859269427179481,264.4215317105825,38.65333725593005,9.972513915389609,LRG
-2.141346,10.697507,4,0.9735302514784617,153.3390824212319,12.515688272993401,6.922046652726831,AGN
31.736734,-26.17026,8,0.7976973816532319,193.5709747246716,77.41671831641118,449.0582313868693,Unknown
0.55287427,20.510069,3,0.4312964613179995,233.22817454867902,18.35336366762899,0.6078759177362725,BAL-QSO
23.118889,0.5496161,0,0.731027102916047,146.5192611513723,51.014775391210605,2029.3136013294097,Artifact
3.6153667,-4.7609262,2,0.9722144754668812,158.10688027351875,-8.444765588226526,14.80918557086144,LRG
-2.3072534,10.654709,4,0.8837071688058037,151.42914306195513,26.990887954664885,1.221113179917046,AGN
-2.3444402,10.595974,4,0.8554510911179244,129.25069374383386,32.86587681513078,165.81628122945668,AGN
4.1429706,-4.6782284,2,0.5736600350375949,162.36409202513232,31.63356104425518,13.078590708857075,LRG
4.8645988,5.8694744,5,0.9373357153339046,164.9673547079189,-2.9445591479069257,7.5560520041013675,Blue-compact
10.697438,8.290218,6,0.8752536708055771,169.88648309966158,7.38325090938374,5.098985489426037,Post-starburst
0.37027168,20.350018,3,0.9617220333556383,180.52781996696604,26.88167736374723,135.13033891273932,BAL-QSO
29.067806,-18.715609,7,1.0,129.84231382311785,7.92669312405307,39.77410471079954,Star
31.551235,-26.107475,8,0.8246740778919484,249.06439453854276,30.238702021831706,41.16926650268597,Unknown
3.340323,-4.8581233,2,0.8759546708857123,133.63318541121075,1.4691507493741867,106.27118570644917,LRG
3.3259163,-4.854881,2,0.8759546708857123,128.4442881368837,79.73460702739303,4.494269743319265,LRG
28.648767,-22.564877,9,0.9129358933569541,215.22681899326957,39.25353087639549,172.50916482500014,ELG
-9.058802,1.1632715,1,0.9561601546293874,110.05582538233357,-14.5848162101808,6.242110380675615,QSO
4.9272327,5.917752,5,0.5807201072602032,207.62636373300617,36.70570401580958,36.602849793053565,Blue-compact
31.467644,-26.063032,8,0.7314461467977484,237.0881623273905,-13.079675607415647,168.5887135766591,Unknown
29.125654,-18.872269,7,0.9416928295800638,100.2501127330873,14.884758164641127,40.46227479574595,Star
-2.4242651,10.556249,4,0.8457229171470595,260.1218158805069,-3.1197651268050883,3.2933665546068416,AGN
3.7207236,-4.3613944,2,0.897681223739999,170.91352442927047,-9.248975193153735,14.645389592381628,LRG
0.20337254,20.188786,3,0.7224544113353443,165.16649263584708,46.45665801575582,1.6404944975031344,BAL-QSO
-9.007959,1.3806273,1,0.7369735369673294,141.12954422364066,58.44811480948381,152.52108299535087,QSO
29.089207,-18.656744,7,1.0,112.60108389971847,79.01036592689368,22.93442592397416,Star
-2.09462,10.682185,4,0.9673257503793302,224.48091008230898,38.7455586009217,15.18554320081414,AGN
0.31675148,20.412952,3,0.7343472414367651,110.93253340250352,38.07744478276599,133.3431640141682,BAL-QSO
-1.9863565,10.841712,4,0.7447719701922771,154.33683692965462,72.15098173757723,5.829040473728414,AGN
-2.2076495,10.832398,4,1.0,112.79820419466921,49.931562760323686,28.190070431334476,AGN
-2.2647786,10.611257,4,0.9643575538349829,244.5956381089068,-18.83656715023217,6.92114305871926,AGN
28.414902,-22.065943,9,0.7813630413293723,162.11340534304406,-0.4510289335660502,1.1719940060923784,ELG
3.7469742,-4.7100554,2,0.8976142916668683,109.10688920895191,7.014956408097422,11.811239966445738,LRG
0.5427497,20.401773,3,0.6808559901192435,270.40607950071296,67.7075232248881,31.843451914797562,BAL-QSO
31.563196,-26.077337,8,0.7573260231865367,164.77930999935745,25.217709156090024,403.7002969942589,Unknown
29.329773,-18.713737,7,0.8201225840166921,140.1912735000198,-19.7544293917198,179.37862421712796,Star
3.7035031,-4.890739,2,0.9556052470195139,229.26733071788712,69.1334822850617,684.7246431627439,LRG
23.117561,0.68937427,0,0.6457826310215573,204.96510839035685,48.27155087165076,193.80197801615367,Artifact
28.376295,-22.421793,9,0.877919187458813,146.88868467653128,5.519074151805366,8.351374333544122,ELG
-8.998321,1.0822542,1,0.9631526787309429,169.9139981317739,70.21890693034055,45.8785057365478,QSO
28.227777,-22.591639,9,0.9540232090101999,269.98209959335156,79.82746491777085,21.41352235644537,ELG
-2.1612637,10.386703,4,0.9235262313263899,254.75856735730403,18.0392136508924,3.790315295400448,AGN
28.075382,-22.083551,9,0.767134271957979,230.6812430064686,15.517668145812578,7.7597743171719165,ELG
3.7863111,-4.5862694,2,0.8419459394217392,270.0848836568521,-12.27870383275214,42.89934625945911,LRG
-2.2087734,10.49421,4,0.8986538802174492,177.29919139287654,-16.42292209433485,30.619938501763723,AGN
-2.4217117,10.585309,4,0.9202489953956616,143.7480799580279,33.392379793580545,12.517970557342535,AGN
-9.309763,1.0143353,1,0.8204570859894181,172.50328860479652,71.07255596864641,6.7011334597139935,QSO
28.171324,-22.467642,9,0.9066366935800781,103.65216712405122,46.76496858919437,13.457049332695775,ELG
-8.879435,1.2340873,1,0.8544772993181985,250.81188669612362,78.24147381744969,55.238968295716205,QSO
28.994507,-22.40615,9,0.6821422458355091,179.64681036326982,71.4541819344008,68.90420349388569,ELG
10.881741,8.435527,6,0.7627537817405363,113.78615879211553,32.66395517578443,22.66075835687077,Post-starburst
4.9059796,5.9084144,5,0.7033894281555348,124.12687290314759,20.687704210458342,14.852143845373744,Blue-compact
0.43317878,20.404032,3,0.7714448841651848,111.46506776916205,12.949625119501093,285.9107488737124,BAL-QSO
-8.64858,1.3790438,1,0.31186527044508383,122.24123996255689,-11.11114569292158,19.86348340901332,QSO
28.332592,-22.17121,9,0.906116183043663,147.42074466852017,24.653193172947645,6.717418688900533,ELG
0.3491253,20.403133,3,0.8919573501582038,265.88111220275664,78.98814575196593,80.25713531601428,BAL-QSO
-1.9074943,10.966171,4,0.5643029611583958,262.4891964892569,6.238758800401985,5.826874491032418,AGN
-8.821664,1.0576535,1,0.6472287082048919,265.11585720808944,38.936114939334104,83.8070761206509,QSO
3.6135993,-4.54668,2,1.0,226.3071727488265,38.21701213481847,290.62106206436516,LRG
31.654428,-26.280302,8,1.0,212.01083420679257,19.515181707001155,67.99788812814079,Unknown
3.3081017,-4.733842,2,0.8587460545882017,203.20308154016308,61.480840251556145,11.968055827666463,LRG
3.5401688,-4.2263365,2,0.7584964598268787,225.62897733763003,51.60209936292685,16.25216323559945,LRG
31.806536,-26.154453,8,0.7005178004831595,241.2043976283163,-4.166433770942373,41.885226186798,Unknown
-9.493263,1.1939932,1,0.5607309548937889,143.0181798938526,-1.6812665469864214,10.121510865006286,QSO
29.204922,-18.484299,7,0.8520908106307953,209.48671657349752,28.97870411067322,13.099845742022927,Star
-9.007551,1.3871822,1,0.7774749991936322,184.11360829124507,57.428285255801256,19.310946339077464,QSO
31.073595,-25.261131,8,0.31074307797130507,247.50311752600444,78.09941817424675,11.41082007913771,ELG
4.8640146,5.91307,5,0.8446043230063517,212.2045400306044,45.577449323551534,7.536702811218038,Blue-compact
0.26785597,20.133862,3,0.7372418433646731,274.99200624288915,2.4950481180496524,71.54805913334795,BAL-QSO
3.9074974,-4.9865913,2,0.6336031728762535,226.8962044453126,38.0087935627162,465.01086224204323,Unknown
28.233234,-22.366327,9,1.0,236.08109270384625,54.27019691982993,4.178901665592383,ELG
29.09516,-18.662777,7,1.0,115.1324620507416,65.9234590599281,38.35796745272547,Star
3.7143497,-4.5695853,2,0.8542514698733252,274.9448933300054,25.40448141700209,9.238021380996985,LRG
28.326956,-22.45787,9,0.9450401817893,237.09738862897242,24.497841010786217,7.740355838359023,ELG
32.027073,-23.994495,-1,0.0,122.17721881395819,22.853263111972595,1346.3996670161016,Unknown
31.604641,-26.080591,8,0.8548115829839237,230.2008789272303,59.405177109266205,73.37918007862574,Unknown
-2.5184917,10.492588,4,0.8120757089217613,202.2001509049693,-17.914652647589882,13.593065637767289,AGN
28.547617,-22.432192,9,0.933335566709073,156.57313633388952,75.71085087960888,382.6338541155614,ELG
28.271376,-22.555862,9,0.9249503626341673,199.92208541327523,62.120421165672454,1335.7174693931622,ELG
28.2483,-22.646395,9,0.9567293654931169,126.90250838793386,-18.568167062765056,70.38279045816246,ELG
28.699976,-22.650452,9,0.9457105155468828,200.90516819985845,7.490588604364163,22.319714123835638,ELG
-2.247109,10.603394,4,0.9579289912679237,157.20082112000117,52.597916492586094,68.07117941513447,AGN
31.85856,-26.502756,8,0.5828096192413077,223.02266145758506,43.65788640183834,1365.9163104099728,Unknown
10.812825,8.282055,6,1.0,174.36960743155893,75.85534137169644,11.275016074804462,Post-starburst
-8.937865,1.0683956,1,0.9532902386970434,148.6683622259208,54.78249326395226,33.296542938996105,QSO
4.730102,5.946408,5,0.7389860740787861,273.1856353913154,7.462416067120099,14.928024982652525,Blue-compact
-2.129253,10.935231,4,0.8856662660796504,277.7344623363864,48.047732279644904,65.38962950073125,AGN
28.723137,-22.605955,9,0.976899140372605,236.09445518179118,47.365644798411395,20.175998860429374,ELG
3.4291556,-4.49806,2,0.8218198399018023,167.2516929597773,71.70821575160114,35.850514409119306,LRG
-9.051108,0.9360532,1,0.8458542961961543,265.92282492914546,-16.298614504034184,18.313939540226993,QSO
22.990808,0.6673219,0,0.623306914904308,243.83824358145299,20.454007486009445,19.240523564207937,Artifact
28.88941,-18.8503,7,0.696656256702417,185.7300693172698,71.79487217168783,26.592864604749504,Star
-2.0724034,10.76606,4,0.9190769904226698,237.00074949753431,56.189156882639125,0.9120217329769584,AGN
23.06058,0.68742526,0,0.8181782492141357,122.52543528636268,-18.68137603602378,184.76020223279673,Artifact
3.511693,-4.612324,2,0.9958465314237167,106.98920696382518,-17.100333922666714,76.03578731942993,LRG
28.101282,-22.22491,9,0.9334774051005295,213.24422454737402,66.73214360633617,18.966255489771108,ELG
10.772158,8.146294,6,0.6730675349514796,221.06925718580567,73.24495799564623,69.08606665899832,Post-starburst
29.405506,-18.705816,7,0.6544735729160042,190.88909847202177,25.98822636602513,103.61632105310574,Star
4.66198,5.9994917,5,0.39697974574770184,192.73038626913018,54.05525155697845,13.479149946517415,Blue-compact
-9.084396,1.1626443,1,1.0,230.53122280589872,43.42443595283495,0.8795637215583288,QSO
11.051454,8.197213,6,0.56010252014858,147.24498667437035,46.289432863246475,274.3257054488391,Post-starburst
31.599243,-25.841965,8,0.5326026878597945,272.748827173903,29.88098605800071,323.57740801242835,Unknown
4.7224936,5.86669,5,0.7092239422566948,155.73674441886885,44.39438753807276,13.28115451020206,Blue-compact
-2.4598,10.650825,4,0.902540111540302,212.78751539927177,-6.595535341410013,1.3916259302013871,AGN
31.651264,-26.156904,8,0.7615026437541942,171.38241283511866,26.524266146868776,38.49590897353101,Unknown
3.6416423,-4.7980895,2,0.9589431377708302,232.14149274657404,63.55829724748499,147.08833926101266,LRG
29.126127,-18.804792,7,0.912188885079675,142.95383592217598,27.196038479178767,57.6440065705303,Star
28.441458,-22.178246,9,0.9639504072658714,103.1756014027888,-5.356516298414153,11.471024925879355,ELG
