ra,dec,anomaly_score,cluster_id,membership_prob,umap_x,umap_y
162.43488946796015,-17.176969305364224,4487.215456078934,3,0.8843658385660403,7.074574,9.435604
143.77315647082736,37.72924988588347,0.3994710513962245,4,0.9546473908462959,6.112697,-3.0244744
142.71326472784816,-6.7217059887878,6.341371283031707,1,0.7619992872931571,23.404512,13.7864485
268.40768497791464,61.877761372394716,4.199917281054894,3,1.0,7.047669,9.016773
133.5864358722905,67.46048600720435,1617.2542305432369,0,0.7127435904972583,-34.94394,1.0481439
137.6110848349586,7.622396682721252,20.30610134815302,2,0.9957377336732467,18.572968,0.99414575
176.28112938346766,18.7230691855708,103.39800157190918,2,1.0,18.512503,1.0532486
237.44145634379134,24.4941887277147,597.8515175295806,4,0.9496555419947648,6.475807,-2.890931
133.52948287963568,77.41830558201544,1117.9387886198676,4,0.838383693052041,6.177527,-3.0659132
106.8820840948827,72.89291122301618,357.233633692682,4,0.7152347883752453,6.664261,-2.648297
137.81652252139236,10.158902715244594,45.75888264994447,0,1.0,-35.30765,1.0107512
182.90096692641055,-10.388693494284599,2.4522726324137665,5,1.0,-2.9256742,3.4116895
183.10028065206666,26.32736646387385,54.51252511933574,1,0.8332348720852216,23.674833,13.955911
154.31640650926752,52.22893764918766,51.79817045577641,1,0.7163883024408213,23.451143,14.217895
211.00668517769054,75.54682765098292,24.079004738958137,4,0.9088870553258763,6.8028145,-3.1800795
137.0540267712807,73.25166182204386,5.216660415925541,4,0.7083163265257424,6.582612,-2.5407991
259.10731018063,71.52076821624817,53267.02414203605,5,1.0,-3.1081815,3.4366183
160.01415850587324,12.875987681427063,238293.7559397311,0,0.8514795444558212,-35.134502,0.8258758
201.95579142290754,53.1603343774774,229.80022752072972,3,0.8962603697072402,6.864166,9.176858
199.85210838787407,43.55505802097331,490.9708904914635,5,1.0,-2.8904736,3.5173812
162.41306861051257,69.13946493757763,4262.931433329272,3,0.93385915152636,6.770952,8.946994
167.27142647534993,21.934016488088545,160.97060403170846,3,0.9106764086960265,7.0687513,8.937567
193.2757265793275,-10.803035248447184,11.926918066841884,4,0.78906698228625,6.849281,-3.052816
194.80166947576197,-11.273971639318741,76.85548850096906,3,0.8940785308382246,6.9957757,9.04271
269.63051542910716,36.92355824661147,6486.013889325178,5,0.873230958755957,-2.7559104,3.2271936
254.3307755674434,46.830551332921644,2623.011140009341,4,0.864306063666461,6.7987685,-3.1071944
180.9288399722829,26.80525919385741,9250.783633660236,0,0.7675660760958619,-34.91755,1.0643857
277.8745499194147,78.73241987950462,124.3568864301769,4,0.9834063315379733,6.311942,-3.4339967
115.47271504988555,45.449353270737305,0.7660674950739795,3,0.9887829266392483,7.013258,8.924097
112.31712093058121,19.12365344271422,122.86524996251552,0,0.6215144324239967,-34.773457,0.72583276
100.3141289093942,49.52055639784042,434.30117851936745,5,0.9985733952429824,-2.7985597,3.6380415
279.057548472712,12.214953780780178,17.86377657810695,0,0.5354611318367579,-34.259804,1.4429404
114.23760619536606,49.90158076493739,590.4905044213962,1,0.968017742673632,23.708265,13.739534
246.30054596109153,9.534982156312918,3759.264347004713,1,0.9912508695301042,23.803703,13.883922
225.61989737586407,21.618952066416107,49.86885052958462,1,0.4719529104808321,22.871243,13.719427
267.9302267310785,24.60911769264375,83.42757973834115,3,0.9601060531514078,7.091311,8.986623
135.39848066387253,43.201117104470924,1365.4484161085672,0,0.706447787526609,-35.131374,1.4484655
192.37307383570473,-2.1836358376577856,111.51361929940956,5,0.9576420308893007,-2.8155031,3.7042637
104.49878681338953,64.65698611549215,32.87298999414438,0,0.6247667863762119,-34.571915,1.2905648
192.49826019577046,32.29916478775094,618.7978658490409,3,0.9953940170745635,6.853295,9.228197
110.54091720434863,63.53335425755856,14.411303313858934,4,0.9159806980503366,6.4664493,-3.4005766
253.94356500241184,42.033015268405336,405.6254663681499,3,0.8418075339180399,6.8696427,8.7458515
268.3712211417211,-10.906226316012784,0.49583087534386155,2,0.9438356153528652,18.544128,0.94343823
195.8829662808053,35.01895145698133,862.100498383447,4,0.8107633826661385,6.1997294,-3.5794692
185.1353513322103,-2.653549795333049,85.92598107331087,0,0.5682424380549532,-34.348022,0.9280457
183.69420726114143,53.729852351098046,56654.91567274939,1,0.8049530374659123,23.69572,13.69071
232.03169133503098,10.319569713822613,124.68616036437938,4,0.9333724874268463,6.3324475,-3.2055213
243.3454700314185,21.00096681775733,532.3522723595926,4,0.9144571706909557,6.547526,-2.8021793
241.35787248139422,-17.82870817698678,53.15256113242488,0,0.8575204841849261,-35.442417,0.75163376
100.34079003238112,-4.395361065550723,15.418283762220044,0,0.6661594210534897,-35.10306,1.5579201
253.22442654595608,71.31241120331612,13.019677761364658,0,0.23939954602533176,-32.79774,2.536961
224.4564745528626,-14.825448845072913,88.15917713119367,0,0.6781639720853847,-34.732285,1.1284211
247.55834593669087,57.942680971047864,300.9242495749639,4,0.902343509126993,6.1224384,-2.7921388
244.5034205509465,13.673849770239585,800001.7674545165,0,0.2326049994791163,-32.960815,1.9601266
130.65260019085102,37.75749382849078,7025.133386760487,5,0.9663696593313843,-3.0466533,3.4123902
199.25483396837194,32.34378628474732,162.39937882947928,4,0.9451474316883194,6.209034,-3.3338745
137.68074107666618,1.4705243506939532,53.23266831980309,1,0.9123879712566368,23.771458,13.826352
252.81811702814835,44.569862295124864,5018.60125929635,4,0.8102151542872786,6.700897,-2.7852943
263.2513524274485,23.707984092199617,1203.6648445140643,2,0.9783182135253351,18.19051,1.0056729
171.55936265911194,52.20678561460031,4.34366209837323,0,0.6453170897449305,-35.052532,1.6722076
214.22493226830466,-12.32727315385576,665.1522897574541,4,0.8960881199675589,6.449472,-2.7310457
270.7178120621261,-4.62841092665615,2.745109159933918,4,0.902343509126993,6.2105656,-2.807894
181.06077394494199,-11.799171191271755,379.3674652634139,4,0.918952294751964,6.3623443,-3.6438632
223.78453165910054,-1.7826063003502917,260.6251208906491,1,0.7745521097938116,23.733494,13.847775
204.61995793734184,-1.3037616138827524,62.369422017963196,0,0.6413056322450884,-34.630466,1.2335247
177.92975811705418,15.800388677117482,565.0257678604966,3,0.8388126698839148,7.386417,9.254221
197.63539491194732,69.35412143054606,422154.3829310725,3,0.8637139128804795,6.884299,9.4465
139.92945490451552,-8.61382250860439,33.34034986181216,3,0.8930999531254198,7.184489,9.203547
100.15779685402137,41.84103335348106,31.648903023153697,0,0.7084076518007136,-34.723587,1.2242439
235.142607753948,37.87880344793616,42.670551746553365,3,1.0,7.11664,9.138088
166.70375611087002,30.261068992088354,3.679442874066885,4,0.9802643360003929,6.4463115,-2.966583
111.99444646841472,-2.5327938941740626,692.931664146621,5,0.5775163753178738,-2.572396,3.6744263
115.60378146587647,51.39926935613519,1.4097610399438734,3,0.9452803933801649,7.1374316,9.08766
200.14277464561732,39.321941167615535,34.943200927739255,3,0.836818943343694,7.3502865,9.0447
178.95082088280492,45.036867252493366,45.05832767459999,2,0.8153148990987268,18.17459,1.1397026
258.0558164147616,1.1983603923212023,23.49436268518137,5,1.0,-2.8310072,3.3851218
230.9505922793551,12.658795250419104,28.33826709807094,0,0.818703792291131,-35.009537,0.7848663
105.3906302555139,-5.728311434740757,127.88107661681694,0,0.8009662325485064,-35.615932,0.91423017
197.42254824381843,-18.055605087656783,274382.1853915006,0,0.2659458577287518,-33.605392,2.2834928
168.67546490667058,73.90170361733348,13.433039987674439,0,0.6609905097940987,-34.55733,1.3430173
108.35977099209828,58.64248727318679,200.17496378702864,1,0.9164372349732047,23.859438,14.082635
103.88283535536361,75.60235100711964,1143.7747396857326,4,0.9297884586095497,6.510398,-3.0800607
214.20917045223342,-0.2931016848155146,311.6375844131998,4,0.9079879015298556,6.676862,-3.1822648
234.77115883136312,-10.431495174632603,737.0487198135482,4,0.8610027313277125,6.671916,-3.333942
112.90395884368414,-7.778417651541341,17.804504042432033,0,0.299759042542001,-33.390087,1.6527876
254.43395442283716,-1.1479654951148142,18577.199018702835,1,0.8436252121140908,24.022995,14.015074
142.5267845621088,9.3763494247264,52317.117685479025,2,1.0,18.337389,0.8676868
148.60919115380318,70.82488441351926,219.61938947185158,0,0.5796144994694766,-34.3805,1.1355788
203.08321692813576,-5.889003261865781,54.41425512236792,1,0.9531465144423856,23.954878,13.868668
238.99698016476805,-9.743097059932575,6.555891976523089,0,1.0,-35.31001,0.8457667
228.8947016128222,-12.191177400828527,13.935839872896809,5,0.921070764866189,-2.8966413,3.379704
181.7927853856557,31.01929637476958,1432.661287726887,3,1.0,6.921861,9.123199
186.44924049687845,-1.7564931245722164,48466.720346502225,0,0.20494924437422243,-32.39292,2.5119371
170.29327418397952,-8.848760001544758,73.88599790325199,2,0.678210749194021,18.465237,0.6688543
232.540759593959,76.14077803096983,30.551642675835886,0,0.7069649773603375,-34.93972,1.5200725
211.7561451059081,58.5398167327332,10.73454288985275,5,1.0,-2.9177783,3.400581
202.540448363495,44.37460437948744,166.38319562923812,5,0.9944724339877167,-2.8870456,3.645985
135.85939662352206,60.3047993548376,0.7325162120198838,2,0.9455461983296184,18.58543,1.0091954
118.90768631454118,8.787287625731082,2.7073835925058862,4,0.9361844184019514,6.6045804,-3.1881433
236.08469830941684,28.468586221615205,2290.7638554081236,3,0.9249031978310944,6.958122,9.185189
251.68566776179318,-1.8182281173166501,49.06343054635657,5,0.9706853220702337,-2.737286,3.3421335
109.99317527720707,-4.173487996261509,28198.55415835341,4,1.0,6.594892,-3.183508
262.696406719493,27.308730411697844,15.077413317986302,0,0.9772988115689321,-35.31029,0.7752234
251.07010915807223,15.674410542701636,100.38063471474113,2,0.9546872638912037,18.290682,0.89113855
118.78342277134298,69.50735379938047,53.88181668533815,3,0.896092250803319,6.9030867,8.900756
137.6455302915435,5.024352739608158,390.53708637391804,5,1.0,-2.7563865,3.5595415
252.95143944024292,2.652947957821123,3071.5162814071946,4,0.9595455880663242,6.4738474,-3.203885
226.16504018492884,50.71723953484481,7978.284278341723,0,0.8965667388295765,-35.098232,0.96827424
163.55692344596727,26.290608267262513,179.15049543869284,4,0.8691546429751209,6.8418994,-3.186931
110.5080690340805,2.364523497259359,250511.3146408713,3,0.7847519348058996,7.4294953,9.125186
182.7377149897261,25.96218916775028,14.270162211630735,1,1.0,23.932629,13.850157
250.778262218789,45.0887301130109,5283.414438702477,2,0.9340393843842645,18.234566,1.006624
233.10747968946674,-12.744527163291169,7512.830588243389,3,0.8911776292212523,7.250267,9.23882
202.47509855492882,28.875213648993707,111.59105557418941,3,0.9804117945070061,7.018603,9.371734
147.5183541937579,-1.8198862601060881,139.0075567429463,5,0.9376456384539047,-3.0834963,3.2262092
230.60685092594153,17.347816898956346,3744.480253856394,1,0.976455311694914,24.008842,13.964434
207.29205448818212,59.88785742641984,1561.849084358479,2,0.5320590636595753,18.127361,1.4020355
118.5245758425055,15.294670299476607,1505.7775245691696,1,1.0,23.878887,13.989666
236.3267586845368,64.02105112198241,7.42917719614457,4,0.8930550766015218,6.759026,-2.8323402
172.55758377122862,19.54673118608366,26.20665472717363,3,0.9953940170745635,6.8814216,9.293118
200.7526869257859,10.395521332721032,1987.0926190410335,4,0.8725095803383252,5.9697247,-3.4398835
113.60000412155469,-4.66594222061814,14.83030070926919,3,0.8604026650405426,7.2727985,9.269457
206.51418424024484,8.248294549095178,3183.5810865116628,0,0.17903432183337345,-32.32552,2.6965406
241.52916214555216,-19.4759555928592,37.51349046371884,2,0.9381812415524879,18.34196,1.0528456
253.34149457834644,4.768053380969146,22.640355654251856,4,0.9046567648238054,6.7785535,-2.931623
160.91114702011214,34.50294502138642,135.26741854724114,5,1.0,-2.834839,3.6481454
138.1479275826844,54.2064902245442,10569.26348902891,3,0.9887829266392483,6.910089,8.927569
130.58501502924005,12.78135878301832,29081.022720170036,1,1.0,23.854622,13.866709
110.53246297675247,-7.835526353723569,331.10558380110115,4,0.8306511199125466,6.819509,-3.253522
128.382425613131,1.327994576976085,11.294475386506338,5,0.9351790126189793,-2.8347423,3.492213
104.4000795536659,29.046923852027334,425116.2402694731,0,0.6761919153155748,-34.74567,0.9463248
234.90526336198405,35.31369792732793,106.06806054218426,3,0.9546893294146489,7.12857,9.053573
258.98193890204925,-6.2317437103112265,3356.8668936982904,5,0.9955962188664856,-2.7842793,3.444088
276.86364077322537,19.818664949029547,4340.599273101674,4,0.9384198777621932,6.136282,-3.264721
222.34375165814072,26.93815853176877,128840.25724744824,3,0.9743274391944762,7.0186663,8.9539795
268.27487021358434,3.0890011879954287,31.396870478028756,0,0.7456269851909495,-34.82269,1.1984699
265.531216639909,67.01730236231157,38.518837316025675,0,0.6458058495669524,-34.66419,1.61548
120.83281434845526,32.119052122293205,43.290762980045336,4,0.9775472334580171,6.250592,-3.3360326
217.24969340140328,-3.957151001084938,2.8329555798700925,2,0.9715658750301185,18.324919,1.0401609
244.95488881915264,77.2087716739987,57.15821124209145,3,1.0,7.0328016,9.1496525
183.11229638312508,37.20762132310111,196.0810462061291,4,0.8490977300307058,6.764062,-2.9394085
229.77616086600779,73.77589898681296,8.150401903054087,1,0.8064073450644016,23.689411,13.840342
121.9122357077347,-8.311945162055105,3.3543898741454004,1,0.570918885361755,23.05279,13.958458
197.4987359984624,-17.864179117973283,1.2365553198992052,2,0.9077051074218223,18.277517,1.1530849
129.53084248589732,26.36945049870065,4678.266090247347,1,0.7027157554503525,23.356588,13.8734255
271.98612875118056,32.58199519522337,1743.0619447461863,4,0.8557774656026955,6.848272,-3.1876094
231.26187635187367,57.088370126380184,26.891991290650942,2,0.9151900405846201,18.39698,0.7368174
122.87858480052805,39.21627433269529,41316.23267863339,1,1.0,23.921711,14.026082
163.5820762291141,-3.7899850120206615,1.550297922269086,5,0.9908243055204448,-2.6654778,3.3135424
159.98505983154678,-10.670540138433786,17.01249318113795,0,0.3660922950562662,-34.47874,2.0818267
271.3539303600014,-1.0316164304295192,1639.7354298721627,4,0.9546473908462959,6.119766,-3.0439353
230.60064034332723,58.86024057388896,4493.6417694829015,0,0.8333882571404184,-35.138798,1.2683781
156.84199586217863,29.269005763690323,13.57385471737917,1,0.8196866365088137,23.768595,13.936444
106.90939856749894,73.33541668324332,96.31385498314204,2,0.8148234048770011,18.107485,1.1019331
142.3792541105376,-7.803378588162772,12.492303077549098,3,1.0,7.24996,9.087894
272.8205549762184,38.88519911277279,3.239218059076093,1,0.6792694953193446,23.528603,14.144288
