index,label,anomaly_type,obj_type,err_joint,err_spectral,err_photometry,anom_joint,anom_spectral,anom_photometry,joint_only,single_only
185,1,color_mismatch,starburst,0.111770295,0.00850006,0.025215829,1,0,0,1,0
828,1,color_mismatch,star,0.11130008,0.014733585,0.009137049,1,0,0,1,0
506,1,color_mismatch,spiral,0.11039942,0.030963736,0.032738924,1,0,0,1,0
360,1,color_mismatch,star,0.1085551,0.032198746,0.025158955,1,0,0,1,0
657,1,color_mismatch,spiral,0.108410604,0.01627598,0.011781427,1,0,0,1,0
154,1,color_mismatch,elliptical,0.1079248,0.017955337,0.02372109,1,0,0,1,0
19,1,color_mismatch,starburst,0.10735465,0.029187381,0.032482564,1,0,0,1,0
780,1,color_mismatch,spiral,0.10700804,0.02082521,0.029194558,1,0,0,1,0
57,1,color_mismatch,starburst,0.10687869,0.0090871435,0.001067005,1,0,0,1,0
479,1,cross_modal_break,spiral,0.10674145,0.029410958,0.021206725,1,0,0,1,0
14960,0,normal,elliptical,0.1065508,0.03189516,0.011303101,1,0,0,1,0
829,1,color_mismatch,spiral,0.10543499,0.012299944,0.008772775,1,0,0,1,0
482,1,cross_modal_break,starburst,0.103551,0.026645621,0.033154618,1,0,0,1,0
306,1,hybrid_subtle,spiral,0.10174347,0.028023317,0.013270492,1,0,0,1,0
682,1,color_mismatch,elliptical,0.101704806,0.014610748,0.013794566,1,0,0,1,0
806,1,color_mismatch,starburst,0.101600446,0.0070638033,0.02086918,1,0,0,1,0
461,1,cross_modal_break,elliptical,0.10149871,0.018585473,0.033734944,1,0,0,1,0
756,1,cross_modal_break,spiral,0.10110021,0.017585905,0.011703151,1,0,0,1,0
628,1,color_mismatch,starburst,0.10105905,0.016702287,0.015182721,1,0,0,1,0
483,1,color_mismatch,spiral,0.09978088,0.01668689,0.02755831,1,0,0,1,0
891,1,color_mismatch,star,0.09964737,0.024509404,0.0058319625,1,0,0,1,0
640,1,color_mismatch,agn,0.099499695,0.024504576,0.021007935,1,0,0,1,0
539,1,color_mismatch,agn,0.09907407,0.012090588,0.0027012588,1,0,0,1,0
287,1,cross_modal_break,spiral,0.09868042,0.030322308,0.029597715,1,0,0,1,0
787,1,color_mismatch,spiral,0.098571055,0.016423617,0.02879026,1,0,0,1,0
299,1,color_mismatch,starburst,0.098291725,0.027099133,0.0062895226,1,0,0,1,0
196,1,color_mismatch,starburst,0.09823574,0.014032269,0.012676996,1,0,0,1,0
766,1,color_mismatch,elliptical,0.097880274,0.008844292,0.012460025,1,0,0,1,0
125,1,cross_modal_break,spiral,0.09605469,0.020271322,0.008480739,1,0,0,1,0
123,1,color_mismatch,spiral,0.09605268,0.030622829,0.02945586,1,0,0,1,0
373,1,cross_modal_break,spiral,0.0955829,0.014377226,0.017369807,1,0,0,1,0
549,1,cross_modal_break,spiral,0.09546137,0.009547607,0.031744838,1,0,0,1,0
19187,0,normal,agn,0.09515246,0.026501589,0.014657581,1,0,0,1,0
799,1,color_mismatch,agn,0.09441755,0.016541256,0.01889583,1,0,0,1,0
649,1,cross_modal_break,elliptical,0.094196916,0.02095847,0.031276133,1,0,0,1,0
14369,0,normal,star,0.09208851,0.028194912,0.00544663,1,0,0,1,0
180,1,color_mismatch,star,0.09190755,0.02999492,0.014656911,1,0,0,1,0
410,1,color_mismatch,starburst,0.0907093,0.015596398,0.015616352,1,0,0,1,0
166,1,color_mismatch,agn,0.09053807,0.017848374,0.0045875884,1,0,0,1,0
885,1,hybrid_subtle,spiral,0.090235285,0.018391687,0.019476471,1,0,0,1,0
244,1,color_mismatch,starburst,0.08994832,0.023650447,0.021470118,1,0,0,1,0
200,1,color_mismatch,agn,0.089928955,0.034285367,0.0026254635,1,0,0,1,0
366,1,color_mismatch,agn,0.08929109,0.015160099,0.0064154975,1,0,0,1,0
49,1,color_mismatch,elliptical,0.08920598,0.02465304,0.0009411361,1,0,0,1,0
650,1,cross_modal_break,spiral,0.08914333,0.019758616,0.021987299,1,0,0,1,0
662,1,color_mismatch,elliptical,0.08700639,0.020122858,0.014388293,1,0,0,1,0
202,1,cross_modal_break,spiral,0.08656893,0.011687946,0.007783774,1,0,0,1,0
22919,0,normal,elliptical,0.08625668,0.026099466,0.01018014,1,0,0,1,0
151,1,color_mismatch,star,0.08505539,0.023643564,0.0020817718,1,0,0,1,0
17400,0,normal,agn,0.08496522,0.030973379,0.012206803,1,0,0,1,0
4651,0,normal,agn,0.0848325,0.03240918,0.032568913,1,0,0,1,0
25002,0,normal,agn,0.08456945,0.03442155,0.01298056,1,0,0,1,0
658,1,color_mismatch,starburst,0.08438108,0.01338242,0.011093214,1,0,0,1,0
12682,0,normal,elliptical,0.08433203,0.034632597,0.01669616,1,0,0,1,0
11741,0,normal,spiral,0.083307326,0.0335034,0.03366791,1,0,0,1,0
23311,0,normal,agn,0.083198145,0.029872429,0.010529254,1,0,0,1,0
34,1,cross_modal_break,spiral,0.082991175,0.015688336,0.0050584185,1,0,0,1,0
16034,0,normal,spiral,0.08293671,0.028482975,0.012660717,1,0,0,1,0
509,1,color_mismatch,elliptical,0.08266302,0.0070475354,0.0017481794,1,0,0,1,0
25022,0,normal,agn,0.082651846,0.028923092,0.031872686,1,0,0,1,0
117,1,color_mismatch,agn,0.082235105,0.011423681,0.029468516,1,0,0,1,0
674,1,color_mismatch,starburst,0.0822112,0.018409826,0.008505075,1,0,0,1,0
25054,0,normal,elliptical,0.081977114,0.01725188,0.020842332,1,0,0,1,0
525,1,color_mismatch,spiral,0.08168615,0.017020352,0.025627369,1,0,0,1,0
9805,0,normal,star,0.0814225,0.03140747,0.008748951,1,0,0,1,0
68,1,color_mismatch,elliptical,0.08140189,0.013086253,0.011197733,1,0,0,1,0
11723,0,normal,spiral,0.080828846,0.029773276,0.020213379,1,0,0,1,0
16816,0,normal,star,0.08082757,0.029965013,0.02316372,1,0,0,1,0
9941,0,normal,elliptical,0.080659784,0.021671217,0.007977717,1,0,0,1,0
3179,0,normal,spiral,0.080306895,0.03507388,0.017782254,1,0,0,1,0
9909,0,normal,star,0.07967424,0.034854412,0.029460559,1,0,0,1,0
71,1,cross_modal_break,spiral,0.079495035,0.017913446,0.016922174,1,0,0,1,0
5991,0,normal,starburst,0.07938517,0.0339052,0.01188638,1,0,0,1,0
2714,0,normal,star,0.07913703,0.024957102,0.006771168,1,0,0,1,0
11227,0,normal,agn,0.078954235,0.016899478,0.009148758,1,0,0,1,0
22205,0,normal,agn,0.0785562,0.032888338,0.015185599,1,0,0,1,0
774,1,color_mismatch,elliptical,0.07841054,0.01327822,0.0067652254,1,0,0,1,0
10750,0,normal,spiral,0.078319445,0.02874066,0.010929758,1,0,0,1,0
15512,0,normal,star,0.077669404,0.029102616,0.018469213,1,0,0,1,0
198,1,color_mismatch,elliptical,0.077355355,0.0063662846,0.020405557,1,0,0,1,0
17825,0,normal,star,0.07671802,0.02800174,0.027091468,1,0,0,1,0
385,1,cross_modal_break,star,0.07644736,0.0171123,0.025430912,1,0,0,1,0
3091,0,normal,star,0.07643962,0.01490583,0.020720532,1,0,0,1,0
8525,0,normal,agn,0.07633465,0.034002304,0.026090343,1,0,0,1,0
14440,0,normal,elliptical,0.07604259,0.024945155,0.011061418,1,0,0,1,0
33,1,color_mismatch,spiral,0.07553487,0.02464962,0.021935394,1,0,0,1,0
11035,0,normal,star,0.07512636,0.030871434,0.0031937056,1,0,0,1,0
833,1,color_mismatch,starburst,0.074951716,0.021922868,0.020885667,1,0,0,1,0
883,1,cross_modal_break,spiral,0.07466082,0.016567286,0.018204259,1,0,0,1,0
100,1,cross_modal_break,star,0.07454016,0.017272633,0.026449168,1,0,0,1,0
29119,0,normal,star,0.0744802,0.032289386,0.018444976,1,0,0,1,0
29096,0,normal,elliptical,0.07320575,0.03059275,0.031009937,1,0,0,1,0
2235,0,normal,star,0.07307962,0.02897499,0.010617727,1,0,0,1,0
11280,0,normal,elliptical,0.072979726,0.03107046,0.014551285,1,0,0,1,0
13776,0,normal,spiral,0.07295778,0.026124224,0.014685075,1,0,0,1,0
20419,0,normal,star,0.07284066,0.0331425,0.027610112,1,0,0,1,0
26513,0,normal,spiral,0.07260293,0.022558056,0.011934322,1,0,0,1,0
17268,0,normal,agn,0.07256003,0.03370881,0.02406995,1,0,0,1,0
2238,0,normal,spiral,0.072386496,0.022364218,0.0069682836,1,0,0,1,0
686,1,cross_modal_break,spiral,0.072333075,0.015536837,0.027801335,1,0,0,1,0
21527,0,normal,agn,0.07227019,0.0342958,0.0035342784,1,0,0,1,0
13058,0,normal,spiral,0.072186984,0.024963116,0.0235194,1,0,0,1,0
5022,0,normal,star,0.07208173,0.02562064,0.003096885,1,0,0,1,0
24860,0,normal,starburst,0.07201837,0.027395021,0.021754239,1,0,0,1,0
26656,0,normal,star,0.07192288,0.029161617,0.016009564,1,0,0,1,0
25951,0,normal,star,0.071657,0.020359922,0.001743045,1,0,0,1,0
29623,0,normal,agn,0.07154368,0.02229179,0.006002592,1,0,0,1,0
7300,0,normal,spiral,0.071534686,0.028106771,0.014898579,1,0,0,1,0
1523,0,normal,agn,0.07142325,0.018458055,0.022534406,1,0,0,1,0
767,1,color_mismatch,elliptical,0.07133905,0.024096048,0.0073201223,1,0,0,1,0
6978,0,normal,agn,0.070989445,0.031453338,0.0069323084,1,0,0,1,0
10715,0,normal,spiral,0.070922285,0.02275578,0.009763885,1,0,0,1,0
16769,0,normal,elliptical,0.070855625,0.021595927,0.0032513626,1,0,0,1,0
29618,0,normal,agn,0.070851505,0.035640668,0.020647012,1,0,0,1,0
8908,0,normal,spiral,0.07080638,0.016591143,0.005818842,1,0,0,1,0
559,1,color_mismatch,spiral,0.07074126,0.010199275,0.019085372,1,0,0,1,0
22915,0,normal,elliptical,0.07072051,0.03240262,0.02983875,1,0,0,1,0
17449,0,normal,spiral,0.070705555,0.028359193,0.0042549795,1,0,0,1,0
11213,0,normal,elliptical,0.07061405,0.01679108,0.02333179,1,0,0,1,0
20979,0,normal,agn,0.070490144,0.03473954,0.0011975592,1,0,0,1,0
11451,0,normal,star,0.07047218,0.015415282,0.010383407,1,0,0,1,0
7047,0,normal,spiral,0.07035034,0.023742683,0.02399267,1,0,0,1,0
3394,0,normal,agn,0.07031325,0.02778934,0.014771448,1,0,0,1,0
21058,0,normal,agn,0.07029389,0.026561491,0.0023741836,1,0,0,1,0
11592,0,normal,star,0.07026347,0.031588092,0.0087890625,1,0,0,1,0
23673,0,normal,star,0.07026199,0.023764154,0.0024797092,1,0,0,1,0
20255,0,normal,elliptical,0.07022227,0.03386554,0.009274679,1,0,0,1,0
2801,0,normal,spiral,0.0700718,0.02882161,0.011440595,1,0,0,1,0
1246,0,normal,starburst,0.07006576,0.031217672,0.008560254,1,0,0,1,0
18013,0,normal,elliptical,0.069939695,0.024244783,0.030474348,1,0,0,1,0
642,1,color_mismatch,elliptical,0.069907844,0.012126463,0.0037736539,1,0,0,1,0
8757,0,normal,elliptical,0.069853075,0.0133837,0.010516442,1,0,0,1,0
14354,0,normal,star,0.06979755,0.012617517,0.019836424,1,0,0,1,0
20633,0,normal,star,0.06975794,0.03072336,0.025340388,1,0,0,1,0
20666,0,normal,star,0.0695758,0.031540606,0.016216027,1,0,0,1,0
632,1,color_mismatch,elliptical,0.06937847,0.008353913,0.03384351,1,0,0,1,0
23809,0,normal,star,0.06933855,0.027736938,0.031051083,1,0,0,1,0
27232,0,normal,star,0.069308914,0.028162083,0.012663806,1,0,0,1,0
21015,0,normal,spiral,0.06926347,0.032212984,0.0042392625,1,0,0,1,0
18458,0,normal,agn,0.06925992,0.029185982,0.0031160098,1,0,0,1,0
67,1,cross_modal_break,spiral,0.069102265,0.019960027,0.0145199215,1,0,0,1,0
6940,0,normal,agn,0.069013506,0.030241223,0.013456868,1,0,0,1,0
6554,0,normal,elliptical,0.06893375,0.023896819,0.019560693,1,0,0,1,0
18577,0,normal,elliptical,0.06886129,0.019146163,0.017317472,1,0,0,1,0
669,1,cross_modal_break,spiral,0.06884318,0.023830628,0.01764499,1,0,0,1,0
6094,0,normal,star,0.06880606,0.021439884,0.0145770805,1,0,0,1,0
13216,0,normal,star,0.06879091,0.023963008,0.031266075,1,0,0,1,0
25278,0,normal,star,0.06875999,0.028455336,0.0026189608,1,0,0,1,0
25414,0,normal,agn,0.068743,0.03280675,0.021189066,1,0,0,1,0
16568,0,normal,star,0.06869132,0.03226471,0.00090673735,1,0,0,1,0
16904,0,normal,spiral,0.06861666,0.030890431,0.02275846,1,0,0,1,0
729,1,cross_modal_break,spiral,0.06829673,0.012770046,0.026586805,1,0,0,1,0
26444,0,normal,spiral,0.06822022,0.014486887,0.011129876,1,0,0,1,0
16349,0,normal,spiral,0.06808684,0.025008041,0.003760285,1,0,0,1,0
1802,0,normal,elliptical,0.068084314,0.024399446,0.008897374,1,0,0,1,0
27466,0,normal,elliptical,0.06805002,0.030853348,0.021864183,1,0,0,1,0
6674,0,normal,starburst,0.06804849,0.028980022,0.02296086,1,0,0,1,0
3222,0,normal,agn,0.06795044,0.018470708,0.001771306,1,0,0,1,0
29178,0,normal,agn,0.06793628,0.026233036,0.0033846397,1,0,0,1,0
21371,0,normal,spiral,0.06788381,0.029902874,0.008906099,1,0,0,1,0
24102,0,normal,spiral,0.06788329,0.030408211,0.0011966219,1,0,0,1,0
5787,0,normal,agn,0.06786402,0.03311594,0.008212074,1,0,0,1,0
14427,0,normal,elliptical,0.06782421,0.030734062,0.015538205,1,0,0,1,0
26644,0,normal,star,0.06779036,0.018028941,0.0056492146,1,0,0,1,0
27254,0,normal,elliptical,0.067761555,0.015997948,0.0135937035,1,0,0,1,0
11183,0,normal,star,0.06772709,0.03534487,0.01916675,1,0,0,1,0
29625,0,normal,elliptical,0.06764908,0.02830697,0.011924041,1,0,0,1,0
4415,0,normal,agn,0.067607604,0.023199111,0.0025654926,1,0,0,1,0
654,1,cross_modal_break,star,0.067564875,0.031132689,0.0319432,1,0,0,1,0
24516,0,normal,star,0.06754283,0.02810901,0.014861475,1,0,0,1,0
26128,0,normal,elliptical,0.0675423,0.02598685,0.01800519,1,0,0,1,0
1598,0,normal,agn,0.06748749,0.019354643,0.005329981,1,0,0,1,0
19143,0,normal,agn,0.067480884,0.025433294,0.0037842158,1,0,0,1,0
26422,0,normal,spiral,0.06741349,0.027680263,0.0183704,1,0,0,1,0
27973,0,normal,elliptical,0.067261614,0.025069296,0.02030853,1,0,0,1,0
15300,0,normal,elliptical,0.06724899,0.019951092,0.01907442,1,0,0,1,0
16870,0,normal,star,0.06722134,0.019861624,0.0048036654,1,0,0,1,0
1908,0,normal,agn,0.06722088,0.030077742,0.0010007268,1,0,0,1,0
5685,0,normal,elliptical,0.06718607,0.01946697,0.004635058,1,0,0,1,0
21614,0,normal,spiral,0.06713407,0.024174243,0.02209811,1,0,0,1,0
27637,0,normal,elliptical,0.06711135,0.028985847,0.01425049,1,0,0,1,0
15286,0,normal,star,0.067056,0.03222541,0.03213885,1,0,0,1,0
15336,0,normal,starburst,0.067026965,0.030868826,0.029367685,1,0,0,1,0
6527,0,normal,elliptical,0.06697824,0.01778057,0.0245608,1,0,0,1,0
365,1,color_mismatch,spiral,0.06692796,0.019121662,0.02276946,1,0,0,1,0
21545,0,normal,elliptical,0.06690548,0.019475095,0.01271683,1,0,0,1,0
16065,0,normal,star,0.06690019,0.032141816,0.0048933225,1,0,0,1,0
15876,0,normal,star,0.06670365,0.023521388,0.0018091217,1,0,0,1,0
18555,0,normal,agn,0.06670248,0.028299734,0.01003743,1,0,0,1,0
23990,0,normal,agn,0.066668324,0.025670778,0.0025901652,1,0,0,1,0
18847,0,normal,star,0.06661488,0.022416893,0.013106907,1,0,0,1,0
2895,0,normal,elliptical,0.06637476,0.024711693,0.014286545,1,0,0,1,0
15724,0,normal,star,0.066344365,0.03392797,0.029698635,1,0,0,1,0
6176,0,normal,agn,0.066340685,0.03276429,0.01931834,1,0,0,1,0
1331,0,normal,spiral,0.06629244,0.022549875,0.0032912788,1,0,0,1,0
16909,0,normal,agn,0.06617061,0.03239251,0.0008411401,1,0,0,1,0
26787,0,normal,spiral,0.0661373,0.025393978,0.0040705027,1,0,0,1,0
8893,0,normal,elliptical,0.066031374,0.024034612,0.0021998147,1,0,0,1,0
28769,0,normal,spiral,0.0659676,0.032618076,0.019907234,1,0,0,1,0
12568,0,normal,star,0.06595546,0.030128114,0.001169368,1,0,0,1,0
24459,0,normal,agn,0.06590603,0.035127588,0.020140925,1,0,0,1,0
17701,0,normal,star,0.06590054,0.03465429,0.021259176,1,0,0,1,0
26449,0,normal,star,0.065889016,0.019461062,0.0069319666,1,0,0,1,0
15001,0,normal,elliptical,0.065814815,0.02888057,0.0012779031,1,0,0,1,0
14881,0,normal,agn,0.06578432,0.030844972,0.00165338,1,0,0,1,0
3973,0,normal,elliptical,0.065458305,0.030509394,0.010041311,1,0,0,1,0
