ra,dec,z,anomaly_score,mag_g,mag_r,mag_i,mag_z,mag_W1,mag_W2,g_minus_r,r_minus_i,i_minus_z,r_minus_W1,W1_minus_W2,lya_ew,spectral_index,true_class,predicted_class,qso_probability,agn_probability,star_probability,galaxy_probability,artifact_probability,max_probability
142.97579494095928,74.18073992328945,2.8462012759199444,18.768034788921423,21.384720886997837,21.210246729331978,21.222375116730717,21.335574540076472,18.814589709265427,17.947799169648505,0.1744741576658598,-0.0121283873987388,-0.1131994233457558,2.395657020066551,0.8667905396169225,268.5091295558718,-0.0397373219642842,highz_qso,highz_qso,0.9701591479339275,0.0293574065537289,3.8701289393351155e-17,2.4977742235108985e-05,0.0004584620917261,0.9701591479339275
266.67913128659166,45.54609128028976,3.564728441092522,26.565824712546114,26.044551001532916,22.994918128022004,23.223459157636505,23.03142058490023,19.506898803553533,18.72164844182686,3.0496328735109106,-0.2285410296144994,0.1920385727362764,3.4880193244684703,0.7852503617266703,25.300275344031174,-1.1158951121261524,highz_qso,highz_qso,0.9991858156368464,0.0004566501113235,1.3999074469084327e-11,3.0493226053125977e-05,0.0003270138226407,0.9991858156368464
92.55256427769017,45.96972240635995,4.475274459337292,8.830772316302934,24.647838634050064,22.884787138810648,22.960412057700392,22.89638987164419,20.21501169541324,19.258601141965627,1.7630514952394165,-0.0756249188897436,0.0640221860562015,2.669775443397409,0.956410553447612,57.29229894202998,-0.7720199487571615,highz_qso,highz_qso,0.9988787229792062,0.0008618610522955,1.527134261611643e-06,1.6386091034434353e-05,0.0002415586667082,0.9988787229792062
61.85182888480376,19.938201928866768,3.4179077197834804,11.78725919521293,26.411629726996672,22.482597467887356,21.885368900163627,21.491046338665647,19.44960034245808,18.34421634716251,3.929032259109315,0.5972285677237271,0.39432256149798,3.032997125429275,1.105383995295569,20.196808761084664,-0.5720325056448191,highz_qso,highz_qso,0.9763582510089814,0.005757094100785,1.7990303691206577e-11,0.0036033977107203,0.0142812689501485,0.9763582510089814
174.73303792201125,-19.392876308864963,4.4232563390477475,8.621060838047105,23.687956782247394,21.964235461778273,21.899759038493094,21.802995254127072,17.664336974953866,16.514255160855008,1.7237213204691195,0.0644764232851786,0.0967637843660215,4.299898486824406,1.150081814098859,25.43442071016048,-0.965232798927804,highz_qso,highz_qso,0.997095615957702,0.0008943768420479,2.496609807778327e-09,0.0017176975363548,0.0002923077961653,0.997095615957702
58.98694421508494,42.13507533961956,3.281669314891041,12.214149732708911,24.370054176541643,21.863701758123053,22.044274692509592,21.83747360642809,19.43414474100013,18.646213133454737,2.5063524184185906,-0.1805729343865385,0.2068010860815004,2.4295570171229257,0.7879316075453939,27.706172809237756,-0.5275583884291307,highz_qso,highz_qso,0.9962589059401286,0.002841858652889,1.5400261129758592e-06,8.95651878330152e-05,0.0008081194567779,0.9962589059401286
116.58869204288156,76.14898321544722,3.16068092331085,8.172601934593446,22.89428608678482,20.811223227889528,20.584418841647796,20.64889942800869,17.806175745355194,16.704089637205566,2.0830628588952913,0.2268043862417328,-0.0644805863608943,3.005047482534333,1.102086108149627,88.77238220820308,-0.7126002998408484,highz_qso,highz_qso,0.9986429919501724,0.0012383926412536,4.644736151249162e-09,6.2801671796053305e-06,0.0001123694009099,0.9986429919501724
257.62199303880135,-11.98284320000556,4.344411398295561,13.52861003855283,26.21596525476609,23.79520380346663,24.04174741171817,23.779818488421807,20.835367138891392,19.36412485994074,2.4207614512994575,-0.2465436082515393,0.2619289232963643,2.9598366645752394,1.4712422789506523,33.508359714755414,-0.59254355453245,highz_qso,highz_qso,0.9989424496868966,0.0006852386992252,2.2210633939673263e-12,2.8235928294708517e-05,0.0003440659054644,0.9989424496868966
269.28106395235477,-17.193233525928147,3.692351957492093,13.807485321442217,21.744980812335328,19.787496449448845,20.211773824500288,19.798028411765213,16.443784867717568,15.29549409453942,1.9574843628864833,-0.4242773750514412,0.4137454127350752,3.343711581731278,1.1482907731781475,50.965738138102736,-0.2333921421760685,highz_qso,highz_qso,0.9917683627918904,0.0079221300363707,1.418853257106889e-09,8.2593092001838e-06,0.0003012869494859,0.9917683627918904
41.06432149246712,62.89313185052413,2.938102831242287,9.703617893262816,22.988252808325385,22.830210164810627,22.108963184500123,21.646957735829435,20.766322409303175,19.715130381220092,0.1580426435147562,0.7212469803105022,0.4620054486706881,2.0638877555074515,1.051192028083081,131.934194252608,-0.590370435695264,highz_qso,highz_qso,0.9838660152533696,0.015442892325287,3.0012109464294667e-10,6.236163604920142e-05,0.0006287376664554,0.9838660152533696
10.670395949792631,-13.44841172625068,4.116130729336295,11.432295201910735,23.54360587695428,20.75025645787022,20.520222224978347,20.29825739352199,17.508192965473164,16.421392333510113,2.79334941908406,0.2300342328918694,0.2219648314563586,3.242063492397056,1.086800631963051,225.00080801494215,-0.589829104020027,highz_qso,highz_qso,0.999725301854465,0.0002108194591561,2.9426551176928407e-18,5.761173495500598e-06,5.812244958892989e-05,0.999725301854465
162.2497376412734,-8.039038765435206,3.2289863668535923,10.80482369843626,24.4660020704504,22.009207831985808,21.927763472273213,21.618644316001987,19.906884781605548,18.88133436078453,2.4567942384645933,0.0814443597125938,0.3091191562712261,2.1023230503802584,1.0255504208210209,41.0770469212147,-0.7781418131258339,highz_qso,highz_qso,0.996667418700784,0.0026113107771385,2.9529544041292095e-06,9.310364662629024e-05,0.0006252225892507,0.996667418700784
102.90434863457378,65.16935596118957,3.138321874521506,8.502201899328654,25.14676988931273,22.71932921836751,22.18084819279792,21.75850253808311,20.72552717365624,19.624674150657153,2.427440670945222,0.5384810255695875,0.4223456547148068,1.9938020447112692,1.1008530229990854,82.021804780709,-0.7196432377732953,highz_qso,highz_qso,0.9984168547140052,0.0010966140327139,2.942602687700718e-06,5.302868849138359e-05,0.0004305294424107,0.9984168547140052
68.20381325833061,34.50402999505213,2.2275907873636043,16.580153989990063,23.347091942399512,22.919804520406693,22.993897746905972,22.772592766929044,20.050234936527115,18.982497488298097,0.4272874219928184,-0.0740932264992777,0.2213049799769271,2.869569583879579,1.0677374482290178,53.18181029696292,-0.7172854333169387,highz_qso,highz_qso,0.9980170191196484,0.0017126215310696,1.920039682801189e-09,3.60980983494877e-05,0.0002342631721403,0.9980170191196484
298.6925027854706,61.83209932991767,3.1863339065561016,12.747372578932396,25.833315226050992,23.02241804189019,22.898449528026532,22.60840152897572,19.764164823977012,19.04439079230686,2.810897184160796,0.1239685138636638,0.2900479990508119,3.258253217913184,0.7197740316701514,91.92207829052369,-0.6680264555352393,highz_qso,highz_qso,0.999635284122924,0.0002609439182498,1.1024770099664696e-13,8.24649709438981e-06,9.552397346102064e-05,0.999635284122924
340.9262970115421,55.14208398348798,4.469956611050653,15.112030852189882,26.289801132468323,23.88447020840538,23.415291387394664,23.25061661078105,22.0,20.802033726834225,2.4053309240629437,0.469178821010715,0.1646747766136135,1.5511976501286524,1.5312388314424994,83.11500950070709,-0.2367057819225855,highz_qso,highz_qso,0.995459981118689,0.0010958559080859,1.5031348561678204e-12,7.545855719177524e-05,0.0033687123061458,0.995459981118689
341.5824726675872,20.769227067950897,2.823445167585544,21.04772242977092,23.110083117707525,22.99448854442269,22.61122977382147,22.421969728574915,19.48420588562521,18.33737627106102,0.1155945732848346,0.3832587706012198,0.1892600452465566,3.51028265879748,1.1468296145641894,116.94153853316318,-0.5624791905046614,highz_qso,highz_qso,0.9968749637728952,0.0029598301846801,6.395159060515812e-14,2.6447732693699477e-05,0.0001387808729246,0.9968749637728952
212.330520816062,38.45321008288214,4.227850229483773,15.032974306707906,23.161052851390796,20.997278511174702,20.92796248692949,20.94996318497076,16.80101752682884,15.960584456455514,2.16377434021609,0.0693160242452137,-0.0220006980412665,4.196260984345866,0.8404330703733258,25.88669124226483,-0.7986878041771184,highz_qso,highz_qso,0.9988291111901284,0.0009263995985854,9.829828062635215e-10,1.8510248632793235e-05,0.0002259944735614,0.9988291111901284
256.10562293065317,-9.57048785729993,2.22456438143021,15.875323858848288,21.71280231075128,21.353768255717824,21.273578717111395,20.974566267189736,19.190946523574365,18.865826129374835,0.359034055033459,0.0801895386064308,0.2990124499216594,2.1628217321434597,0.325120394199531,53.037857220444394,-0.6156330757339518,highz_qso,highz_qso,0.6033228921592476,0.3828297226197182,0.0021943655123606,0.0048720450834203,0.0067809903981649,0.6033228921592476
312.34539542976734,49.97337308383018,2.2257964007476825,11.194077606798055,22.263124106875743,22.011216611638876,21.902596028633074,21.931506199485565,20.010703423445424,19.051114479682457,0.2519074952368664,0.1086205830058005,-0.0289101708524903,2.0005131881934526,0.95958894376297,30.07215143390145,-0.7969480768523806,highz_qso,highz_qso,0.7608810628168068,0.2335009505827886,0.0001116302921313,0.0007402942237097,0.004766079870642,0.7608810628168068
259.6459626992157,24.06905108116382,4.424697066769097,10.139504006727462,25.84797857778508,23.29758034932224,22.817915702240192,22.6123342026029,20.43390948175656,19.06068432614555,2.5503982284628366,0.4796646470820487,0.2055814996372935,2.863670867565685,1.3732251556110056,25.54982130798804,-0.6091707887058608,highz_qso,highz_qso,0.998601109778438,0.0007578009388749,1.5980435030815698e-10,5.4663974986490606e-05,0.0005864121556371,0.998601109778438
356.10456153917465,14.040142126048655,2.8280345365578032,14.710042800461409,23.07459196995646,22.495870539623244,22.391067106351645,21.983274953445648,19.168702629152307,18.65734794080467,0.5787214303332175,0.1048034332716,0.4077921529059964,3.3271679104709366,0.5113546883476361,56.19482081533691,-0.6378184691549822,highz_qso,highz_qso,0.995356198099806,0.004346651556601,2.0544598910987588e-08,6.589101052702993e-05,0.0002312432934692,0.995356198099806
149.01095433241514,-17.617777306423427,4.094770937129509,13.921226171439518,21.732522705739513,21.01713682825743,21.18601383648644,20.878133131181713,18.51227445161257,16.997824835162774,0.7153858774820818,-0.1688770082290084,0.3078807053047264,2.504862376644867,1.514449616449792,128.77174996745535,-0.5432620101293787,highz_qso,highz_qso,0.982742569290388,0.0170255157427155,2.635723236887877e-12,4.107927532122512e-05,0.0001908565927973,0.982742569290388
205.7818945008416,55.060002956307414,3.3862813892274124,10.85855897727174,22.976577030037724,20.533916356368987,20.561686765459196,20.346107137333075,18.79209703174283,17.80574022353244,2.4426606736687373,-0.0277704090902102,0.2155796281261227,1.7418193246261542,0.9863568082103956,32.25890736494474,-0.6058993340267209,highz_qso,highz_qso,0.9857525804131794,0.0112425473892335,5.953843924544344e-07,9.30247882123804e-05,0.0029112602609682,0.9857525804131794
246.56358385444045,57.10631885336426,2.0242508873076055,10.953764305451683,24.384598222430167,23.711843385287967,23.948781656320534,23.760311180224384,19.64209314097438,18.208382985066255,0.6727548371421999,-0.2369382710325696,0.1884704760961537,4.069750244313586,1.4337101559081238,47.52092931572801,-0.5252110233182946,highz_qso,highz_qso,0.9986215354949968,0.0012197042533437,4.613619382365375e-12,2.5313084940880216e-05,0.000133423760321,0.9986215354949968
213.842734087343,-10.085170170180916,3.4921296922193985,16.658298752941786,22.294155177448616,21.753648974045785,21.631145798756112,21.413050123577595,18.812367902781094,17.939813829334916,0.5405062034028312,0.1225031752896721,0.2180956751785158,2.941281071264686,0.8725540734461803,195.53703822750933,-0.6256661281785884,highz_qso,highz_qso,0.9958083080771049,0.0040689137731679,7.340200326624424e-15,2.4468636854667113e-05,9.83110207278788e-05,0.9958083080771049
167.63539189393586,10.152459286906762,3.0535613764812446,8.001082100945181,25.512664463371713,21.91617775817963,22.399589728194034,21.924422138073428,18.41881538054462,17.577583679917172,3.596486705192084,-0.4834119700144056,0.4751675901206066,3.4973623776350102,0.8412317006274477,232.07507317774028,-0.1293278105652736,highz_qso,highz_qso,0.997894834610208,0.0003280723774812,9.736327150124146e-16,7.138044959649074e-06,0.0017699759135988,0.997894834610208
71.5417418736799,4.25930589348274,2.752615194585782,21.460515092264444,24.18691558163552,24.006450127650783,23.967829843593726,24.17217623122642,21.72837794084076,20.847209972634364,0.1804654539847375,0.038620284057058,-0.2043463876326926,2.2780721868100233,0.8811679682063946,88.04048718157928,-0.8114926449072972,highz_qso,highz_qso,0.996645077756494,0.0026109719176133,1.30130656250671e-10,5.273130587692936e-05,0.0006912177195156,0.996645077756494
210.4573806275743,50.40731949996024,2.133369992472244,19.726982411583663,22.855041313190807,22.133522223000988,21.56406607793578,21.445512959141997,22.0,21.053524786613913,0.7215190901898201,0.5694561450652063,0.1185531187937834,-0.11498992169399,1.1949873580810633,324.21340155426464,-0.476857737948427,highz_qso,highz_qso,0.9261753975933944,0.0654930027028014,3.759225657939013e-05,0.0019632608812259,0.00633076002208,0.9261753975933944
95.38253497078856,78.17950186990633,3.3835000670835376,8.29036254930568,25.975599950237175,23.140335140185936,22.922621134929784,22.645195227686298,19.047210126544503,17.89656376179848,2.8352648100512385,0.2177140052561521,0.2774259072434853,4.093125013641429,1.150646364746026,70.51850199950513,-0.2168379111163221,highz_qso,highz_qso,0.9996857410501196,0.0002247232415178,7.418673422972255e-13,7.45826764846501e-06,8.207852876118619e-05,0.9996857410501196
29.30049113472991,27.13597624263656,3.260658651982579,16.790715808750527,26.871548143682624,23.69999356995755,23.935592131799982,24.133628040093097,20.085794775681947,18.963243510403323,3.1715545737250768,-0.2355985618424324,-0.198035908293115,3.6141987942756,1.122551265278624,101.88979384746364,-0.8653069596580485,highz_qso,highz_qso,0.9996395600323374,0.0002408364110604,1.7249562927399038e-17,8.556890976379839e-06,0.0001110629100522,0.9996395600323374
10.25144512497549,-5.952854698970604,2.091374169620237,10.715203753454958,24.3783913789488,24.244166431385565,24.263234948189385,24.306402797252485,20.30110547440593,19.98399808219934,0.1342249475632342,-0.0190685168038189,-0.0431678490630986,3.943060956979634,0.3171073922065891,42.212702146382775,-0.5732196841344055,highz_qso,highz_qso,0.9405472552938114,0.0187752828432342,0.002083863401991,0.0103179907750503,0.028275578783116,0.9405472552938114
145.8528552593168,16.501578563282955,4.41402457845221,12.542864252478484,23.79295421284726,22.32589864018431,22.27127984397945,21.930754103645352,21.462098287202423,20.874622728968067,1.4670555726629495,0.0546187962048581,0.3405257403340965,0.8638003529818845,0.5874755582343605,129.72541153471212,-0.679013111087468,highz_qso,highz_qso,0.9688060975940044,0.0255384822816096,3.759929834788901e-05,0.0010606810443752,0.0045571436900309,0.9688060975940044
22.70232439064487,42.625875018839814,3.570456511275888,12.928077181336446,26.940357313917353,24.388177328581932,24.16284098458736,23.549417246074412,21.73927974276182,20.54392677815609,2.552179985335422,0.2253363439945691,0.613423738512951,2.6488975858201114,1.195352964605729,46.14868612794961,-0.4547024620348108,highz_qso,highz_qso,0.996932037125898,0.0009083308831822,1.5237678237375194e-06,2.363688639078251e-05,0.0021344922842544,0.996932037125898
107.07614893371144,13.648531476750357,4.169998979737725,28.46410827474524,22.6733589493643,21.39096238776908,20.674491156704452,20.802013941815563,17.324354618198825,16.213513021131728,1.282396561595221,0.7164712310646274,-0.1275227851111112,4.066607769570252,1.1108415970670973,50.9428295669113,-0.4188565709678621,highz_qso,highz_qso,0.9909391817120412,0.0089640535306009,2.0467334424512096e-11,1.538282459104728e-05,8.139307090660588e-05,0.9909391817120412
86.02403367468438,11.957681018343344,2.3652414138533007,17.514478550606672,20.742749641754685,20.190196948753385,19.310873364122653,19.137877871377647,16.351985392521563,15.375156311608944,0.5525526930012976,0.8793235846307341,0.1729954927450057,3.838211556231824,0.976829080912618,49.10228422069836,-0.8139477924262166,highz_qso,highz_qso,0.9707333529306258,0.0272727537061793,2.8891570025280092e-08,0.0017220855381415,0.0002718142810393,0.9707333529306258
272.12853121691785,3.7827053412168823,3.865205391432232,9.07701304145704,24.4075788897488,22.403628084964737,22.4743348928151,22.091862528564302,18.041955863908974,17.28955201575596,2.003950804784064,-0.0707068078503629,0.3824723642507944,4.361672221055759,0.7524038481530195,145.06115035228987,-0.4187513471514483,highz_qso,highz_qso,0.9996907484896648,0.000219266753791,1.1937950899088698e-13,7.548986119302006e-06,8.240706306669812e-05,0.9996907484896648
286.54240638720637,37.908642772145946,2.170870928620487,13.683022899949066,23.277504067985916,22.946673556941384,22.767970813194427,23.0186772473976,20.032058593480137,18.88171744089284,0.3308305110445323,0.178702743746956,-0.2507064342031703,2.914614963461248,1.1503411525872966,47.36836601601409,-0.5608431863858803,highz_qso,highz_qso,0.9965991798466948,0.0031090845149073,3.5633687112124335e-09,3.778385359004123e-05,0.0002539568127544,0.9965991798466948
109.7410090562999,-1.6898755811593098,3.2896547567808203,8.763156761453871,23.6250990324271,20.635968257295023,20.025463802958903,20.260062582098087,17.048686435355094,16.07035867965309,2.9891307751320793,0.61050445433612,-0.2345987791391839,3.5872818219399294,0.9783277557020053,47.276987389200315,-0.4196137612890623,highz_qso,highz_qso,0.9995320664963376,0.0003694510035095,1.2011118488697292e-10,7.468845007226154e-06,9.10351377646211e-05,0.9995320664963376
288.67941688417875,34.754819484427045,2.6784534876989614,9.09562965263112,21.39609994813584,21.256451494372858,21.18668140874459,21.116494086462712,18.168187346233857,17.414769786707126,0.1396484537629825,0.0697700856282622,0.0701873222818789,3.0882641481389976,0.7534175595267303,24.96431043693576,-0.6344245836520326,highz_qso,highz_qso,0.7927104780667766,0.2052782888386657,9.2950219123615e-06,0.0004432056173869,0.0015587381973531,0.7927104780667766
199.76560859130728,52.157638438060786,2.4273410060521208,21.217264845471988,22.254512819891566,22.668061571960106,22.31252189882997,22.375915806294184,19.249374931194694,18.699996518131673,-0.4135487520685367,0.3555396731301325,-0.0633939074642145,3.4186866407654097,0.5493784130630222,31.14353724108326,-0.2579007307010671,highz_qso,highz_qso,0.9769241466671452,0.0186319008895219,1.4868842868054347e-07,0.0017941290705498,0.0026496693178808,0.9769241466671452
345.8181522538189,55.393906619102296,3.063591096541042,16.238824322511576,21.641698114766648,19.75016121339795,19.52176947338809,19.63046812450793,16.933316693347532,16.115035293346864,1.8915369013686991,0.2283917400098589,-0.1086986511198414,2.816844520050417,0.8182814000006666,79.29948216895886,-1.3500418557397218,highz_qso,highz_qso,0.8853820840536706,0.0536630297151314,2.336174631523136e-08,0.0412555403254388,0.0196993831011187,0.8853820840536706
324.3642777012808,76.5627195516599,2.382783614430496,14.579451564008068,23.04552446807734,23.392252921728513,23.853652643870245,23.808206938624203,21.302904029068944,20.572719140940983,-0.3467284536511738,-0.4613997221417305,0.0454457052460404,2.089348892659568,0.7301848881279576,96.32547964159784,-0.4825996427569085,highz_qso,highz_qso,0.9708310797029378,0.0086556798119856,2.224610939904892e-09,8.728943567084282e-05,0.0204259504558767,0.9708310797029378
165.83571660121373,-1.3819356658739714,2.9232019255388524,14.923150266324887,21.13858174702929,21.008210349147717,21.110308266050488,21.079367298103243,19.52280947918145,18.27987243252573,0.1303713978815731,-0.102097916902771,0.0309409679472464,1.4854008699662655,1.2429370466557208,94.70476898623116,-0.29745432217777,highz_qso,highz_qso,0.959354482441598,0.0401180491390614,1.3900455642207825e-05,2.3424667154752295e-05,0.0004901631359269,0.959354482441598
277.3425496503119,15.605776009023812,3.729300285336722,8.64790422309647,24.3949343434595,22.031609546496924,22.01493821547767,22.00073982815044,19.05709217514489,18.480986439747667,2.3633247969625755,0.0166713310192493,0.0141983873272334,2.9745173713520328,0.576105735397223,50.530432543249944,-0.7275940530948837,highz_qso,highz_qso,0.999100646740529,0.0006926374601474,4.485016358302118e-09,2.157792565855134e-05,0.0001851126439647,0.999100646740529
312.87011619919883,69.29106517240871,4.311734045696407,9.65062862187671,25.54094875441305,22.599470689899043,21.478908021236062,21.527011061599787,20.49237162590722,19.418239946335753,2.9414780645140084,1.1205626686629775,-0.0481030403637219,2.107099063991823,1.0741316795714686,60.58118136771944,-0.6829546927892419,highz_qso,highz_qso,0.96032275414994,0.007120319468908,1.4212998335015792e-06,0.0001675864885444,0.0323879329396269,0.96032275414994
86.70438681703719,-18.628889025379284,3.2806514096906514,11.830257597414432,25.543592115432272,23.02688238503301,23.23898532425376,22.915443561564903,21.38192863407721,20.148669635521376,2.516709730399262,-0.2121029392207532,0.3235417626888563,1.6449537509557983,1.2332589985558318,62.531244240660925,-0.4971548335799373,highz_qso,highz_qso,0.9984489001809164,0.0009140618816629,7.125529333240621e-11,3.900176557842108e-05,0.000598040820407,0.9984489001809164
236.45158216924864,60.70095588392495,2.0478224160932177,32.87334572927362,20.162945568751415,20.21943297396001,20.026787559515185,20.166777401569572,16.603737527753808,15.617201244581864,-0.0564874052085959,0.1926454144448253,-0.1399898420543883,3.615695446206204,0.9865362831719434,31.30836346782003,0.046609208963472,highz_qso,highz_qso,0.9756226483889,0.0242655795488586,3.365450806924741e-09,4.58686558647428e-06,0.000107212251286,0.9756226483889
83.2205990268161,-8.61233816469648,3.0262620533708913,13.912122238434296,23.38433191626344,21.353980650986827,21.6566490631448,21.68200672719388,17.728433456390274,16.681007748409403,2.0303512652766096,-0.3026684121579691,-0.0253576640490807,3.625547194596552,1.047425707980871,48.894812125000726,-0.5338831609435237,highz_qso,highz_qso,0.999480892660686,0.0004169077552612,7.904716464723903e-11,9.806866755498438e-06,9.240831902794004e-05,0.999480892660686
61.12882768223145,-17.040715742848494,2.155985171495693,14.059427337849446,24.3846045348805,24.019195497577737,23.80213515857023,23.60978599773472,20.011380736873623,19.226609016422135,0.3654090373027622,0.2170603390075015,0.1923491608355159,4.0078147607041155,0.7847717204514856,65.95748801630685,-0.3732581100265679,highz_qso,highz_qso,0.9989370742274346,0.0008854778864394,2.9204114820879916e-11,2.287762879694163e-05,0.0001545476757226,0.9989370742274346
