log_M_bh_obs,log_M_gal_obs,z_obs,log_M_bh_err,log_M_gal_err,true_origin
5.140413923516865,8.378236996107606,10.854229557355602,0.3893526796101492,0.5754320136516752,light_seed
5.261636299555348,9.127400019856909,9.361456094305305,0.4165182462277014,0.582798818807456,bounce_seed
10.70413005722777,12.761807161823851,12.018883968095063,0.3820301059249599,0.5338604231928841,bounce_seed
9.776957706597585,11.958869282566988,10.622911513233984,0.46709712088553906,0.44191234670325097,light_seed
4.3725560532152175,7.914290389534726,12.996069176347024,0.20317795083319842,0.5437484018471048,light_seed
7.540699304179655,10.259945030239985,12.201590612013494,0.31697537757692457,0.37671526627383234,light_seed
7.5692117811664,10.754989681050388,9.874199848292246,0.2875404852414335,0.4532770144628623,light_seed
7.439624632841001,9.181686329258818,12.993558808371207,0.42551164439638534,0.5755492508168858,light_seed
4.2052290930334815,6.9192022271056555,12.828586144980811,0.40426204518172193,0.47342880021927747,light_seed
10.042208803919001,11.1150048977668,10.324870274181047,0.46726938556513115,0.48331788024135647,light_seed
3.1437902641513573,6.676280205962157,9.729968623581465,0.2939915060774503,0.48639237831059706,light_seed
3.566281022048453,5.485372436282672,12.094973023849853,0.4566617270316387,0.5411303878110287,light_seed
17.403511954101784,19.894299802728405,8.83851490165586,0.36150753947704306,0.32523674294577304,bounce_seed
12.384163679361487,13.756861462749484,9.19944921485065,0.24600560873669466,0.4121204425986893,light_seed
15.149293463868345,17.188792222497025,8.044173618506033,0.4487211331847125,0.5809550635227396,light_seed
6.979672100225051,9.415892457895621,12.72154626501283,0.270071298690173,0.5895306670785634,bounce_seed
9.757583332009515,9.92263616018958,11.989105139552192,0.4280811978835428,0.46766102803714604,light_seed
6.283579389321489,9.711394635594159,12.23099227175801,0.36106783838772694,0.39000774627427004,light_seed
10.76110673183354,14.78543512009914,12.684374186131807,0.3544653878842886,0.5554627507541263,bounce_seed
8.153770281299478,10.292949071114636,10.753494653230039,0.36047673908077194,0.5672622697115786,light_seed
7.970416770172161,10.391965630843199,11.412447175717363,0.492641953065177,0.38918409408444055,light_seed
13.728372838065969,16.987958001820036,8.838781988765945,0.3753939269933646,0.5202420256658431,light_seed
11.157061468315739,11.80625212511881,8.68718044121584,0.21325373915555876,0.5853525090992865,light_seed
7.595428134258664,10.449249934811414,12.01041777074283,0.48676938961841154,0.4296545063528674,light_seed
5.350339301223106,7.559548617890326,10.826577236858796,0.28449895878915343,0.32445473433466077,light_seed
6.924885180459833,10.591411570427592,11.391416638887133,0.3410573935364369,0.5500560160671589,light_seed
7.164966588184578,8.518268738773955,12.589993144496153,0.44693504495477976,0.5020867236535578,light_seed
3.715246561910475,6.580290971832921,11.808309920003545,0.22537506520441972,0.5274655920509018,light_seed
9.47194833691153,12.00527828114947,11.321476403947976,0.26977284369232635,0.4980051296450023,light_seed
11.247294054864557,13.052350864870501,11.355242964472481,0.4630615195362349,0.42591568198240715,bounce_seed
15.177100185855315,16.289451031935737,9.823700588375672,0.2351635689988492,0.5893594222717751,light_seed
14.020983172623353,16.58483789132452,8.184907007407636,0.35500878999039187,0.48672304249140186,light_seed
7.516554713502513,9.576273290700628,10.620304335394174,0.25576501356381653,0.4575862266752887,light_seed
10.713569621198877,13.910086309906617,9.287508036917176,0.3062047446702555,0.4669501094999536,light_seed
10.41952704979542,11.835509183206108,10.451171862347817,0.43713113714613966,0.5290872939041488,light_seed
6.512268294032497,8.911258035026766,13.120418439608997,0.4877175249059897,0.48272238153601343,light_seed
4.57018125549758,7.755009170450972,9.403636915192045,0.37217234419778433,0.322066816525804,light_seed
17.13828378567641,17.782102824737247,8.349816450134396,0.30858368989057205,0.38325238045204346,bounce_seed
11.318023285765456,13.835590378762117,9.68830335213198,0.22404531357657717,0.4539681200343868,light_seed
10.13533066411726,12.88549333774613,9.761562546600102,0.3204446573702013,0.3495373208172544,light_seed
10.914084821012944,12.971699006734958,11.97149908836137,0.44416051873870066,0.5567360291111126,bounce_seed
3.5602904627468726,6.802103181487427,11.34219291404767,0.427000400072886,0.5329815849530843,light_seed
5.203063354420723,7.772639985965522,12.70338925463848,0.30691431158876936,0.5269653847996489,light_seed
7.019135977607246,9.792705558248748,11.985881241964325,0.2509772427516007,0.4402960379715697,light_seed
3.5036682925014064,6.593848142030318,10.438321168640423,0.3631074208720827,0.386994989374056,light_seed
7.478031880238121,8.116471119778742,12.884122307996208,0.4496279055353909,0.5513766657211008,light_seed
7.563363916070997,9.390110997579795,9.001837519446223,0.3686968428318438,0.40583524763900386,bounce_seed
9.234847443969892,12.282171625890447,8.136272438803163,0.36251020257799216,0.46755120876140216,bounce_seed
10.00428611210723,11.662597191013212,8.54028716465385,0.41201286411448357,0.3878727786354432,light_seed
5.364501956163428,7.574152230352703,12.334156103578701,0.23881914850262956,0.5947762553334099,light_seed
5.653521566035354,9.0822871849152,10.771263381508325,0.38559090940576984,0.5122643602046482,light_seed
10.984505234944699,12.761292570877604,8.967630674201612,0.22341745922547526,0.5894248992248274,light_seed
9.4431314793679,11.28232631518465,11.006268650620182,0.2479089923116967,0.588201622779968,bounce_seed
14.910762312847316,16.343749114194196,8.913872616279011,0.21543585734235263,0.3627752553169826,bounce_seed
9.042834802530427,11.578821124918237,12.177922250466416,0.3842749898220338,0.5192643034969393,light_seed
7.987948368836048,9.635635247962302,10.676937653444185,0.4892588010966104,0.43971427782673217,light_seed
7.5160183063443995,10.01409232953189,10.286127356578895,0.24450150581249747,0.4890568128139099,light_seed
6.640696631227059,9.905632132482673,9.809072534887258,0.34117344069990596,0.4397527805295045,light_seed
8.535808974640446,10.768823703635267,11.78169555871333,0.46817416027217557,0.31713221791958984,bounce_seed
6.185019594375088,8.513796152594365,10.170875663320341,0.4550077372561144,0.504281320286474,light_seed
9.731133840443503,11.774145934975783,8.525899515896606,0.3269596935216469,0.44623756195103226,light_seed
10.89244114080942,13.929596477980073,8.708035412723092,0.42341119048831233,0.34009009494964676,light_seed
3.0619096172739724,6.208008205540066,13.771385987297087,0.212973515582454,0.49654931337218056,light_seed
6.795019463348946,10.376337153737056,13.451484144245642,0.4269618441551157,0.3478083614879663,light_seed
9.951778599420212,12.185459687611509,12.198242802864497,0.41767851704686476,0.5629701968916189,bounce_seed
4.3133883485239926,7.141345875949598,9.595219768757117,0.37486384187508126,0.30633436641295936,light_seed
8.841133821514184,10.853690773914343,13.815058264086343,0.23429140799467546,0.4262780585843574,light_seed
8.567318190707493,10.64877127911772,12.672505423794767,0.2888632061382697,0.40285245564045047,light_seed
6.695430319231828,9.306498366045515,12.301341134953974,0.2515181477383097,0.5649766492880448,bounce_seed
8.320148027662764,10.964400357332567,10.696169012862732,0.21768196233549636,0.5231035656321421,light_seed
11.828685877597207,12.913298581795445,9.633449371070954,0.46975625987366215,0.3793424159679505,light_seed
14.565057452075747,15.395997764900127,8.578345772920995,0.25448442767745294,0.40166797137353627,light_seed
4.878824934033092,6.724307159431476,13.415614379263051,0.26199895470243795,0.49092911445766585,light_seed
12.260690805529395,13.799929794650286,10.734657739001666,0.41023078103549293,0.5903703070717724,bounce_seed
9.894711851289095,13.147032605864354,9.214180188771381,0.29661591489886324,0.42192625860400856,light_seed
8.131140081706873,10.55168592642468,9.835739744903915,0.3214790258686858,0.5503987128347493,bounce_seed
8.539964763915698,10.663566591114632,11.475317413651375,0.21697044745377608,0.5153539086800332,light_seed
14.905391864740462,16.087460317865155,9.06063669763539,0.47802695704440934,0.5118893945929331,light_seed
8.049878798315431,10.558187594921138,13.139685704554253,0.4989298336505335,0.37164158188888696,bounce_seed
7.440975559537946,9.63283590524018,12.55111717901126,0.31048805146619324,0.3089316580368416,light_seed
5.832708962697374,8.99404778048523,12.316777735705621,0.2646868104921974,0.44086243350455345,bounce_seed
5.485153444443292,8.394198063504524,10.592558238650621,0.4117316185077492,0.4826883003370316,light_seed
11.703055632501597,14.933259341393606,11.76385304421466,0.42732135406379945,0.44328426595160975,bounce_seed
13.107200933813692,14.967132763650826,11.504587813476412,0.2460871599977233,0.4152904471690628,bounce_seed
7.612332615011051,11.099878313181058,11.89907960932892,0.3460717629468935,0.38655060637282346,bounce_seed
14.878830442397751,16.134289078483018,8.506665926839334,0.25864980006128896,0.5578167674655401,light_seed
10.64810539819345,13.565250811543144,10.494844413023657,0.2701196987448389,0.3509260777427205,light_seed
12.607838344533503,14.912670169043334,8.249685043171354,0.3481340317153102,0.3016099229178938,light_seed
13.25163366751156,14.856371373937135,10.963944915467113,0.3198904264146889,0.3324512253689216,bounce_seed
14.831933345217406,16.076844930730154,9.979167273996712,0.34250366811384003,0.4328395861413895,bounce_seed
15.243692100953467,16.639990554974055,8.867145133196281,0.31529033982505966,0.4680397092025633,light_seed
10.036261453829635,10.670535606593404,8.62041780633531,0.22193152698799518,0.5092586143559913,light_seed
4.917943352201133,8.635064782190232,11.525867433066272,0.22286011152459415,0.4682644972454981,light_seed
14.76359317053085,16.643417411927665,9.023557811221316,0.2785878441772576,0.4904188486570966,bounce_seed
11.038732087481083,12.304478110721956,13.550720710260784,0.35687376802254744,0.33506002207624924,bounce_seed
3.637220676914237,8.086030609769205,11.48636683820237,0.26388378270496615,0.4317237849419625,light_seed
9.197335998419671,11.952807187328151,10.081218827209023,0.3876559916107481,0.5128843016453117,bounce_seed
4.847921840809238,6.804832053120321,11.545492948888501,0.428524949169545,0.39727177688234194,light_seed
14.851794365915778,16.036785803035297,8.136823226178185,0.46767096082147014,0.3772110618486893,light_seed
7.056228339249798,9.190346022238698,13.751355279448672,0.48311063082934846,0.38275440599641813,light_seed
4.390188410979225,6.781724060707555,10.893820621657401,0.30942687689840664,0.4137568233051695,light_seed
9.835257702834276,11.324498561726461,12.696411363501717,0.4829106874819829,0.3011280527302642,bounce_seed
11.305610597122444,12.357279831928901,8.496379999534632,0.46259849474216247,0.5712542214337653,light_seed
9.348339572953607,12.03843627083621,10.919949985028962,0.2947054344980182,0.36177622537948806,light_seed
4.777700080610219,8.607527713809386,10.944241966127127,0.31098391502169065,0.5570085754799051,light_seed
6.255178966199182,8.482761585096714,13.626958729849896,0.25037477990280055,0.31682913239226657,bounce_seed
4.97770086447737,7.647214556654405,11.430368314256452,0.4607183727930365,0.3837506181436877,bounce_seed
10.860845563983162,12.430262084985449,10.840936406341722,0.3588421337286619,0.46300645184347566,light_seed
14.123538986580856,16.0882942282218,9.601853978551361,0.2617524614396488,0.343337724717768,light_seed
9.553340762788427,10.84212346475221,9.989413984055313,0.4428132286478539,0.5961674179248004,light_seed
7.6229236799146065,10.128339755070469,11.124034414829227,0.45511676778948307,0.4684581363609781,light_seed
8.67256690673913,10.794133211695549,10.63346876183028,0.3919011694726473,0.5420928820477731,light_seed
8.077701412471868,10.755092089740385,8.129672479281982,0.3183161610010967,0.3833145757841197,light_seed
8.423801277479292,10.60949263741662,12.957751545166147,0.2660107166687649,0.357024959356789,light_seed
6.253823640431159,8.956947974765717,13.3769646310386,0.4299103654744305,0.5542197924299735,bounce_seed
11.883548159421405,14.114679156113667,8.841494533991664,0.4311473782637242,0.3662323845850008,bounce_seed
8.014348916200378,10.95262703946177,11.324216861234296,0.35324689513483354,0.4149235761165381,bounce_seed
14.358342910220909,15.638217822251326,8.65145444681266,0.4228204051725258,0.5221564225909807,light_seed
4.739021910467311,7.825956943291792,12.033440558238869,0.25993785361654864,0.3700596483717477,light_seed
4.047406321450913,5.388396762264662,9.68740270303405,0.35887097128443635,0.49645376985873857,light_seed
10.149118877838726,12.957579968261983,11.956535808151411,0.29754685508781453,0.5868139322912975,light_seed
7.207283475918052,8.219772915196563,12.361967685721297,0.4974867878061687,0.4614556954502473,light_seed
5.230713508505477,8.863013331534278,12.611884951505942,0.3272996824116452,0.3810742240965861,bounce_seed
7.23327481611934,9.484204481935107,8.646445675735379,0.2616835704441504,0.5820097340697001,light_seed
6.575566612986956,8.327215438259184,13.496071070825646,0.25883836247223946,0.5749279632366486,light_seed
12.628298053931106,14.43564413515466,9.381283945369285,0.49868258272939614,0.48734108364401296,bounce_seed
7.938867846698722,11.572179414468422,8.22447533705708,0.49976671087294094,0.5253275875281651,light_seed
8.71053395229558,11.625714416624742,11.3291148163489,0.4399035566095033,0.5255966724368442,light_seed
8.329507179267742,11.166317630275646,10.225533703174634,0.3441565026688678,0.4335315926307648,light_seed
6.735869451183294,8.919671535470933,12.978738458794478,0.399741235838659,0.3795512682237605,bounce_seed
6.713303450917413,9.545891269084127,12.849508832385812,0.41057763067422604,0.3199981003821872,light_seed
8.803665761961748,10.876688150853985,9.902833356936291,0.23911198739843287,0.31423800855925016,light_seed
6.756661399571895,9.326481838344858,13.71739637041847,0.24314954803646396,0.31594157530418854,light_seed
13.238037804204165,15.806163512753614,9.745507028840711,0.3182094295152289,0.3717208601852237,bounce_seed
4.734704633266981,8.69969150296835,11.090342775390287,0.312437906751738,0.33378954309008324,light_seed
6.03273993845215,8.696636807093752,9.535790543405616,0.34042694818182423,0.31428566041486583,bounce_seed
4.616082674538807,7.985489704946222,13.61626142029378,0.290823360997528,0.474979024498542,light_seed
9.137170265925471,11.127203705144938,8.98764690549211,0.38539535223633337,0.4019551720445804,light_seed
17.96128250739323,18.83082439335009,8.269463716353973,0.4264865105254524,0.5998000563389404,bounce_seed
11.418051932439393,14.12611157691884,10.610582360018228,0.46140716948143506,0.5002773575392068,bounce_seed
7.929595816349537,10.200455332875933,13.954253384335022,0.3228143809754247,0.5816958523122192,bounce_seed
2.1024205192255176,6.544000943464444,13.350063597529484,0.2876105997091983,0.31942818426833086,light_seed
6.987592255737133,8.556381153471838,12.491648116741695,0.24500201899726257,0.3785625513500341,bounce_seed
5.943731136809697,9.908549015745038,13.344754945271148,0.3680663907270203,0.5343826079568212,bounce_seed
6.9864045149701965,9.38875063873735,13.36067983818718,0.21145659059994157,0.4854845822882791,light_seed
9.846157837125544,12.096717131345878,11.113150162318695,0.4572356613770812,0.40865466441856624,light_seed
8.099481887944572,10.683914832286938,9.895574310984758,0.34308737340216733,0.5522194517638468,light_seed
11.205551004904796,12.18229247254233,12.632074592665928,0.3827547065967192,0.4501388178765454,bounce_seed
10.014846589670418,11.94467683701204,11.969967579006568,0.3200113492578119,0.5749319955980747,bounce_seed
10.786139728209244,12.976208117848586,10.24194637324226,0.201098730499744,0.4641965766128171,bounce_seed
10.002808072595975,13.307577713261612,8.566800008369091,0.43665210781508934,0.47633450856751747,light_seed
7.484879362165897,10.842035390953846,12.480737668094156,0.34213694846826187,0.3929159474770202,light_seed
11.342418108007761,13.525011369326126,9.574763095537188,0.3219753436002858,0.3239982073073281,light_seed
6.380320144853024,9.924329824514047,13.620878903202676,0.42769610994285306,0.3040038851984789,light_seed
15.884464653437242,18.292219337120557,9.445823450034109,0.3042401335559969,0.3866100984543218,bounce_seed
17.38046354223032,19.341831452937175,8.736547594468917,0.39424818441102966,0.5550676286407286,bounce_seed
7.606736258834268,8.781692493062545,12.986676032749436,0.4177052092810392,0.4013874715776346,light_seed
8.242411425607969,11.302922742952047,8.919705899746964,0.4947380437852355,0.5501044717692936,bounce_seed
4.408839359292278,8.49390676386189,9.075609848946435,0.430516393689915,0.5973075704390568,light_seed
9.388473976044647,11.30950101380228,11.596296749125061,0.20707722550745838,0.4293289010739311,bounce_seed
4.597821703774135,6.453050569924728,13.247372245024787,0.3874996891325435,0.43066752800779196,light_seed
11.694944419008921,13.881208261063938,9.17860799428744,0.38487240084214885,0.5554350442152268,light_seed
14.969617304284952,15.500570731723995,9.861942037400569,0.2370033984769511,0.46805710001122725,light_seed
8.216804259761604,11.910578992987647,12.664429029447065,0.4250709847218381,0.5496298960103156,bounce_seed
5.040769519038971,8.5000010359301,13.830958556365804,0.3124504280509198,0.5106630654363944,light_seed
4.79484479650477,7.369420051836419,11.004447117214054,0.3871260067637962,0.41235550820204836,light_seed
15.86604220443984,17.252214267683254,8.863385015307504,0.28054047352755535,0.4936633520493744,light_seed
14.263309678645914,17.135165018103287,8.083617726249209,0.2531355424933127,0.3083987691739003,light_seed
13.01764953451052,12.58570786272403,9.377936179993132,0.31879829736974974,0.4504002224484457,light_seed
11.368849571303787,14.176803184577697,8.790933306719126,0.26192030101399033,0.32685070191064175,light_seed
4.954480312250886,9.223027225487307,12.065952041677145,0.4960294632024747,0.46548485732921563,light_seed
9.568931530513554,11.661901461584876,8.730995027771186,0.4180614427712742,0.5436488105966718,light_seed
10.821299572607955,11.981187955384673,11.037979589723797,0.21125946332667656,0.34803939576250503,bounce_seed
7.730996219649177,9.987446252125629,12.16557461385732,0.3153476293942673,0.4186060548237973,light_seed
4.407368798884959,7.574171222205209,11.486699655325413,0.47386336845590116,0.4638539075268351,light_seed
9.674919378936718,11.799651363633924,9.198653909960345,0.3787159191917189,0.3606014956589022,light_seed
5.568557920123189,7.4345869114121115,12.824747157093576,0.34545438545013685,0.3098789469195289,light_seed
4.5290919666084575,6.733806974460166,12.29244277769481,0.3610947202244722,0.30043228366627533,light_seed
6.616467158022471,8.32873284792938,12.43390402349325,0.2911613012856332,0.3766312176094246,light_seed
14.981176367564048,16.11429663410177,8.786346509343879,0.3165157805989046,0.39203787305495313,light_seed
10.495717022378978,12.002492796502965,8.742522821902067,0.25912137079247555,0.4394214592532443,light_seed
3.629736460362314,6.556487870122647,13.565375306039046,0.4131537084920247,0.5545197511905304,light_seed
9.628315742627837,11.89798059633985,10.385469162949644,0.2709372790129426,0.4249167886181904,light_seed
11.297789330479329,12.914715097435984,9.805692150685639,0.32743762611083593,0.3250440676845936,bounce_seed
5.336916103795982,8.375545188917156,10.9315042721092,0.47802668136177673,0.3979548892810387,light_seed
5.876164811960685,8.469997874333568,11.977185276581494,0.32175984958736903,0.3918018090330865,light_seed
3.6567499771783663,5.8618314791562325,13.73373954228182,0.30112194963884487,0.4709683589310199,light_seed
4.091997649553892,7.504444897333758,9.71867736129233,0.32680905948417727,0.49457595957688694,light_seed
6.142043987501226,8.437890866023046,13.548850575872162,0.2747330562481663,0.30015120492993475,bounce_seed
15.575901190633239,16.40514398165961,8.149156948317538,0.41976135696582945,0.46195832537498693,light_seed
3.435593871609535,6.242604826742081,11.33118825396095,0.40360798470040443,0.3738790972803834,light_seed
2.9200089666849127,6.223044325100433,11.803850670086511,0.27580147369382396,0.5284516050045385,light_seed
9.245121956228136,12.709359431454992,8.63538442250452,0.3260749350197194,0.40123365961155855,bounce_seed
13.131416134759574,14.917405160397665,8.842037582383476,0.3595654475069877,0.5747265874319433,bounce_seed
9.73035654331093,11.584127834869587,10.514685915897823,0.46023295070191256,0.4192053237714679,bounce_seed
7.499093501144487,9.599088740837438,13.79739147285909,0.30061552412947423,0.4051333354302507,light_seed
12.747880647318238,13.440346618168796,11.576255319406236,0.37346958444125233,0.340332774717669,bounce_seed
7.765509685517839,11.272932678434762,13.598139329601267,0.4819969919853165,0.35244460205135436,light_seed
8.375374058070252,11.110551327090723,12.826165493677824,0.27831371464144455,0.5022281229482732,bounce_seed
5.821781340492386,10.107115369909355,10.80428960933175,0.4184950631812845,0.4714487886890466,light_seed
6.826419145261105,9.85419996322994,12.708580695513124,0.3965629575531022,0.46505756195548176,light_seed
5.601056796864341,9.985269309155356,8.107020703861927,0.24490193292802673,0.3399079749692835,light_seed
7.104645311204462,8.912944118505267,8.65486398059441,0.49541724028751594,0.33175792389309694,light_seed
8.883686546845812,11.20200227820636,12.976571689296417,0.43470279292589403,0.43144828476467456,bounce_seed
3.3742823254677607,6.2739114389356665,12.780902529950971,0.32859594514807,0.5859975372632772,light_seed
11.524120916739026,12.32108013792229,9.395844451798602,0.36794722760743287,0.4261461353565007,bounce_seed
5.941922589818535,8.893583003238682,11.184617543594321,0.30825835952695013,0.5711347394634643,light_seed
10.399768175172204,12.956626968521897,11.636094924200066,0.27853180702834357,0.5902679886461453,bounce_seed
6.642891698593218,9.748776667382828,13.206433722656067,0.46884072377835156,0.33332287635109387,bounce_seed
9.879738072943374,11.775066937711658,11.618642944032354,0.3755056085095283,0.5773360506447798,light_seed
8.919940909969283,10.832902960756124,10.475429415642083,0.31083279497089833,0.5164380938085925,light_seed
5.828990039693889,8.718785892913164,10.245104260443096,0.45539879327046234,0.3285352682457524,light_seed
5.0336515438412075,7.630507547041017,10.55529251824106,0.33269543264909407,0.5183392131388775,light_seed
6.840887595498326,9.080791076355908,11.911586153479846,0.25544486150765683,0.44797825035581906,bounce_seed
5.566650168500535,8.402886224205348,13.20494379051395,0.2457626753122343,0.3419259575673923,light_seed
7.418625785000532,9.232360855646045,10.723381292457798,0.48225084304574406,0.3714309335869643,bounce_seed
7.608778773096988,9.998216240632994,9.487037377708148,0.31471851797808187,0.5125131069090724,light_seed
7.150644930180826,9.654718545821916,9.419974177985488,0.31863412592243257,0.39574608738139766,light_seed
6.614848403798273,10.059686757355868,12.476085681460678,0.36129133537226055,0.585590166243114,bounce_seed
10.264488476332295,13.71763698075316,12.899412580543462,0.3729104480691009,0.5460657945544904,bounce_seed
9.527515769865731,12.502646466365439,8.63166847912475,0.32964778143659623,0.46619445003435056,light_seed
15.261962891460838,16.378250680407106,8.39935314173107,0.4807439463517067,0.4877351059359609,light_seed
11.693680269954761,12.952550068293522,11.56660198253871,0.2993084359921952,0.575685221044753,light_seed
4.464405152840373,8.337096167481578,8.877039465156189,0.2339145063022977,0.3961680681470133,light_seed
4.073033247189976,9.000774656805534,12.947985142738048,0.49861989613533986,0.5427148652941136,light_seed
6.207063607142638,8.558052229765515,9.862008043544446,0.2659227960065993,0.434635410631373,bounce_seed
15.689427190497677,15.827297553720008,8.863231597826855,0.4834021489422185,0.5614006719794505,light_seed
5.385115349212804,9.605710639804272,13.525822834924702,0.45371344512285694,0.3195619282363331,light_seed
9.13985699875696,13.002157429643736,8.993190336411669,0.4332673784912606,0.5153765115141582,light_seed
10.302050285275692,11.672694669204239,9.708320494027614,0.23985928171183102,0.5425500621102697,bounce_seed
6.234743969037375,8.261021430158296,8.921680371152352,0.21043735043796913,0.48398913197178933,light_seed
8.11472894102018,11.171234339173283,8.69294038199213,0.25125115486572325,0.38805496644306153,light_seed
6.517645076940099,8.02329385458972,8.12688809801864,0.32050364552550537,0.34439399721080993,bounce_seed
13.80510113971106,16.568117590606217,8.33237245498556,0.43761240951302005,0.521726147819132,bounce_seed
10.087949627422782,12.157037344855961,9.047848825615116,0.3178167002200201,0.3384386644104138,light_seed
14.661132370045165,16.016509168121342,8.320291595763052,0.20938389860677153,0.5532993804738333,light_seed
6.876093200049994,8.660534263234691,11.546862896665827,0.2215040469351223,0.45033736859074347,bounce_seed
8.226614132761172,10.4473543513697,12.08428716079704,0.33816406455495795,0.4146205145327581,bounce_seed
8.787463751561342,10.276396366844411,10.361782740992169,0.2086195748616755,0.37100089163378874,light_seed
8.595678222088567,11.341460048683194,9.907946581712297,0.4267158196280658,0.30491636761949625,bounce_seed
7.616595613669018,10.16722362832932,11.027157422133381,0.2735030405977506,0.5715835790046367,light_seed
4.656689393220538,8.37827697341166,13.250029653407651,0.3461741657228226,0.48131633850541816,light_seed
4.12670737230574,7.419150029633198,13.106789760933236,0.43770561821247345,0.5102682649789229,light_seed
11.24924823177081,13.3143053976757,8.260850372076751,0.3657356430955092,0.5921098866917396,light_seed
14.560401276098126,16.747888278464373,9.088990457579145,0.464873812302357,0.36560536126715865,bounce_seed
12.396778772034283,14.289125077895019,9.420469226626377,0.45410202478650985,0.31881536516966535,light_seed
5.115377362104663,7.956521707517063,9.49632545499327,0.251980957245512,0.4454150433587891,light_seed
3.760162288763368,6.807182397329841,11.427395910456635,0.2067370329122745,0.42631848803086325,light_seed
11.620867139574063,13.649682617219067,10.497574554219153,0.459276554275697,0.31912420361773686,bounce_seed
12.027941958411278,14.6221327822978,8.295524719565563,0.3967303641884655,0.4416923707812347,light_seed
3.1791497292076207,7.043966573267193,10.241684830757428,0.4756826725648828,0.4624143731653076,light_seed
8.339332469217746,10.236497994681553,11.142517692305823,0.2249556858193001,0.3350386966504597,bounce_seed
6.216215717741716,8.593709420789805,8.610031417422295,0.4960806900508087,0.5085742747756364,light_seed
4.591167888539159,7.429353487170077,13.000751322731357,0.49533562351208527,0.4037170349205747,bounce_seed
14.204722451493243,16.07849181365115,8.311771198790625,0.280440926850544,0.46930302139930935,light_seed
