DM,scattering_time,fluence,bandwidth,duration,peak_flux,spectral_index,burst_width,sub_burst_count,rotation_measure,label,ae_error,if_score,combined_score,flagged
404.77362820221657,0.021927430284073467,1.1663622286918194,360.6433502852277,2.6397899986671667,0.36731871276349526,-1.6878354904961173,2.423436277680882,1.0,11.588003514173199,normal,0.011846272,0.38719075047251,0.0020636871156838993,False
688.1408974381698,0.16993838672149164,1.4933931571359527,375.58587322818585,0.7894767531827264,1.9996075368397292,-1.8092660755564813,1.008210408530451,5.0,-83.66973255366139,normal,0.09606316,0.44145601884054037,0.013628625728810764,False
622.5814960010066,0.1426768130662118,0.4072408679855268,431.5780125828667,4.436004030965401,0.01,-2.2309170851677314,3.746619236683268,1.0,-104.05657651946467,normal,0.092788674,0.42036158663052337,0.011233044691673272,False
640.4990674602176,0.24483210388374,0.9797295681307611,298.88313227274045,5.4321440791528355,0.2094596822582054,-1.9342435656658734,7.80449674186754,1.0,-107.41581284344004,normal,0.02005584,0.4265622216684956,0.005201646022968269,False
647.4882846639507,0.06415669179052993,3.350880867847644,612.2096832276607,1.4943513784116937,2.4545134850418426,-0.5139912659888625,1.7877427376691093,4.0,-54.354903736166115,normal,0.1721245,0.4459909080215674,0.01894322983284411,False
1807.3133037701916,1.3735555967311608,2.755913969394694,534.4023954966763,8.192083828931029,0.3181271938050385,-1.6747352915181772,9.939390816758626,3.0,-86.46299666653276,normal,0.5428014,0.552816276587766,0.05251562192968748,True
391.8029710623936,0.11689406466071213,3.6424778228464416,736.6774889311539,1.813749580324596,2.0079835868866382,-1.1051901904680121,1.813977548680158,1.0,123.04078430957371,normal,0.024501113,0.4097291605266115,0.004888662168234834,False
367.69818822597375,0.13186059780778353,3.469912808833012,344.52513538791993,2.3605263229138984,1.5126088836603717,-1.5981988993936653,2.7338338877147246,1.0,-245.11118645829,normal,0.09372146,0.43359306905714673,0.012692470330060072,False
306.8455300376383,0.05235177369534482,16.13290889996645,302.13853195951964,3.2618953743435193,4.996321462830181,-1.6560580135741996,3.582800978863386,5.0,11.127140420020218,normal,0.107524574,0.5088100983524125,0.02014128106120386,False
723.5688847447847,0.32313553849040755,0.9467581092450656,415.1740356077178,9.157285047876478,0.06253778207705797,-1.8180013171988771,13.420207388843087,2.0,52.83143973490184,normal,0.04082152,0.4762964306742513,0.010609131204225955,False
984.3597935325466,0.14799744463577236,0.39602554474558527,287.6652101048532,1.645219509945847,0.1398832701027182,-0.8271840028650125,1.403956328120039,1.0,-96.28250010112824,normal,0.07128292,0.4431338597176003,0.011812861437021333,False
466.95814287282775,0.14412961982347666,0.6994885768141075,767.690616899966,3.6784272254006094,0.25543176865250766,-1.313464051884446,4.123939736303667,1.0,-23.191374893134125,normal,0.026376834,0.39212744200710625,0.0037970427664633325,False
302.02633399875936,0.03569532583881585,0.989550325931602,630.4680181216451,5.160320639613139,0.01,-1.89480455260982,6.9873948358911555,1.0,-34.210228698920695,normal,0.033929672,0.41617895825188256,0.006318852771896392,False
304.8803391614577,0.023312925548104352,0.7548926267613223,677.714992789498,4.466215488920558,0.25224571695853265,-1.6970550082138571,5.275511437764387,1.0,-7.737799380200121,normal,0.023784606,0.3981573095887392,0.004043199557123053,False
738.7531045270881,0.1144576873160606,2.1963744599309587,648.8261740232529,4.583179685939443,0.4400451857624526,-0.9620464943604812,5.479890585090141,1.0,66.29343241454197,normal,0.056455858,0.3956740560901926,0.00618077482623108,False
780.9886375515241,0.21886088180023539,6.999243600301695,345.6915048636121,5.112366682160382,1.3693894197040926,-2.9192692062283045,7.350821189773097,1.0,57.33812265194146,normal,0.2031471,0.4751168664919278,0.02424346708589114,False
692.6332646016577,0.12071485557267109,9.326000514270447,284.3939828121419,2.034614531301438,4.531108684804613,-1.344748889892268,2.1627646245125773,2.0,-59.99777568016651,normal,0.08498363,0.43961664597129924,0.012626462695953971,False
335.3927637089821,0.07412997644628166,3.3116802282041626,457.66014980566933,9.777248836868123,0.4818011542360688,-1.2311992622552888,7.835927671893985,1.0,-150.44520981798414,normal,0.037976604,0.4421081957131132,0.008400689067209253,False
574.7326017870666,0.05578853458587113,17.020515252024868,697.4114730646888,2.7754356058145597,6.157457422028994,-1.8748732127871457,4.018747465164494,5.0,16.506859842247103,normal,0.14725867,0.5278669959060355,0.025232419320663946,False
536.2602498004906,0.042871634983831314,1.4004227061228487,398.30919716046105,2.5292392013309013,0.5215194642717406,-1.4227028464662703,2.081922569045875,1.0,-65.66735857925859,normal,0.01273267,0.3815705943203711,0.0017706897869560862,False
570.1054002533949,0.27036027348034747,0.3908732808423658,205.7377653369886,7.705621593706545,0.015735440487455024,-1.2488450675177372,10.465643380227597,1.0,-52.77553853187028,normal,0.08976974,0.47092587114086826,0.015645733442363648,False
843.4202619826345,0.38487858714971307,5.733494747840582,596.0364212728823,1.9294123638275893,2.9568117391874567,-2.1155732472795816,1.7320642587355175,1.0,22.344641640501557,normal,0.08168016,0.42915929838235517,0.011400490918697036,False
571.7863614740028,0.08090936176548473,0.31808163631104464,320.0378425118985,3.7539440057277313,0.32442667105090295,-1.0790323984543606,3.057508302393819,2.0,-43.50716985900594,normal,0.03127115,0.39638333170271217,0.004560713121379903,False
751.4136028115967,0.20566823209157317,0.940018388063384,525.7010974349839,1.808735625754258,0.3880013832409642,-1.3513299399792627,1.8960417861130834,3.0,30.671597619035712,normal,0.06302035,0.38902055271620106,0.005630046069756659,False
520.6903566975299,0.19781191486107838,3.364432876662254,208.92803001537132,17.49783850812573,0.30056527420838264,-1.576486836958054,24.581654678599335,1.0,251.28564754375412,normal,0.1864881,0.5974099568743585,0.03415780048186387,False
594.7134766039806,0.1788504040058762,1.8053702592214087,505.30991337294637,15.0996331734511,0.1763743776106827,-1.4475358057388963,12.470130329961737,3.0,68.5844226978538,normal,0.057725858,0.504445523394045,0.01434882555982559,False
730.2456861758558,0.21251507201775174,1.652343226408244,436.1650914603258,2.7772010435762717,0.7489482663814586,-1.1464037985593323,2.7324216628669262,1.0,134.48979019233403,normal,0.030699784,0.3932358536751904,0.00423487103837371,False
208.5783200650092,0.05208509192984481,0.6140721483635914,728.2471921896201,4.316791034392061,0.20515867723487483,-0.34194176913475105,4.296650871782034,1.0,51.089311368091515,normal,0.07766958,0.45780411189348696,0.013537107117565743,False
412.73484649525204,0.05818814438856893,1.9785114937003276,633.088279666418,3.0109394876428266,0.6574439907824843,-1.1950267986640242,2.608572145872525,1.0,7.711775516960103,normal,0.008511201,0.3785787407772503,0.0011487880131071822,False
377.0525266951182,0.07436577310772198,5.456511517192556,221.61689294173735,2.3504167357178942,2.423510874284653,-1.0947087555941821,2.0326183707719867,3.0,52.60645843753294,normal,0.05475965,0.4270163224316526,0.00908017466307483,False
340.79509064812635,0.06235398472590306,2.040337217917751,673.7134379832961,3.262045126309285,0.6484548077590991,-1.4032365846683972,4.683404405682054,2.0,47.73081432287001,normal,0.069330476,0.3793525944903292,0.004130690013669994,False
423.9106694122356,0.07615211946405048,0.8719016055767754,674.7364726253963,2.9159372188050336,0.37450807834776545,-0.5491743520837638,3.751956709925822,2.0,86.28054624020906,normal,0.03886923,0.418507828183903,0.006973288135492163,False
1226.0745046490915,0.3532889884043905,0.5744218168217596,598.045728999869,1.0347347394322746,0.6979611476973502,-2.2329967416871037,1.0531491630519434,2.0,5.936640949527618,normal,0.13893817,0.4450612041251983,0.016880046948521417,False
297.40933701367555,0.053193067432413116,0.890076911658752,757.5780415421972,3.6064669675052485,0.25605223697364465,-2.368700903234083,3.4868207922078245,1.0,-130.83157553695196,normal,0.09526079,0.43159074421834837,0.012595917766479833,False
893.8831940185217,0.27188963458973536,2.9608634532427383,681.9521165996816,2.9124867744183227,0.9741715957413,-1.4234836351737048,2.4174130953171975,1.0,-146.81413951006888,normal,0.03190642,0.4087002277767005,0.005590844326978756,False
182.16014822314662,0.014555156739652641,2.820035413696727,331.3391987611726,3.7327775511074353,0.6910979105976498,-1.1699289075715154,3.9237130865369014,3.0,46.12338442563502,normal,0.09753481,0.40737172126178123,0.00992290158271913,False
408.9844273711318,0.12350027584252157,0.8982023337896033,428.9275310145935,2.841550472529305,0.3611498984517979,-2.787307800755973,2.8722227261910636,5.0,-112.61951461713224,normal,0.3660437,0.4632196922149613,0.03074143540614667,False
551.2894216962017,0.07944199370048279,0.2192347421139027,409.9539334618239,2.3311803661901855,0.01,-1.5017178139262133,3.3614592037423923,1.0,68.64267345988961,normal,0.026364118,0.39434655128789514,0.003983206952442612,False
147.71770275509192,62.209278180577016,3.043961963121901,502.94468986364217,5.534766232553912,0.5149906920962455,-1.5902448793191524,5.282137338183212,1.0,1568.5414805174391,dm_scatter_outlier,45.78949,0.5614931068093677,0.4949699444874142,True
766.1240074795829,0.18294867464795384,0.8150056620903326,772.2281721185813,4.357098574443777,0.09029550471246937,-1.1279209057450053,4.721365395721914,4.0,-22.065985096922837,normal,0.042427003,0.42135374913383555,0.0075221384721022334,False
804.8182210365443,0.2730913295335527,3.9836945180062133,569.3590210686871,7.971282522573021,0.5505896922605601,-1.2856322293397362,10.182594893461662,4.0,121.13462258474121,normal,0.07276849,0.4649813405782688,0.013611226586267488,False
405.6022725004868,0.028313463300210107,0.9389787208166126,387.7634356520773,4.24152605787564,0.14616199035634714,-2.404110927433502,4.346827296658639,1.0,25.89380551810076,normal,0.035969622,0.4225238418859925,0.00695851743178468,False
378.8714717223363,0.11513211047039462,0.744715306092324,764.9106430312631,2.6124479728590173,0.15639087609816213,-2.0400286207778704,3.5196209805747123,1.0,2.5920037236832383,normal,0.042990174,0.4025971928340315,0.0060298351286348926,False
836.6397964761869,0.17250480324297296,2.3310506479725666,620.1628836978183,4.619794654358126,0.39350130208890227,-1.9033948360184956,6.0444446081152945,2.0,7.284617570561741,normal,0.041917317,0.394438913062213,0.005146224617806038,False
445.77997624669155,0.17321779210645855,21.133224239359198,359.648314089202,0.7498988690583828,28.124323502771237,-1.130527432032306,0.6185377831129436,3.0,-83.08503814398044,normal,0.07918119,0.594462348905719,0.02187462680826514,False
232.57117435059175,0.0279255435215086,4.2298950068585865,743.9076612813376,13.08135862149316,0.2753227998139639,-1.3126768839923957,18.30188605034823,1.0,-95.86346320389755,normal,0.043136813,0.5248370448036953,0.01319274231290852,False
253.31550573063103,0.03934471570145841,2.2918663365508958,406.5277386816594,3.6352518354416374,0.6556012660368712,-1.810362341010797,3.83420935083238,1.0,-164.40409331373098,normal,0.05509117,0.40761090674389,0.007392692907819717,False
287.99315912660734,0.12724672575294743,2.863368465540349,509.7267653506905,13.842331743236244,0.19069360542365468,-1.4277263820158528,12.002672291304012,3.0,-73.30964883320408,normal,0.10257097,0.4996204206138287,0.018995994018448068,False
673.7806041928565,0.15224902869480003,0.34716028789311726,487.53370741385027,1.6324317053392268,0.24969558886652177,-2.0290032863833014,2.1039464117584785,2.0,213.9393867410469,normal,0.09727362,0.42726836806362134,0.01227625796132457,False
544.6065133595743,0.2361223413947526,0.651034143619553,754.1785239795122,1.3719876404411022,0.5195802090609839,-0.4751806496929898,1.8151432893600419,1.0,-149.3365591919678,normal,0.02688756,0.4562423917112832,0.007598880541621934,False
756.6488769277997,0.2122365221065824,0.1623855741237783,359.39801564059064,3.875581025125973,0.11594962323614955,-1.2128212996714796,3.2931075064110193,4.0,-117.65374038004941,normal,0.056861162,0.42617644071133115,0.009193650203438734,False
386.93491888042246,0.09368367942916213,11.279885272455314,399.98404811978764,3.866642690161843,2.726447339930448,-1.1069115117786201,4.0512534522331105,5.0,-80.55898863826314,normal,0.035066273,0.4726192068171409,0.009600184862308993,False
549.8975087136361,0.13354079054447773,9.212241613268306,596.096110002386,3.801454021468627,2.310624508898749,-0.8115944828072995,5.42405275028761,3.0,-75.86550723808018,normal,0.17055099,0.4460536681018401,0.01886275454732968,False
727.753458404928,0.29997499745483464,2.962299150237909,142.5529617984694,3.416752815678801,0.9224811970822787,6.16122874849243,4.334515099244416,5.0,26.93238901048856,spectral_anomaly,3.0182378,0.4993439912632016,0.10437157075879415,True
415.29959464802005,0.06007322708362536,2.289337063294587,268.9304544013121,1.9327237472507994,1.2056545753042034,-1.4842368443392242,2.2685252013226953,1.0,-61.18113771049411,normal,0.016817624,0.39069164353968266,0.0028263253336025516,False
657.650240727467,0.10311196265642811,0.4238215343380149,325.93011134327276,1.0606301714151853,0.4972873723111502,-1.5924824826174362,1.222778348802835,1.0,-19.851562322261827,normal,0.03765482,0.3992932396507496,0.005320591554298014,False
336.1147211834731,0.04477815995264791,1.6061615794118975,768.8206894905377,3.6576383454012698,0.28472354909468456,-0.8558577924106687,4.4838675119196205,3.0,-84.95009284086879,normal,0.13578467,0.4190324448965346,0.013475814827593033,False
402.1301492130143,0.08476211516969094,12.007591310264173,666.3782626426583,1.2223776902167895,9.775627918406814,-1.486732358856506,1.536668907888278,2.0,-47.52224797553707,normal,0.03729857,0.48637715905055,0.010573320013416388,False
397.64727237691767,0.07100628997194706,2.2808842090082884,407.6418604927298,1.144202491382316,1.9637890668524218,-1.8745088922551734,0.9704960825567955,1.0,-5.967456355601707,normal,0.071096145,0.39713598574642495,0.007171706844413208,False
243.9844054276008,0.05435973524394519,1.1371222335919742,414.58088484777693,2.2983007136948777,0.5114228933877507,-0.5166837620489363,2.3762218483451427,1.0,-13.455511424860287,normal,0.034574967,0.4230928747819533,0.006847112161712054,False
669.6743750744155,0.33274720058195245,0.34475423454373477,481.72032239980126,4.055498352938966,0.08859682993508637,-1.967963942243157,4.739483969702703,1.0,198.07641171509158,normal,0.09586234,0.43085344079429766,0.012560795265151135,False
377.27210623486224,0.044986420917577874,7.952234101868706,604.2796998516164,12.061803870081764,0.7061983940600675,-2.36735253752668,15.815908020060169,1.0,-2.818668202166575,normal,0.16589916,0.5291315035650661,0.026919343485240603,False
503.7623200610991,0.07833639209172365,1.8646313752389767,536.6246627908197,5.954181828125234,0.3016979282593719,-1.0036118205315925,7.8591765085374785,2.0,-20.97417588704196,normal,0.08431039,0.40522934721715137,0.008934574879200371,False
667.1774775237352,0.084040115095152,0.34521541247809484,665.6719714990727,8.181410754816534,0.17942872312763625,-1.8656231953213394,10.012872997755652,1.0,-249.6964510534354,normal,0.059436437,0.4770380202041764,0.012999119665756398,False
653.6204321784752,0.4611883442658811,0.7936454122815696,232.5000750680849,4.740655749658913,0.3365335083106792,-1.2824516579183294,5.738883217266683,5.0,23.99254164674479,normal,0.036158185,0.4617459750857341,0.009229228449627843,False
745.3390114526042,0.23696757306928637,0.557445333589065,691.4244455091018,3.8783503353733937,0.03194291336015133,-0.5913945819055808,4.101066915965941,2.0,-197.50854587216133,normal,0.030695165,0.4625437506621753,0.008473908405359326,False
471.31035635952736,0.13006134003738837,1.7531315656741278,234.8308110514794,17.333924048735803,0.10564987995624436,-2.1874232276024363,23.995178528569657,1.0,55.16951362052123,normal,0.065447174,0.5772189144681853,0.01903114478250264,False
387.85405082693654,0.03908228472717111,2.460799138335223,728.5843550130617,1.1884065294881703,2.15047059709678,-1.5204576868456305,1.7130644352617814,2.0,14.241737401876872,normal,0.044416584,0.4024207895527823,0.006119456995357325,False
476.64747516244944,0.10400204655133734,1.2091650937514347,225.9526612084993,2.246449718645022,0.596788822205494,-0.7582953884840705,3.1280064314372615,3.0,79.78971709946633,normal,0.17974739,0.42648407292841595,0.016689261320386884,False
181.67283109407543,0.03158761025873655,4.350078004665504,276.69945882728155,2.3726001179551304,1.7926801020353536,-1.1590567883009597,3.3461839913892093,1.0,-63.442895120754386,normal,0.064736426,0.4171894952765889,0.00901759525919999,False
209.83900943367385,0.026788210692450718,2.1639806540306767,308.1106230902287,5.607484389900845,0.4113958381660321,-1.5899104367229897,8.053284341531942,4.0,2.69797962223697,normal,0.032374036,0.43327108608043347,0.0072121498908976015,False
226.10247619872328,0.05821628478723525,5.7861062277584,333.8304692837893,1.512053345103143,3.6683089929185826,-0.3053102281711979,1.4235143732776168,3.0,67.5765978535432,normal,0.19333991,0.47102697411245076,0.02317709097212833,False
274.8594845650346,0.14476842251640112,1.3992734008187584,441.05724355415214,5.119275954792291,0.2714200518358755,-1.5476587211676798,5.936893947837635,2.0,-92.95479653863514,normal,0.030405188,0.39761533411569944,0.004594879678281716,False
635.5384767666501,0.09978395034010051,42.03374602990465,593.2892041263669,4.501304172535484,9.19209574117135,-1.3015627357357342,5.2853332688301125,1.0,61.00343063471468,normal,0.0994006,0.5796907884203251,0.023779547484814485,False
290.4178259540942,0.02968872039027176,1.137301620514592,735.5620291446668,5.301318128520207,0.26532975299868855,-0.6753227520449264,6.0424287937385435,2.0,56.42561565378406,normal,0.11497825,0.43314436132158796,0.014049828711510736,False
398.50122250753776,0.051291119613642966,0.8104360756387924,514.7016860818851,5.234484781668175,0.04323053661377685,-1.009568214306697,7.296567995508095,5.0,-13.486728720063645,normal,0.019404326,0.4538296080001343,0.006214126176276843,False
1090.2312155587583,0.8036364655596262,0.7166602718733174,519.4938445083249,8.806024013795417,0.09768627427439766,-0.8391401998887618,9.048429667089094,1.0,157.85338370843206,normal,0.3517968,0.5227063591147728,0.03857992043771759,False
403.77173898929135,0.13663075199369032,1.619644132805978,391.5830587698105,2.8984197208189975,0.5907220406745681,-1.9497697484081318,2.6460241559312587,5.0,51.555306486216125,normal,0.04105266,0.42321562394986195,0.007523419010393457,False
778.3041915748129,0.20290584716250348,0.35829847520936386,680.4082545835092,4.348029810221676,0.08999117701982079,-0.8859126089061949,4.313290919298472,1.0,-167.41529760238853,normal,0.031095242,0.43638188492882163,0.007225735783145338,False
285.5558096610546,0.04914454638480653,2.6850786620585545,266.29173687091844,1.79145437288761,1.4356308645121763,-1.4152039545130148,1.612648157294523,2.0,98.86881029751868,normal,0.04816824,0.4005075375100645,0.0061975438506060455,False
442.0157715591465,0.06177979359185325,0.29755488339687536,380.66190839491225,1.5269248051095645,0.1738351702462747,-1.872889457221722,1.6541986165758755,1.0,-65.8108881917527,normal,0.05044979,0.40610757430495303,0.00691321159475773,False
282.75897759063116,0.0741978883666033,2.350946715328132,258.1888482434859,10.319057598311788,0.3459328856843642,-1.389027878280185,9.099012406580623,1.0,79.76812758736597,normal,0.0954176,0.45613875641558477,0.014914529300568975,False
407.96780128950076,0.06814660097661293,0.517831922384797,328.50849129572833,1.6991517186871334,0.262298244614542,-1.4048768559215503,1.463484531080581,2.0,29.552726226371163,normal,0.04269076,0.38942617976208527,0.004629289716374455,False
827.8177164191557,0.2091352173280028,1.3659549391779298,551.9587469334704,4.699850701321195,0.2927809534687733,-0.5659557487383968,5.243640697810612,2.0,-264.17418823132783,normal,0.072739944,0.4766861625113163,0.014424002538836784,False
177.36607986289195,0.032026012606602657,3.6608215143249665,275.5762327885474,4.350723914248145,0.7857492557629381,-1.309352147185899,5.311357331852567,1.0,60.48649160089102,normal,0.091216065,0.41251931764285943,0.01022759945676092,False
648.8893989570591,0.15046428872222384,20.029072928069237,260.370677158113,6.828458240899304,3.0352191637694514,-1.8904023971920565,8.367246630897682,1.0,-22.16562592818922,normal,1.1766397,0.522554039599235,0.07072646110717198,True
576.6580519064377,0.12312757426322606,0.6805504382626648,695.546486863758,0.9397624340898706,0.7319559254355698,-2.005713805933598,0.8125192181972679,2.0,-45.94469666610395,normal,0.04013341,0.41676671839093393,0.006965829718026965,False
350.06474567006495,0.06584441458263748,1.7208695770712288,270.9794768564824,5.598267548008793,0.23099583506343316,-1.5236987253956413,8.286009599240657,1.0,-42.21980126395001,normal,0.039491277,0.4173574180224454,0.006949132217206242,False
209.97183145442258,0.045284626299089636,0.9698522931182227,564.8320099472919,2.8805748766532147,0.3373995882096457,-2.173182865379785,2.549949411705608,2.0,78.88788558185115,normal,0.044538826,0.40939109615550134,0.006758329188005466,False
522.1139207467958,0.2717561226856818,0.8380117626688859,411.20670973650215,1.971265861627029,0.4010103284919735,-1.8576779607428016,2.4883770452696132,1.0,-92.12707465181852,normal,0.043191444,0.39464985449622453,0.005252253298049479,False
363.91214295090725,0.0930318250646591,0.9784103174776643,737.8202730657478,2.516930316014079,0.5279897986320216,-1.6220956756655427,3.5791965973088673,1.0,111.32808280802267,normal,0.030015139,0.3928277086106785,0.00414523134802383,False
574.9101830672406,0.20598588843008125,4.559503136049349,624.530022084931,6.198775915636961,0.7310802025786298,-1.7109426769571878,8.798147235404619,2.0,-151.96499483820395,normal,0.08043081,0.42979538670114,0.01137054325078718,False
506.59880856365527,0.10318070428320894,1.22763716316468,235.65813890783622,5.005216411011087,0.10699665635704114,-1.1365461988150378,5.798494543225329,3.0,29.569419671415208,normal,0.112634145,0.4231422390367065,0.012750418291296013,False
1307.2427580465726,0.3317706882556821,18.96243427904988,737.2808663055887,2.7430374589621906,6.962796363292244,-1.8689138087027768,2.727174366063038,1.0,77.24405136719962,normal,0.21121912,0.5488114292819883,0.03226126216672467,False
433.1112926743976,0.12500015946694296,3.031708847001376,448.33933672162146,1.3515297023570982,2.4217772373133966,-2.7349906223184752,1.8644468954218498,2.0,74.7898322689001,normal,0.24414425,0.4420962132473847,0.02202928256464818,False
270.5642526140086,0.04848306833931838,0.7284301931805585,378.936469390459,1.4199633633604745,0.6326853336676586,-2.342886454665765,1.7448692378573474,5.0,18.407769327833236,normal,0.13355127,0.448614971369763,0.01693039205509712,False
556.7818321216365,0.06450712667162616,1.386027855618874,603.6692129377194,5.082144918942054,0.16243161102107134,-1.5089090677505959,6.879865337297965,2.0,-20.679572572404503,normal,0.06471249,0.3950955739782334,0.006564414123417101,False
570.553024450525,0.1156657036564082,0.8969996478767064,630.7843527396369,1.2265343498321821,0.7044557847212242,-1.7934016350033786,1.3246502582741915,3.0,-54.998494800783135,normal,0.063927226,0.4000963769646383,0.0071469724672408395,False
1130.1669493334402,0.36451301877721937,4.451387447360201,381.9504661225164,2.7618593954343877,1.6086674044797797,-2.1183358659790485,3.9754205852150264,2.0,-122.2420436791203,normal,0.15231769,0.44806165299084644,0.018041565207201425,False
825.240489244664,0.18366494552875415,0.3884338181239643,410.9939275982273,19.596731219917256,0.017966471785922488,-0.5207743354553204,28.429269352482894,1.0,-68.56701020537466,normal,0.2977229,0.601095596311979,0.04363571218146069,True
